Exit stations,Entry stations->,,WEEKDAY,,,Feb 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC, 	10 , 	5 , 	4 , 	3 , 	24 , 	5 , 	52 , 	57 , 	56 , 	11 , 	14 , 	18 , 	8 , 	4 , 	11 , 	4 , 	4 , 	3 , 	88 , 	36 , 	53 , 	10 , 	7 , 	21 , 	9 , 	93 , 	102 , 	119 , 	90 , 	41 , 	21 , 	15 , 	19 , 	24 , 	7 , 	0 , 	1 , 	17 , 	13 , 	6 , 	9 , 	14 , 	3 , 	1 , 	3 , 	5 , 	-   , 	-   , 	5 , 	22 ," 	1,146 ",,,,,,,,,,,,,
AN, 	11 , 	10 , 	4 , 	5 , 	56 , 	10 , 	102 , 	125 , 	165 , 	22 , 	22 , 	31 , 	14 , 	6 , 	24 , 	6 , 	8 , 	9 , 	117 , 	58 , 	95 , 	15 , 	11 , 	36 , 	17 , 	350 , 	332 , 	268 , 	286 , 	101 , 	58 , 	44 , 	40 , 	85 , 	17 , 	1 , 	3 , 	20 , 	24 , 	16 , 	23 , 	81 , 	16 , 	1 , 	15 , 	11 , 	-   , 	-   , 	22 , 	17 ," 	2,809 ",,,,,,,,,,,,,
Entries," 	4,554 "," 	7,608 "," 	4,676 "," 	4,016 "," 	10,917 "," 	5,125 "," 	8,901 "," 	14,267 "," 	13,944 "," 	7,303 "," 	7,737 "," 	4,698 "," 	6,046 "," 	5,343 "," 	4,818 "," 	3,085 "," 	4,652 "," 	5,477 "," 	5,676 "," 	7,499 "," 	6,246 "," 	3,433 "," 	2,800 "," 	5,189 "," 	7,819 "," 	40,458 "," 	42,494 "," 	27,392 "," 	25,028 "," 	13,219 "," 	12,713 "," 	7,680 "," 	11,488 "," 	9,927 "," 	4,445 "," 	2,758 "," 	8,082 "," 	2,001 "," 	3,708 "," 	3,460 "," 	3,519 "," 	5,268 "," 	6,153 "," 	3,324 "," 	1,005 "," 	4,350 ", 	-   , 	-   ," 	1,292 "," 	2,959 "," 	404,553 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
