Exit stations,Entry stations->,,WEEKDAY,,,Oct 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	11 , 	7 , 	3 , 	6 , 	31 , 	6 , 	54 , 	50 , 	63 , 	13 , 	13 , 	19 , 	7 , 	5 , 	12 , 	3 , 	3 , 	4 , 	101 , 	38 , 	47 , 	9 , 	11 , 	18 , 	8 , 	112 , 	113 , 	113 , 	106 , 	43 , 	23 , 	13 , 	22 , 	30 , 	8 , 	1 , 	2 , 	18 , 	16 , 	7 , 	10 , 	18 , 	4 , 	1 , 	3 , 	6 , 	-   , 	-   , 	6 , 	26 ," 	1,243 ",,,,,,,,,,,,,
AN, 	11 , 	12 , 	5 , 	7 , 	49 , 	12 , 	118 , 	131 , 	172 , 	23 , 	21 , 	38 , 	16 , 	7 , 	26 , 	5 , 	7 , 	9 , 	133 , 	65 , 	98 , 	18 , 	13 , 	36 , 	19 , 	382 , 	334 , 	296 , 	300 , 	118 , 	64 , 	46 , 	42 , 	98 , 	19 , 	1 , 	5 , 	21 , 	27 , 	19 , 	30 , 	107 , 	17 , 	1 , 	23 , 	16 , 	-   , 	-   , 	27 , 	23 ," 	3,066 ",,,,,,,,,,,,,
Entries," 	4,743 "," 	7,977 "," 	4,862 "," 	4,210 "," 	11,171 "," 	5,265 "," 	9,220 "," 	14,097 "," 	14,074 "," 	7,478 "," 	8,005 "," 	5,811 "," 	6,361 "," 	5,575 "," 	5,166 "," 	3,272 "," 	4,840 "," 	5,950 "," 	5,846 "," 	7,782 "," 	6,452 "," 	3,534 "," 	3,006 "," 	5,392 "," 	8,063 "," 	41,752 "," 	42,590 "," 	28,784 "," 	26,021 "," 	13,595 "," 	12,924 "," 	7,823 "," 	11,790 "," 	10,373 "," 	4,554 "," 	2,912 "," 	8,580 "," 	2,091 "," 	3,928 "," 	3,582 "," 	3,656 "," 	6,537 "," 	6,580 "," 	3,483 "," 	1,351 "," 	4,650 ", 	-   , 	-   ," 	1,429 "," 	3,149 "," 	420,289 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
