Exit stations,Entry stations->,,SATURDAY,,,Oct 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
AN, 	8 , 	10 , 	3 , 	3 , 	21 , 	6 , 	27 , 	13 , 	19 , 	8 , 	16 , 	18 , 	7 , 	7 , 	5 , 	4 , 	6 , 	6 , 	59 , 	25 , 	34 , 	5 , 	4 , 	15 , 	8 , 	86 , 	36 , 	115 , 	58 , 	23 , 	25 , 	12 , 	12 , 	17 , 	7 , 	2 , 	2 , 	8 , 	14 , 	8 , 	11 , 	74 , 	6 , 	1 , 	21 , 	7 , 	-   , 	-   , 	14 , 	9 , 	901 ,,,,,,,,,,
Entries," 	2,045 "," 	3,238 "," 	2,213 "," 	2,168 "," 	7,521 "," 	2,377 "," 	3,805 "," 	4,408 "," 	3,767 "," 	2,951 "," 	3,879 "," 	2,291 "," 	2,410 "," 	2,356 "," 	1,705 "," 	1,059 "," 	1,455 "," 	1,624 "," 	1,713 "," 	1,533 "," 	1,776 ", 	895 ," 	1,952 "," 	2,780 "," 	4,476 "," 	11,902 "," 	7,856 "," 	18,650 "," 	9,651 "," 	7,034 "," 	6,561 "," 	3,243 "," 	4,916 "," 	4,219 "," 	1,337 "," 	1,086 "," 	2,694 ", 	421 ," 	1,103 "," 	1,010 "," 	1,383 "," 	5,013 "," 	2,480 "," 	1,246 ", 	874 ," 	1,752 ", 	-   , 	-   , 	334 , 	761 ," 	161,916 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
