Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jun 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
OR, 	2 , 	3 , 	3 , 	6 , 	29 , 	5 , 	13 , 	7 , 	17 , 	4 , 	10 , 	55 , 	4 , 	2 , 	3 , 	1 , 	2 , 	6 , 	23 , 	10 , 	21 , 	6 , 	4 , 	39 , 	2 , 	151 , 	77 , 	160 , 	135 , 	18 , 	17 , 	7 , 	8 , 	11 , 	1 , 	1 , 	1 , 	1 , 	6 , 	0 , 	1 , 	47 , 	4 , 	919 ,,,,,,,,,,
RR, 	7 , 	12 , 	17 , 	13 , 	27 , 	11 , 	26 , 	25 , 	41 , 	12 , 	23 , 	85 , 	8 , 	9 , 	5 , 	1 , 	5 , 	13 , 	29 , 	29 , 	63 , 	42 , 	37 , 	7 , 	6 , 	260 , 	190 , 	453 , 	415 , 	106 , 	74 , 	29 , 	16 , 	18 , 	5 , 	3 , 	7 , 	9 , 	19 , 	2 , 	1 , 	70 , 	14 ," 	2,240 ",,,,,,,,,,
OW, 	12 , 	17 , 	5 , 	9 , 	27 , 	36 , 	27 , 	14 , 	32 , 	15 , 	57 , 	52 , 	15 , 	29 , 	21 , 	8 , 	7 , 	6 , 	10 , 	3 , 	4 , 	3 , 	2 , 	5 , 	8 , 	283 , 	175 , 	532 , 	452 , 	94 , 	63 , 	18 , 	17 , 	14 , 	5 , 	3 , 	13 , 	2 , 	14 , 	2 , 	3 , 	24 , 	3 ," 	2,139 ",,,,,,,,,,
EM, 	79 , 	277 , 	156 , 	232 , 	376 , 	187 , 	302 , 	138 , 	254 , 	197 , 	219 , 	388 , 	161 , 	166 , 	85 , 	71 , 	107 , 	272 , 	211 , 	262 , 	344 , 	225 , 	190 , 	321 , 	385 , 	66 , 	29 , 	234 , 	233 , 	321 , 	399 , 	223 , 	297 , 	202 , 	58 , 	134 , 	691 , 	117 , 	178 , 	54 , 	50 , 	264 , 	156 ," 	9,305 ",,,,,,,,,,
MT, 	65 , 	160 , 	99 , 	154 , 	272 , 	127 , 	204 , 	120 , 	248 , 	170 , 	165 , 	235 , 	116 , 	102 , 	52 , 	38 , 	67 , 	156 , 	75 , 	116 , 	147 , 	95 , 	90 , 	206 , 	218 , 	26 , 	29 , 	60 , 	135 , 	360 , 	481 , 	378 , 	957 , 	227 , 	82 , 	70 , 	234 , 	36 , 	76 , 	46 , 	37 , 	234 , 	133 ," 	7,095 ",,,,,,,,,,
PL, 	141 , 	407 , 	233 , 	281 , 	710 , 	279 , 	478 , 	240 , 	426 , 	410 , 	442 , 	555 , 	243 , 	242 , 	137 , 	106 , 	172 , 	374 , 	201 , 	235 , 	275 , 	156 , 	136 , 	396 , 	550 , 	249 , 	57 , 	112 , 	318 ," 	1,210 "," 	1,570 ", 	878 ," 	1,546 ", 	790 , 	276 , 	136 , 	598 , 	79 , 	227 , 	184 , 	160 ," 	1,073 ", 	469 ," 	17,748 ",,,,,,,,,,
CC, 	110 , 	276 , 	152 , 	235 , 	429 , 	235 , 	394 , 	194 , 	216 , 	212 , 	320 , 	333 , 	182 , 	161 , 	108 , 	80 , 	94 , 	291 , 	148 , 	142 , 	203 , 	118 , 	116 , 	327 , 	426 , 	183 , 	162 , 	334 , 	90 , 	949 ," 	1,007 ", 	510 , 	748 , 	573 , 	220 , 	103 , 	587 , 	52 , 	157 , 	156 , 	166 , 	405 , 	450 ," 	12,347 ",,,,,,,,,,
16, 	57 , 	57 , 	24 , 	73 , 	120 , 	89 , 	121 , 	51 , 	64 , 	74 , 	103 , 	123 , 	28 , 	24 , 	18 , 	14 , 	16 , 	33 , 	26 , 	19 , 	28 , 	19 , 	16 , 	87 , 	89 , 	283 , 	228 ," 	1,375 "," 	1,039 ", 	37 , 	231 , 	171 , 	372 , 	142 , 	73 , 	16 , 	49 , 	5 , 	39 , 	34 , 	52 , 	142 , 	66 ," 	5,725 ",,,,,,,,,,
24, 	66 , 	77 , 	31 , 	50 , 	104 , 	75 , 	97 , 	53 , 	61 , 	57 , 	113 , 	150 , 	22 , 	29 , 	18 , 	24 , 	11 , 	20 , 	25 , 	19 , 	24 , 	16 , 	18 , 	71 , 	71 , 	344 , 	289 ," 	1,734 "," 	1,096 ", 	232 , 	56 , 	153 , 	381 , 	164 , 	82 , 	13 , 	35 , 	10 , 	51 , 	44 , 	82 , 	160 , 	78 ," 	6,299 ",,,,,,,,,,
GP, 	20 , 	23 , 	17 , 	17 , 	52 , 	17 , 	30 , 	16 , 	21 , 	22 , 	23 , 	60 , 	9 , 	19 , 	5 , 	6 , 	6 , 	12 , 	23 , 	15 , 	21 , 	11 , 	6 , 	29 , 	21 , 	198 , 	181 ," 	1,069 ", 	515 , 	171 , 	173 , 	30 , 	51 , 	31 , 	22 , 	11 , 	31 , 	4 , 	30 , 	15 , 	35 , 	83 , 	27 ," 	3,175 ",,,,,,,,,,
BP, 	33 , 	47 , 	13 , 	15 , 	38 , 	18 , 	30 , 	17 , 	38 , 	25 , 	45 , 	51 , 	16 , 	17 , 	8 , 	13 , 	10 , 	16 , 	20 , 	11 , 	14 , 	6 , 	5 , 	19 , 	29 , 	317 , 	288 ," 	2,309 ", 	662 , 	370 , 	382 , 	62 , 	54 , 	61 , 	48 , 	6 , 	32 , 	5 , 	35 , 	25 , 	81 , 	86 , 	54 ," 	5,427 ",,,,,,,,,,
DC, 	21 , 	33 , 	12 , 	12 , 	41 , 	10 , 	24 , 	16 , 	36 , 	22 , 	32 , 	78 , 	16 , 	18 , 	14 , 	6 , 	12 , 	28 , 	25 , 	20 , 	29 , 	11 , 	12 , 	19 , 	15 , 	175 , 	154 , 	927 , 	577 , 	154 , 	171 , 	34 , 	77 , 	14 , 	26 , 	9 , 	37 , 	9 , 	39 , 	19 , 	55 , 	136 , 	51 ," 	3,221 ",,,,,,,,,,
CM, 	4 , 	14 , 	2 , 	2 , 	4 , 	2 , 	7 , 	3 , 	8 , 	7 , 	12 , 	19 , 	6 , 	9 , 	3 , 	3 , 	6 , 	6 , 	6 , 	3 , 	5 , 	1 , 	1 , 	2 , 	7 , 	56 , 	53 , 	317 , 	204 , 	66 , 	71 , 	30 , 	58 , 	20 , 	4 , 	1 , 	12 , 	3 , 	9 , 	4 , 	24 , 	77 , 	26 ," 	1,174 ",,,,,,,,,,
CV, 	1 , 	6 , 	4 , 	4 , 	13 , 	6 , 	8 , 	5 , 	12 , 	41 , 	23 , 	112 , 	25 , 	50 , 	12 , 	12 , 	6 , 	12 , 	6 , 	3 , 	1 , 	1 , 	1 , 	3 , 	3 , 	117 , 	65 , 	160 , 	107 , 	18 , 	16 , 	9 , 	4 , 	8 , 	4 , 	2 , 	70 , 	1 , 	2 , 	1 , 	2 , 	18 , 	2 , 	970 ,,,,,,,,,,
