Exit stations,Entry stations->,,WEEKDAY,,,Apr 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	9 , 	7 , 	3 , 	3 , 	23 , 	5 , 	49 , 	51 , 	56 , 	7 , 	15 , 	21 , 	7 , 	6 , 	8 , 	3 , 	2 , 	5 , 	87 , 	32 , 	41 , 	11 , 	6 , 	19 , 	7 , 	96 , 	114 , 	107 , 	85 , 	33 , 	26 , 	16 , 	19 , 	28 , 	5 , 	1 , 	1 , 	13 , 	15 , 	4 , 	10 , 	19 , 	4 , 	1 , 	5 , 	6 , 	-   , 	-   , 	8 , 	27 ," 	1,128 ",,,,,,,,,,,,,
AN, 	11 , 	10 , 	4 , 	5 , 	46 , 	6 , 	113 , 	128 , 	180 , 	21 , 	19 , 	46 , 	15 , 	7 , 	24 , 	5 , 	10 , 	7 , 	107 , 	51 , 	93 , 	17 , 	12 , 	35 , 	15 , 	396 , 	324 , 	292 , 	279 , 	126 , 	56 , 	48 , 	51 , 	88 , 	20 , 	1 , 	4 , 	27 , 	28 , 	20 , 	24 , 	95 , 	18 , 	1 , 	21 , 	16 , 	-   , 	-   , 	26 , 	21 ," 	2,970 ",,,,,,,,,,,,,
Entries," 	4,364 "," 	7,583 "," 	4,737 "," 	4,217 "," 	10,897 "," 	5,152 "," 	8,687 "," 	13,367 "," 	13,645 "," 	7,190 "," 	7,853 "," 	7,009 "," 	6,157 "," 	5,381 "," 	4,701 "," 	3,102 "," 	4,794 "," 	5,975 "," 	5,669 "," 	7,769 "," 	6,371 "," 	3,439 "," 	2,879 "," 	5,246 "," 	8,017 "," 	41,780 "," 	43,412 "," 	29,966 "," 	25,094 "," 	13,021 "," 	12,595 "," 	7,812 "," 	11,628 "," 	9,920 "," 	4,438 "," 	2,837 "," 	8,402 "," 	2,169 "," 	3,859 "," 	3,469 "," 	3,651 "," 	6,363 "," 	6,422 "," 	3,426 "," 	1,409 "," 	4,399 ", 	-   , 	-   ," 	1,221 "," 	2,920 "," 	414,411 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
