Exit stations,Entry stations->,,SUNDAY,,,Apr 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
AN, 	7 , 	7 , 	2 , 	5 , 	8 , 	3 , 	20 , 	12 , 	17 , 	4 , 	10 , 	19 , 	6 , 	5 , 	7 , 	2 , 	6 , 	4 , 	43 , 	14 , 	23 , 	7 , 	5 , 	13 , 	9 , 	68 , 	41 , 	81 , 	43 , 	13 , 	13 , 	10 , 	16 , 	16 , 	7 , 	3 , 	2 , 	8 , 	14 , 	5 , 	6 , 	45 , 	5 , 	0 , 	15 , 	5 , 	-   , 	-   , 	11 , 	11 , 	689 ,,,,,,,,,,,
Entries," 	1,342 "," 	1,910 "," 	1,366 "," 	1,426 "," 	3,952 "," 	1,535 "," 	2,397 "," 	2,412 "," 	2,766 "," 	1,795 "," 	2,380 "," 	3,460 "," 	1,508 "," 	1,588 "," 	1,040 ", 	681 , 	959 ," 	1,160 "," 	1,095 "," 	1,354 "," 	1,747 ", 	951 , 	719 ," 	1,781 "," 	3,022 "," 	7,229 "," 	4,991 "," 	13,324 "," 	6,333 "," 	4,498 "," 	4,009 "," 	2,190 "," 	3,007 "," 	2,638 ", 	838 , 	709 ," 	1,978 ", 	322 , 	840 , 	629 , 	985 ," 	4,885 "," 	1,373 ", 	755 ," 	1,062 "," 	1,259 ", 	-   , 	-   , 	244 , 	621 ," 	109,057 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
