Exit stations,Entry stations->,,SATURDAY,,,Apr 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
AN, 	10 , 	12 , 	4 , 	2 , 	21 , 	6 , 	30 , 	16 , 	24 , 	8 , 	14 , 	34 , 	9 , 	7 , 	8 , 	2 , 	6 , 	4 , 	43 , 	16 , 	38 , 	7 , 	4 , 	25 , 	8 , 	103 , 	61 , 	133 , 	63 , 	27 , 	27 , 	11 , 	19 , 	22 , 	9 , 	2 , 	3 , 	13 , 	12 , 	9 , 	8 , 	55 , 	6 , 	1 , 	12 , 	6 , 	-   , 	-   , 	16 , 	11 , 	983 ,,,,,,,,,,
Entries," 	1,954 "," 	3,240 "," 	2,108 "," 	2,091 "," 	7,154 "," 	2,287 "," 	3,466 "," 	3,827 "," 	3,804 "," 	2,933 "," 	3,898 "," 	4,534 "," 	2,557 "," 	2,404 "," 	1,697 "," 	1,026 "," 	1,533 "," 	1,791 "," 	1,662 "," 	2,087 "," 	2,453 "," 	1,383 "," 	1,093 "," 	2,554 "," 	4,455 "," 	11,162 "," 	7,959 "," 	20,394 "," 	9,930 "," 	7,223 "," 	6,839 "," 	3,248 "," 	4,961 "," 	4,244 "," 	1,277 "," 	1,160 "," 	3,228 ", 	541 ," 	1,233 ", 	959 ," 	1,368 "," 	4,694 "," 	2,442 "," 	1,321 ", 	876 ," 	1,821 ", 	-   , 	-   , 	347 , 	862 ," 	166,073 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
