Exit stations,Entry stations->,,SATURDAY,,,Aug 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
AN, 	14 , 	6 , 	2 , 	2 , 	15 , 	6 , 	35 , 	15 , 	25 , 	6 , 	15 , 	57 , 	9 , 	8 , 	9 , 	3 , 	6 , 	5 , 	60 , 	22 , 	43 , 	5 , 	3 , 	15 , 	9 , 	91 , 	44 , 	113 , 	51 , 	19 , 	22 , 	13 , 	16 , 	16 , 	9 , 	2 , 	3 , 	8 , 	17 , 	8 , 	10 , 	62 , 	10 , 	0 , 	15 , 	9 , 	-   , 	-   , 	15 , 	12 , 	958 ,,,,,,,,,,
Entries," 	2,097 "," 	3,247 "," 	2,232 "," 	2,076 "," 	6,856 "," 	2,315 "," 	3,630 "," 	3,624 "," 	3,942 "," 	2,977 "," 	3,898 "," 	6,713 "," 	2,716 "," 	2,459 "," 	1,672 "," 	1,085 "," 	1,574 "," 	1,858 "," 	1,669 "," 	1,437 "," 	1,656 ", 	762 ," 	2,200 "," 	2,599 "," 	4,082 "," 	10,987 "," 	7,817 "," 	19,009 "," 	8,924 "," 	6,570 "," 	6,271 "," 	3,160 "," 	4,823 "," 	4,006 "," 	1,324 "," 	1,179 "," 	3,637 ", 	412 ," 	1,103 ", 	990 ," 	1,374 "," 	5,599 "," 	2,468 "," 	1,447 ", 	890 ," 	1,962 ", 	-   , 	-   , 	375 , 	834 ," 	164,536 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
