Exit stations,Entry stations->,,SUNDAY,,,Aug 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
AN, 	6 , 	8 , 	5 , 	3 , 	12 , 	4 , 	26 , 	8 , 	14 , 	3 , 	8 , 	36 , 	9 , 	6 , 	7 , 	1 , 	7 , 	4 , 	45 , 	20 , 	28 , 	4 , 	2 , 	14 , 	8 , 	69 , 	26 , 	84 , 	39 , 	16 , 	11 , 	7 , 	10 , 	17 , 	8 , 	1 , 	3 , 	7 , 	11 , 	5 , 	4 , 	66 , 	5 , 	-   , 	18 , 	7 , 	-   , 	-   , 	11 , 	9 , 	714 ,,,,,,,,,,,
Entries," 	1,492 "," 	2,117 "," 	1,499 "," 	1,556 "," 	4,328 "," 	1,666 "," 	2,768 "," 	2,651 "," 	3,205 "," 	2,047 "," 	2,552 "," 	5,134 "," 	1,711 "," 	1,647 "," 	1,157 ", 	702 ," 	1,013 "," 	1,243 "," 	1,268 "," 	1,126 "," 	1,468 ", 	670 ," 	1,268 "," 	1,934 "," 	3,213 "," 	7,495 "," 	4,962 "," 	13,660 "," 	6,307 "," 	4,475 "," 	4,062 "," 	2,155 "," 	3,058 "," 	2,590 ", 	969 , 	789 ," 	2,351 ", 	350 , 	862 , 	639 ," 	1,053 "," 	6,018 "," 	1,465 ", 	965 ," 	1,125 "," 	1,427 ", 	-   , 	-   , 	268 , 	628 ," 	117,100 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
