Exit stations,Entry stations->,,WEEKDAY,,,Aug 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	9 , 	9 , 	3 , 	5 , 	29 , 	6 , 	50 , 	51 , 	62 , 	10 , 	14 , 	17 , 	8 , 	4 , 	9 , 	2 , 	3 , 	5 , 	88 , 	32 , 	42 , 	11 , 	8 , 	18 , 	9 , 	105 , 	119 , 	109 , 	98 , 	38 , 	24 , 	12 , 	17 , 	16 , 	8 , 	1 , 	2 , 	16 , 	13 , 	6 , 	12 , 	23 , 	4 , 	1 , 	4 , 	8 , 	-   , 	-   , 	7 , 	25 ," 	1,170 ",,,,,,,,,,,,,
AN, 	11 , 	10 , 	6 , 	6 , 	48 , 	10 , 	118 , 	127 , 	175 , 	24 , 	20 , 	42 , 	15 , 	8 , 	23 , 	7 , 	7 , 	9 , 	102 , 	57 , 	96 , 	15 , 	11 , 	36 , 	20 , 	397 , 	325 , 	292 , 	279 , 	112 , 	59 , 	44 , 	41 , 	57 , 	21 , 	2 , 	5 , 	20 , 	29 , 	17 , 	26 , 	109 , 	18 , 	2 , 	25 , 	16 , 	-   , 	-   , 	28 , 	20 ," 	2,944 ",,,,,,,,,,,,,
Entries," 	4,540 "," 	7,609 "," 	4,593 "," 	4,136 "," 	10,882 "," 	5,058 "," 	8,842 "," 	13,169 "," 	13,690 "," 	6,956 "," 	7,559 "," 	5,757 "," 	6,110 "," 	5,267 "," 	4,705 "," 	3,065 "," 	4,740 "," 	5,800 "," 	5,619 "," 	7,610 "," 	6,459 "," 	3,550 "," 	2,931 "," 	5,369 "," 	7,655 "," 	42,430 "," 	42,977 "," 	29,330 "," 	24,721 "," 	13,081 "," 	12,420 "," 	7,730 "," 	11,152 "," 	8,970 "," 	4,475 "," 	2,873 "," 	8,653 "," 	2,034 "," 	3,837 "," 	3,478 "," 	3,634 "," 	7,193 "," 	6,589 "," 	3,542 "," 	1,335 "," 	4,490 ", 	-   , 	-   ," 	1,320 "," 	2,917 "," 	410,854 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
