Exit stations,Entry stations->,,SATURDAY,,,Aug 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
AN, 	9 , 	13 , 	3 , 	2 , 	21 , 	11 , 	31 , 	27 , 	23 , 	7 , 	17 , 	40 , 	8 , 	8 , 	11 , 	5 , 	6 , 	6 , 	55 , 	21 , 	45 , 	8 , 	3 , 	22 , 	8 , 	110 , 	57 , 	128 , 	61 , 	17 , 	22 , 	10 , 	21 , 	17 , 	7 , 	1 , 	4 , 	12 , 	15 , 	9 , 	8 , 	47 , 	8 , 	2 , 	16 , 	5 , 	-   , 	-   , 	18 , 	20 ," 	1,020 ",,,,,,,,,,
Entries," 	1,765 "," 	2,975 "," 	1,965 "," 	1,948 "," 	5,768 "," 	2,089 "," 	3,178 "," 	3,188 "," 	3,278 "," 	2,628 "," 	3,657 "," 	4,789 "," 	2,386 "," 	2,313 "," 	1,638 ", 	991 ," 	1,433 "," 	2,312 "," 	1,887 "," 	1,775 "," 	2,277 "," 	1,156 ", 	970 ," 	2,217 "," 	5,382 "," 	11,441 "," 	7,724 "," 	19,136 "," 	8,698 "," 	6,045 "," 	6,113 "," 	3,245 "," 	5,112 "," 	3,982 "," 	1,264 "," 	1,119 "," 	3,100 ", 	532 ," 	1,283 ", 	975 ," 	1,372 "," 	5,092 "," 	2,577 "," 	1,281 ", 	937 ," 	1,281 ", 	-   , 	-   , 	316 , 	850 ," 	157,435 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
