Exit stations,Entry stations->,,SUNDAY,,,Sep 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
AN, 	7 , 	8 , 	2 , 	3 , 	9 , 	4 , 	25 , 	14 , 	18 , 	5 , 	12 , 	60 , 	7 , 	6 , 	5 , 	2 , 	4 , 	6 , 	35 , 	22 , 	29 , 	10 , 	4 , 	17 , 	5 , 	76 , 	41 , 	78 , 	53 , 	15 , 	14 , 	8 , 	10 , 	16 , 	5 , 	2 , 	3 , 	7 , 	12 , 	6 , 	4 , 	59 , 	8 , 	1 , 	16 , 	5 , 	-   , 	-   , 	12 , 	9 , 	780 ,,,,,,,,,,,
Entries," 	1,333 "," 	2,111 "," 	1,498 "," 	1,482 "," 	3,942 "," 	1,537 "," 	2,366 "," 	2,925 "," 	2,418 "," 	2,166 "," 	2,852 "," 	8,172 "," 	1,919 "," 	1,928 "," 	1,318 ", 	789 ," 	1,126 "," 	1,758 "," 	1,502 "," 	1,410 "," 	1,762 "," 	1,049 ", 	816 ," 	1,759 "," 	4,197 "," 	7,744 "," 	5,020 "," 	13,687 "," 	7,177 "," 	4,599 "," 	4,336 "," 	2,357 "," 	3,536 "," 	3,010 ", 	948 , 	924 ," 	2,989 ", 	458 ," 	1,028 ", 	723 ," 	1,102 "," 	5,523 "," 	1,937 "," 	1,119 "," 	1,305 "," 	1,264 ", 	-   , 	-   , 	262 , 	706 ," 	125,886 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
