Exit stations,Entry stations->,,WEEKDAY,,,Sep 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	5 , 	4 , 	3 , 	2 , 	15 , 	3 , 	33 , 	37 , 	36 , 	8 , 	10 , 	17 , 	5 , 	4 , 	9 , 	2 , 	4 , 	4 , 	66 , 	29 , 	35 , 	11 , 	5 , 	14 , 	4 , 	70 , 	71 , 	75 , 	56 , 	21 , 	19 , 	11 , 	13 , 	20 , 	3 , 	1 , 	1 , 	12 , 	15 , 	2 , 	5 , 	16 , 	4 , 	1 , 	3 , 	3 , 	-   , 	-   , 	5 , 	22 , 	816 ,,,,,,,,,,,,,
AN, 	13 , 	11 , 	5 , 	7 , 	54 , 	12 , 	127 , 	126 , 	183 , 	26 , 	24 , 	52 , 	16 , 	8 , 	27 , 	6 , 	8 , 	16 , 	114 , 	53 , 	90 , 	16 , 	10 , 	36 , 	17 , 	385 , 	348 , 	300 , 	269 , 	103 , 	64 , 	46 , 	49 , 	91 , 	18 , 	2 , 	4 , 	28 , 	32 , 	22 , 	26 , 	89 , 	19 , 	2 , 	25 , 	14 , 	-   , 	-   , 	28 , 	25 ," 	3,044 ",,,,,,,,,,,,,
Entries," 	4,635 "," 	8,278 "," 	5,019 "," 	4,469 "," 	11,521 "," 	5,405 "," 	8,915 "," 	13,780 "," 	14,050 "," 	7,580 "," 	8,316 "," 	7,363 "," 	6,581 "," 	5,757 "," 	5,156 "," 	3,344 "," 	5,143 "," 	6,950 "," 	6,076 "," 	8,238 "," 	6,904 "," 	3,589 "," 	3,209 "," 	5,498 "," 	8,324 "," 	42,703 "," 	45,067 "," 	31,066 "," 	25,392 "," 	12,804 "," 	12,894 "," 	7,995 "," 	12,531 "," 	10,617 "," 	4,556 "," 	3,063 "," 	8,964 "," 	2,377 "," 	4,248 "," 	3,687 "," 	3,809 "," 	6,871 "," 	6,863 "," 	3,738 "," 	1,574 "," 	3,784 ", 	-   , 	-   ," 	1,242 "," 	3,027 "," 	432,972 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
