Exit stations,Entry stations->,,WEEKDAY,,,Jan 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC, 	9 , 	6 , 	3 , 	2 , 	22 , 	5 , 	48 , 	51 , 	57 , 	11 , 	13 , 	16 , 	5 , 	4 , 	7 , 	4 , 	2 , 	3 , 	80 , 	35 , 	47 , 	9 , 	6 , 	16 , 	7 , 	94 , 	97 , 	106 , 	93 , 	40 , 	21 , 	13 , 	15 , 	15 , 	7 , 	0 , 	1 , 	17 , 	15 , 	7 , 	10 , 	17 , 	3 , 	1 , 	2 , 	5 , 	-   , 	-   , 	6 , 	22 ," 	1,075 ",,,,,,,,,,,,,
AN, 	11 , 	11 , 	5 , 	5 , 	45 , 	11 , 	103 , 	122 , 	169 , 	20 , 	19 , 	33 , 	13 , 	8 , 	19 , 	5 , 	9 , 	9 , 	105 , 	57 , 	94 , 	15 , 	11 , 	30 , 	17 , 	345 , 	318 , 	268 , 	289 , 	102 , 	55 , 	43 , 	35 , 	42 , 	17 , 	1 , 	3 , 	18 , 	24 , 	18 , 	25 , 	89 , 	16 , 	1 , 	16 , 	11 , 	-   , 	-   , 	20 , 	17 ," 	2,719 ",,,,,,,,,,,,,
Entries," 	4,303 "," 	7,229 "," 	4,446 "," 	3,836 "," 	9,417 "," 	4,889 "," 	8,650 "," 	13,527 "," 	13,647 "," 	6,717 "," 	7,224 "," 	4,336 "," 	5,795 "," 	5,155 "," 	4,396 "," 	2,939 "," 	4,411 "," 	5,276 "," 	5,352 "," 	7,389 "," 	6,190 "," 	3,361 "," 	2,781 "," 	4,998 "," 	7,485 "," 	39,545 "," 	41,652 "," 	26,784 "," 	24,092 "," 	12,788 "," 	12,262 "," 	7,491 "," 	10,815 "," 	8,444 "," 	4,339 "," 	2,706 "," 	7,885 "," 	1,936 "," 	3,584 "," 	3,365 "," 	3,424 "," 	5,628 "," 	6,074 "," 	3,233 "," 	1,010 "," 	4,036 ", 	-   , 	-   ," 	1,213 "," 	2,871 "," 	388,922 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
