Exit stations,Entry stations->,,SATURDAY,,,Oct 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
DC, 	23 , 	54 , 	19 , 	23 , 	190 , 	16 , 	38 , 	39 , 	51 , 	37 , 	39 , 	70 , 	31 , 	31 , 	17 , 	17 , 	15 , 	42 , 	31 , 	24 , 	37 , 	10 , 	12 , 	27 , 	31 , 	323 , 	258 ," 	1,373 ", 	584 , 	322 , 	295 , 	64 , 	109 , 	18 , 	53 , 	11 , 	58 , 	9 , 	47 , 	37 , 	99 , 	146 , 	123 ," 	4,849 ",,,,,,,,,,,
CM, 	6 , 	22 , 	6 , 	3 , 	26 , 	3 , 	8 , 	18 , 	18 , 	6 , 	17 , 	13 , 	10 , 	12 , 	7 , 	4 , 	10 , 	6 , 	16 , 	12 , 	13 , 	4 , 	3 , 	6 , 	7 , 	132 , 	105 , 	503 , 	226 , 	118 , 	133 , 	58 , 	110 , 	55 , 	6 , 	4 , 	13 , 	2 , 	18 , 	12 , 	44 , 	114 , 	38 ," 	1,941 ",,,,,,,,,,,
CV, 	4 , 	10 , 	6 , 	9 , 	61 , 	9 , 	12 , 	11 , 	22 , 	65 , 	50 , 	41 , 	36 , 	71 , 	25 , 	16 , 	14 , 	19 , 	3 , 	2 , 	3 , 	1 , 	1 , 	7 , 	8 , 	186 , 	101 , 	267 , 	134 , 	47 , 	24 , 	6 , 	10 , 	13 , 	3 , 	5 , 	100 , 	2 , 	5 , 	2 , 	5 , 	12 , 	4 ," 	1,424 ",,,,,,,,,,,
ED, 	16 , 	20 , 	14 , 	10 , 	237 , 	18 , 	25 , 	29 , 	44 , 	90 , 	97 , 	169 , 	77 , 	194 , 	50 , 	38 , 	33 , 	61 , 	16 , 	7 , 	7 , 	1 , 	3 , 	17 , 	18 , 	774 , 	306 ," 	1,151 ", 	514 , 	147 , 	54 , 	27 , 	36 , 	81 , 	16 , 	112 , 	16 , 	3 , 	14 , 	13 , 	9 , 	130 , 	26 ," 	4,716 ",,,,,,,,,,,
NC, 	4 , 	5 , 	2 , 	3 , 	24 , 	4 , 	9 , 	5 , 	12 , 	4 , 	7 , 	13 , 	3 , 	3 , 	2 , 	3 , 	2 , 	5 , 	27 , 	13 , 	20 , 	8 , 	4 , 	13 , 	3 , 	106 , 	52 , 	150 , 	92 , 	22 , 	16 , 	5 , 	8 , 	11 , 	4 , 	2 , 	2 , 	4 , 	36 , 	4 , 	3 , 	14 , 	5 , 	730 ,,,,,,,,,,,
WP, 	38 , 	35 , 	8 , 	10 , 	81 , 	18 , 	98 , 	46 , 	84 , 	14 , 	51 , 	90 , 	20 , 	37 , 	27 , 	15 , 	15 , 	32 , 	260 , 	83 , 	107 , 	20 , 	19 , 	43 , 	33 , 	256 , 	145 , 	412 , 	177 , 	83 , 	86 , 	32 , 	57 , 	63 , 	18 , 	5 , 	10 , 	34 , 	16 , 	16 , 	21 , 	71 , 	18 ," 	2,799 ",,,,,,,,,,,
SS, 	8 , 	14 , 	2 , 	4 , 	30 , 	3 , 	8 , 	10 , 	10 , 	9 , 	11 , 	23 , 	6 , 	6 , 	5 , 	2 , 	5 , 	5 , 	13 , 	6 , 	5 , 	1 , 	2 , 	2 , 	5 , 	123 , 	79 , 	362 , 	145 , 	74 , 	86 , 	27 , 	54 , 	50 , 	15 , 	3 , 	12 , 	4 , 	17 , 	5 , 	29 , 	28 , 	16 ," 	1,324 ",,,,,,,,,,,
SB, 	12 , 	15 , 	6 , 	4 , 	31 , 	7 , 	9 , 	9 , 	12 , 	10 , 	15 , 	15 , 	10 , 	8 , 	9 , 	5 , 	8 , 	7 , 	14 , 	8 , 	7 , 	3 , 	2 , 	6 , 	9 , 	119 , 	83 , 	361 , 	184 , 	114 , 	159 , 	57 , 	126 , 	106 , 	44 , 	4 , 	7 , 	3 , 	22 , 	37 , 	7 , 	54 , 	29 ," 	1,751 ",,,,,,,,,,,
SO, 	19 , 	46 , 	32 , 	41 , 	108 , 	28 , 	44 , 	22 , 	49 , 	17 , 	28 , 	28 , 	21 , 	12 , 	9 , 	6 , 	17 , 	29 , 	45 , 	73 , 	80 , 	50 , 	37 , 	62 , 	34 , 	338 , 	230 ," 	1,136 ", 	397 , 	111 , 	112 , 	70 , 	81 , 	125 , 	81 , 	10 , 	90 , 	25 , 	56 , 	26 , 	66 , 	27 , 	218 ," 	4,134 ",,,,,,,,,,,
MB, 	9 , 	19 , 	17 , 	13 , 	171 , 	20 , 	20 , 	12 , 	24 , 	16 , 	23 , 	27 , 	10 , 	11 , 	5 , 	6 , 	5 , 	9 , 	13 , 	13 , 	25 , 	6 , 	8 , 	20 , 	11 , 	342 , 	198 , 	904 , 	452 , 	248 , 	177 , 	65 , 	89 , 	135 , 	42 , 	3 , 	24 , 	4 , 	15 , 	19 , 	35 , 	232 , 	19 ," 	3,508 ",,,,,,,,,,,
