Exit stations,Entry stations->,,WEEKDAY,,,Feb 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC, 	7 , 	7 , 	2 , 	2 , 	25 , 	5 , 	50 , 	53 , 	54 , 	8 , 	11 , 	19 , 	4 , 	4 , 	11 , 	2 , 	3 , 	4 , 	80 , 	35 , 	38 , 	13 , 	5 , 	18 , 	10 , 	92 , 	100 , 	103 , 	76 , 	35 , 	24 , 	15 , 	17 , 	26 , 	6 , 	0 , 	2 , 	13 , 	15 , 	3 , 	9 , 	17 , 	4 , 	1 , 	4 , 	7 , 	-   , 	-   , 	6 , 	21 ," 	1,066 ",,,,,,,,,,,,,
AN, 	15 , 	9 , 	5 , 	6 , 	48 , 	8 , 	121 , 	126 , 	180 , 	21 , 	19 , 	36 , 	14 , 	6 , 	30 , 	8 , 	9 , 	9 , 	104 , 	52 , 	91 , 	14 , 	12 , 	36 , 	15 , 	367 , 	329 , 	281 , 	272 , 	120 , 	56 , 	41 , 	54 , 	87 , 	18 , 	1 , 	3 , 	26 , 	27 , 	20 , 	27 , 	84 , 	16 , 	3 , 	18 , 	15 , 	-   , 	-   , 	26 , 	21 ," 	2,904 ",,,,,,,,,,,,,
Entries," 	4,208 "," 	7,689 "," 	4,688 "," 	4,161 "," 	11,044 "," 	5,114 "," 	8,461 "," 	13,349 "," 	13,980 "," 	7,151 "," 	7,598 "," 	5,393 "," 	6,012 "," 	5,226 "," 	4,710 "," 	3,027 "," 	4,792 "," 	5,895 "," 	5,633 "," 	7,726 "," 	6,362 "," 	3,375 "," 	2,902 "," 	5,186 "," 	7,865 "," 	40,837 "," 	44,224 "," 	28,914 "," 	24,661 "," 	12,777 "," 	12,587 "," 	7,705 "," 	11,506 "," 	9,749 "," 	4,332 "," 	2,769 "," 	8,070 "," 	2,173 "," 	3,881 "," 	3,476 "," 	3,662 "," 	5,150 "," 	6,603 "," 	3,301 "," 	1,201 "," 	4,215 ", 	-   , 	-   ," 	1,157 "," 	2,842 "," 	407,339 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
