Exit stations,Entry stations->,,WEEKDAY,,,Sep 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
DC, 	132 , 	238 , 	74 , 	63 , 	141 , 	67 , 	112 , 	166 , 	212 , 	156 , 	182 , 	152 , 	143 , 	122 , 	79 , 	70 , 	81 , 	84 , 	131 , 	92 , 	79 , 	26 , 	27 , 	48 , 	100 ," 	1,313 "," 	1,746 "," 	1,410 ", 	826 , 	312 , 	298 , 	65 , 	140 , 	33 , 	53 , 	42 , 	147 , 	80 , 	184 , 	101 , 	135 , 	207 , 	334 , 	65 , 	16 , 	36 ," 	10,321 ",,,,,,,,,,,,,
CM, 	11 , 	28 , 	6 , 	9 , 	42 , 	7 , 	24 , 	71 , 	120 , 	10 , 	9 , 	13 , 	12 , 	10 , 	5 , 	4 , 	4 , 	7 , 	26 , 	12 , 	19 , 	4 , 	4 , 	7 , 	16 , 	836 ," 	1,026 ", 	641 , 	478 , 	150 , 	127 , 	54 , 	101 , 	51 , 	14 , 	2 , 	17 , 	6 , 	34 , 	18 , 	50 , 	148 , 	99 , 	4 , 	3 , 	1 ," 	4,340 ",,,,,,,,,,,,,
CV, 	6 , 	8 , 	4 , 	6 , 	59 , 	10 , 	25 , 	65 , 	103 , 	119 , 	60 , 	44 , 	43 , 	64 , 	27 , 	16 , 	15 , 	33 , 	6 , 	5 , 	6 , 	2 , 	3 , 	7 , 	12 , 	520 , 	566 , 	278 , 	265 , 	68 , 	31 , 	20 , 	26 , 	44 , 	3 , 	15 , 	113 , 	1 , 	3 , 	4 , 	7 , 	26 , 	5 , 	72 , 	10 , 	9 ," 	2,832 ",,,,,,,,,,,,,
ED, 	15 , 	29 , 	15 , 	16 , 	143 , 	23 , 	72 , 	227 , 	218 , 	182 , 	133 , 	130 , 	108 , 	163 , 	63 , 	35 , 	61 , 	101 , 	8 , 	5 , 	7 , 	3 , 	2 , 	10 , 	33 ," 	2,043 "," 	1,829 ", 	714 , 	696 , 	203 , 	86 , 	73 , 	81 , 	157 , 	19 , 	120 , 	52 , 	3 , 	11 , 	29 , 	17 , 	144 , 	17 , 	71 , 	87 , 	27 ," 	8,280 ",,,,,,,,,,,,,
NC, 	6 , 	7 , 	4 , 	4 , 	54 , 	8 , 	57 , 	163 , 	160 , 	14 , 	9 , 	17 , 	8 , 	5 , 	7 , 	3 , 	4 , 	7 , 	52 , 	39 , 	63 , 	14 , 	6 , 	31 , 	8 , 	480 , 	489 , 	280 , 	272 , 	78 , 	46 , 	22 , 	30 , 	70 , 	6 , 	1 , 	2 , 	12 , 	60 , 	9 , 	21 , 	65 , 	11 , 	1 , 	15 , 	3 ," 	2,723 ",,,,,,,,,,,,,
WP, 	42 , 	35 , 	12 , 	16 , 	122 , 	31 , 	283 , 	272 , 	344 , 	57 , 	63 , 	100 , 	41 , 	24 , 	48 , 	17 , 	18 , 	37 , 	346 , 	156 , 	243 , 	47 , 	30 , 	83 , 	43 , 	804 , 	755 , 	711 , 	657 , 	221 , 	166 , 	91 , 	104 , 	187 , 	38 , 	4 , 	10 , 	63 , 	36 , 	46 , 	50 , 	188 , 	42 , 	6 , 	40 , 	18 ," 	6,743 ",,,,,,,,,,,,,
SS, 	17 , 	41 , 	8 , 	10 , 	36 , 	11 , 	36 , 	73 , 	88 , 	14 , 	15 , 	16 , 	15 , 	11 , 	11 , 	6 , 	4 , 	4 , 	30 , 	22 , 	22 , 	6 , 	7 , 	12 , 	19 , 	648 , 	793 , 	474 , 	426 , 	127 , 	109 , 	42 , 	96 , 	104 , 	16 , 	4 , 	27 , 	10 , 	43 , 	18 , 	32 , 	63 , 	72 , 	12 , 	4 , 	3 ," 	3,658 ",,,,,,,,,,,,,
SB, 	25 , 	47 , 	13 , 	10 , 	50 , 	15 , 	34 , 	75 , 	77 , 	18 , 	29 , 	23 , 	15 , 	19 , 	14 , 	6 , 	5 , 	8 , 	26 , 	24 , 	27 , 	9 , 	9 , 	13 , 	29 , 	644 , 	757 , 	425 , 	384 , 	131 , 	128 , 	64 , 	133 , 	153 , 	51 , 	7 , 	16 , 	21 , 	46 , 	33 , 	17 , 	67 , 	52 , 	5 , 	4 , 	1 ," 	3,757 ",,,,,,,,,,,,,
SO, 	63 , 	130 , 	72 , 	99 , 	147 , 	63 , 	136 , 	117 , 	135 , 	46 , 	74 , 	41 , 	49 , 	33 , 	23 , 	16 , 	24 , 	40 , 	147 , 	190 , 	205 , 	97 , 	89 , 	148 , 	140 , 	496 , 	511 ," 	1,090 ", 	487 , 	189 , 	149 , 	105 , 	124 , 	211 , 	137 , 	22 , 	136 , 	77 , 	197 , 	58 , 	61 , 	64 , 	295 , 	46 , 	24 , 	15 ," 	6,819 ",,,,,,,,,,,,,
MB, 	33 , 	72 , 	33 , 	40 , 	175 , 	48 , 	68 , 	135 , 	135 , 	20 , 	29 , 	17 , 	13 , 	11 , 	6 , 	6 , 	4 , 	7 , 	31 , 	25 , 	24 , 	11 , 	13 , 	23 , 	41 ," 	1,049 "," 	1,353 ", 	679 , 	598 , 	229 , 	203 , 	134 , 	208 , 	347 , 	103 , 	5 , 	17 , 	12 , 	35 , 	72 , 	40 , 	308 , 	48 , 	7 , 	9 , 	1 ," 	6,474 ",,,,,,,,,,,,,
WD, 	4 , 	13 , 	9 , 	11 , 	55 , 	11 , 	28 , 	103 , 	114 , 	90 , 	77 , 	66 , 	56 , 	90 , 	42 , 	25 , 	23 , 	35 , 	5 , 	2 , 	2 , 	2 , 	0 , 	4 , 	13 , 	867 , 	784 , 	328 , 	305 , 	79 , 	43 , 	25 , 	29 , 	69 , 	4 , 	83 , 	79 , 	2 , 	7 , 	11 , 	6 , 	50 , 	6 , 	17 , 	40 , 	9 ," 	3,721 ",,,,,,,,,,,,,
OA, 	14 , 	42 , 	30 , 	37 , 	77 , 	24 , 	33 , 	44 , 	59 , 	22 , 	12 , 	38 , 	8 , 	6 , 	12 , 	6 , 	21 , 	31 , 	35 , 	53 , 	45 , 	22 , 	13 , 	18 , 	9 , 	183 , 	144 , 	125 , 	91 , 	28 , 	26 , 	17 , 	12 , 	19 , 	2 , 	9 , 	83 , 	15 , 	37 , 	3 , 	4 , 	30 , 	7 , 	39 , 	8 , 	13 ," 	1,605 ",,,,,,,,,,,,,
WS, 	8 , 	24 , 	12 , 	15 , 	133 , 	22 , 	37 , 	113 , 	87 , 	86 , 	55 , 	65 , 	48 , 	46 , 	71 , 	41 , 	41 , 	41 , 	14 , 	10 , 	6 , 	4 , 	3 , 	13 , 	14 , 	665 , 	651 , 	241 , 	245 , 	59 , 	26 , 	11 , 	15 , 	39 , 	2 , 	9 , 	25 , 	3 , 	19 , 	4 , 	3 , 	19 , 	1 , 	8 , 	14 , 	23 ," 	3,087 ",,,,,,,,,,,,,
Entries," 	4,508 "," 	8,656 "," 	4,970 "," 	4,412 "," 	12,238 "," 	5,486 "," 	9,125 "," 	13,452 "," 	13,414 "," 	7,228 "," 	8,344 "," 	5,582 "," 	6,289 "," 	5,757 "," 	4,875 "," 	3,204 "," 	4,900 "," 	7,174 "," 	6,277 "," 	7,942 "," 	6,971 "," 	3,448 "," 	3,050 "," 	5,483 "," 	8,038 "," 	41,057 "," 	43,672 "," 	30,253 "," 	25,649 "," 	12,510 "," 	12,728 "," 	7,854 "," 	12,081 "," 	10,348 "," 	4,504 "," 	2,898 "," 	8,461 "," 	2,860 "," 	6,749 "," 	3,714 "," 	3,682 "," 	7,305 "," 	6,775 "," 	3,541 "," 	1,657 "," 	3,081 "," 	422,201 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
