Exit stations,Entry stations->,,SATURDAY,,,Nov 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
AN, 	7 , 	13 , 	3 , 	2 , 	24 , 	6 , 	28 , 	23 , 	25 , 	4 , 	14 , 	28 , 	9 , 	7 , 	7 , 	5 , 	6 , 	3 , 	49 , 	22 , 	42 , 	8 , 	3 , 	18 , 	13 , 	91 , 	61 , 	157 , 	60 , 	24 , 	20 , 	15 , 	16 , 	16 , 	7 , 	1 , 	2 , 	10 , 	17 , 	6 , 	11 , 	52 , 	8 , 	1 , 	21 , 	8 , 	-   , 	-   , 	15 , 	12 , 	994 ,,,,,,,,,,
Entries," 	1,684 "," 	2,954 "," 	1,868 "," 	1,806 "," 	5,696 "," 	2,000 "," 	3,023 "," 	3,352 "," 	3,287 "," 	2,595 "," 	3,684 "," 	3,887 "," 	2,333 "," 	2,309 "," 	1,543 ", 	975 ," 	1,325 "," 	1,629 "," 	1,804 "," 	1,759 "," 	2,266 "," 	1,212 ", 	973 ," 	2,227 "," 	3,851 "," 	9,147 "," 	7,237 "," 	20,379 "," 	7,815 "," 	5,782 "," 	5,864 "," 	3,072 "," 	4,694 "," 	3,836 "," 	1,213 "," 	1,028 "," 	2,631 ", 	517 ," 	1,301 ", 	958 ," 	1,383 "," 	5,040 "," 	2,669 "," 	1,135 ", 	938 ," 	1,530 ", 	-   , 	-   , 	339 , 	887 ," 	149,431 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
