Exit stations,Entry stations->,,SATURDAY,,,Oct 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
MB, 	12 , 	24 , 	13 , 	17 , 	119 , 	22 , 	22 , 	28 , 	37 , 	12 , 	20 , 	15 , 	11 , 	10 , 	9 , 	5 , 	7 , 	6 , 	18 , 	15 , 	18 , 	9 , 	8 , 	23 , 	13 , 	345 , 	198 , 	843 , 	297 , 	151 , 	160 , 	71 , 	109 , 	155 , 	48 , 	4 , 	12 , 	5 , 	18 , 	25 , 	34 , 	240 , 	14 , 	3 ," 	3,227 ",,,,,,,,,,,
WD, 	2 , 	5 , 	4 , 	5 , 	27 , 	5 , 	9 , 	11 , 	13 , 	21 , 	37 , 	40 , 	31 , 	67 , 	31 , 	18 , 	15 , 	22 , 	3 , 	3 , 	7 , 	1 , 	1 , 	3 , 	5 , 	179 , 	83 , 	199 , 	57 , 	16 , 	13 , 	6 , 	8 , 	16 , 	3 , 	65 , 	17 , 	1 , 	5 , 	1 , 	2 , 	17 , 	5 , 	5 ," 	1,085 ",,,,,,,,,,,
Entries," 	2,103 "," 	3,614 "," 	2,404 "," 	2,693 "," 	8,772 "," 	3,218 "," 	4,866 "," 	4,024 "," 	4,853 "," 	2,764 "," 	4,559 "," 	3,747 "," 	2,433 "," 	3,096 "," 	2,253 "," 	1,359 "," 	1,664 "," 	3,228 "," 	2,383 "," 	2,088 "," 	3,022 "," 	1,687 "," 	1,334 "," 	3,257 "," 	3,466 "," 	13,098 "," 	8,389 "," 	26,516 "," 	10,871 "," 	7,715 "," 	8,338 "," 	4,068 "," 	7,098 "," 	4,559 "," 	1,740 "," 	1,392 "," 	3,327 ", 	674 ," 	2,395 "," 	1,232 "," 	1,787 "," 	5,474 "," 	3,301 "," 	1,043 "," 	191,903 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
