Exit stations,Entry stations->,,SUNDAY,,,Dec 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
AN, 	9 , 	8 , 	1 , 	3 , 	11 , 	3 , 	24 , 	9 , 	13 , 	3 , 	9 , 	47 , 	6 , 	5 , 	5 , 	3 , 	2 , 	4 , 	33 , 	14 , 	29 , 	6 , 	4 , 	14 , 	8 , 	49 , 	38 , 	128 , 	38 , 	13 , 	14 , 	8 , 	10 , 	13 , 	5 , 	1 , 	1 , 	7 , 	11 , 	4 , 	5 , 	49 , 	6 , 	0 , 	16 , 	10 , 	-   , 	-   , 	12 , 	9 , 	719 ,,,,,,,,,,,
Entries," 	1,252 "," 	2,066 "," 	1,461 "," 	1,364 "," 	3,271 "," 	1,403 "," 	2,259 "," 	2,284 "," 	2,345 "," 	2,119 "," 	2,817 "," 	7,075 "," 	1,876 "," 	1,870 "," 	1,067 ", 	709 ," 	1,038 "," 	1,375 "," 	1,364 "," 	1,312 "," 	1,748 ", 	988 , 	823 ," 	1,694 "," 	2,845 "," 	6,461 "," 	4,836 "," 	17,867 "," 	5,575 "," 	4,457 "," 	4,369 "," 	2,404 "," 	3,389 "," 	2,763 ", 	842 , 	904 ," 	2,663 ", 	412 , 	984 , 	646 ," 	1,012 "," 	4,345 "," 	1,909 "," 	1,061 "," 	1,118 "," 	1,521 ", 	-   , 	-   , 	244 , 	643 ," 	118,848 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
