Exit stations,Entry stations->,,SUNDAY,,,Jun 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
CV, 	3 , 	3 , 	4 , 	4 , 	14 , 	7 , 	10 , 	7 , 	7 , 	35 , 	28 , 	63 , 	20 , 	51 , 	16 , 	9 , 	5 , 	12 , 	3 , 	1 , 	6 , 	1 , 	1 , 	5 , 	7 , 	128 , 	57 , 	182 , 	167 , 	21 , 	20 , 	7 , 	8 , 	11 , 	1 , 	4 , 	63 , 	1 , 	6 , 	3 , 	3 , 	24 , 	4 ," 	1,028 ",,,,,,,,,,,
ED, 	8 , 	15 , 	9 , 	11 , 	64 , 	14 , 	24 , 	15 , 	21 , 	54 , 	63 , 	361 , 	32 , 	126 , 	34 , 	25 , 	33 , 	42 , 	7 , 	5 , 	8 , 	3 , 	1 , 	7 , 	8 , 	621 , 	215 , 	718 , 	657 , 	54 , 	33 , 	28 , 	23 , 	37 , 	12 , 	71 , 	11 , 	1 , 	10 , 	7 , 	7 , 	157 , 	15 ," 	3,664 ",,,,,,,,,,,
NC, 	2 , 	2 , 	2 , 	1 , 	5 , 	2 , 	9 , 	4 , 	10 , 	1 , 	4 , 	22 , 	1 , 	2 , 	1 , 	-   , 	2 , 	5 , 	19 , 	6 , 	17 , 	4 , 	3 , 	6 , 	0 , 	82 , 	31 , 	96 , 	99 , 	5 , 	7 , 	3 , 	5 , 	6 , 	1 , 	1 , 	2 , 	3 , 	22 , 	4 , 	3 , 	35 , 	4 , 	536 ,,,,,,,,,,,
WP, 	26 , 	27 , 	8 , 	9 , 	23 , 	13 , 	72 , 	29 , 	52 , 	8 , 	41 , 	91 , 	16 , 	16 , 	19 , 	14 , 	14 , 	29 , 	130 , 	49 , 	72 , 	14 , 	14 , 	29 , 	20 , 	166 , 	86 , 	277 , 	201 , 	37 , 	62 , 	27 , 	33 , 	37 , 	21 , 	4 , 	10 , 	29 , 	10 , 	13 , 	10 , 	77 , 	16 ," 	1,948 ",,,,,,,,,,,
SS, 	8 , 	7 , 	1 , 	4 , 	12 , 	2 , 	3 , 	4 , 	6 , 	5 , 	10 , 	9 , 	4 , 	5 , 	4 , 	5 , 	3 , 	4 , 	7 , 	4 , 	7 , 	2 , 	2 , 	2 , 	4 , 	49 , 	40 , 	215 , 	194 , 	45 , 	45 , 	23 , 	34 , 	31 , 	7 , 	3 , 	8 , 	4 , 	15 , 	4 , 	28 , 	50 , 	14 , 	927 ,,,,,,,,,,,
SB, 	6 , 	8 , 	3 , 	3 , 	10 , 	4 , 	8 , 	7 , 	9 , 	5 , 	10 , 	11 , 	4 , 	5 , 	5 , 	3 , 	3 , 	5 , 	5 , 	7 , 	7 , 	2 , 	2 , 	4 , 	4 , 	50 , 	41 , 	235 , 	215 , 	75 , 	108 , 	35 , 	111 , 	74 , 	31 , 	3 , 	12 , 	3 , 	14 , 	28 , 	5 , 	88 , 	25 ," 	1,291 ",,,,,,,,,,,
SO, 	22 , 	37 , 	35 , 	42 , 	112 , 	29 , 	43 , 	27 , 	67 , 	16 , 	22 , 	38 , 	20 , 	13 , 	5 , 	4 , 	10 , 	31 , 	48 , 	77 , 	90 , 	50 , 	41 , 	64 , 	26 , 	354 , 	348 ," 	1,583 ", 	432 , 	143 , 	112 , 	49 , 	53 , 	97 , 	54 , 	15 , 	109 , 	23 , 	49 , 	18 , 	42 , 	26 , 	181 ," 	4,649 ",,,,,,,,,,,
MB, 	8 , 	12 , 	12 , 	11 , 	55 , 	13 , 	18 , 	8 , 	17 , 	11 , 	12 , 	24 , 	5 , 	9 , 	4 , 	2 , 	2 , 	4 , 	5 , 	12 , 	16 , 	4 , 	5 , 	11 , 	11 , 	138 , 	115 , 	584 , 	736 , 	132 , 	101 , 	41 , 	68 , 	65 , 	24 , 	4 , 	18 , 	3 , 	16 , 	11 , 	27 , 	318 , 	11 ," 	2,697 ",,,,,,,,,,,
Entries," 	1,446 "," 	2,459 "," 	1,771 "," 	1,941 "," 	4,492 "," 	2,188 "," 	3,299 "," 	1,952 "," 	2,746 "," 	2,302 "," 	3,180 "," 	4,207 "," 	1,752 "," 	2,266 "," 	1,475 ", 	945 ," 	1,159 "," 	2,464 "," 	1,649 "," 	1,534 "," 	2,210 "," 	1,208 ", 	971 ," 	2,404 "," 	2,551 "," 	8,141 "," 	5,416 "," 	20,967 "," 	15,891 "," 	6,436 "," 	6,442 "," 	3,337 "," 	5,646 "," 	2,941 "," 	1,315 "," 	1,004 "," 	3,404 ", 	529 ," 	1,782 ", 	839 ," 	1,186 "," 	6,415 "," 	2,505 "," 	148,762 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
