Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Nov 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	24 , 	37 , 	15 , 	16 , 	127 , 	22 , 	50 , 	97 , 	133 , 	28 , 	34 , 	58 , 	20 , 	17 , 	18 , 	8 , 	11 , 	19 , 	30 , 	29 , 	29 , 	10 , 	9 , 	23 , 	23 ," 	1,031 "," 	1,291 "," 	1,488 ", 	742 , 	284 , 	286 , 	24 , 	163 , 	66 , 	52 , 	12 , 	41 , 	9 , 	28 , 	34 , 	32 , 	66 , 	53 ," 	6,592 ",,,,,,,,,,,
BP, 	49 , 	69 , 	36 , 	43 , 	98 , 	38 , 	71 , 	87 , 	135 , 	59 , 	75 , 	70 , 	59 , 	29 , 	29 , 	18 , 	21 , 	26 , 	35 , 	41 , 	32 , 	7 , 	13 , 	45 , 	64 ," 	1,294 "," 	1,754 "," 	3,572 "," 	1,795 ", 	824 , 	907 , 	173 , 	40 , 	147 , 	130 , 	14 , 	38 , 	17 , 	53 , 	91 , 	68 , 	67 , 	89 ," 	12,322 ",,,,,,,,,,,
DC, 	42 , 	156 , 	55 , 	63 , 	177 , 	70 , 	119 , 	135 , 	207 , 	124 , 	143 , 	103 , 	83 , 	84 , 	50 , 	40 , 	55 , 	62 , 	93 , 	112 , 	93 , 	27 , 	24 , 	54 , 	69 , 	993 ," 	1,239 "," 	1,080 ", 	709 , 	220 , 	326 , 	69 , 	171 , 	14 , 	43 , 	44 , 	108 , 	44 , 	79 , 	65 , 	61 , 	127 , 	176 ," 	7,809 ",,,,,,,,,,,
CM, 	8 , 	16 , 	3 , 	6 , 	26 , 	6 , 	17 , 	61 , 	84 , 	7 , 	16 , 	19 , 	10 , 	8 , 	7 , 	3 , 	7 , 	6 , 	23 , 	24 , 	17 , 	2 , 	3 , 	7 , 	9 , 	545 , 	602 , 	534 , 	376 , 	106 , 	154 , 	56 , 	132 , 	35 , 	8 , 	2 , 	15 , 	3 , 	24 , 	16 , 	28 , 	123 , 	60 ," 	3,213 ",,,,,,,,,,,
CV, 	7 , 	11 , 	4 , 	6 , 	44 , 	13 , 	20 , 	51 , 	97 , 	96 , 	54 , 	38 , 	35 , 	54 , 	22 , 	15 , 	13 , 	25 , 	6 , 	3 , 	5 , 	2 , 	2 , 	5 , 	8 , 	401 , 	416 , 	224 , 	179 , 	21 , 	21 , 	8 , 	15 , 	47 , 	3 , 	4 , 	141 , 	1 , 	5 , 	4 , 	2 , 	15 , 	3 ," 	2,146 ",,,,,,,,,,,
ED, 	25 , 	36 , 	17 , 	15 , 	135 , 	26 , 	59 , 	183 , 	257 , 	206 , 	178 , 	200 , 	116 , 	293 , 	99 , 	60 , 	60 , 	82 , 	15 , 	9 , 	6 , 	2 , 	5 , 	16 , 	31 ," 	1,228 "," 	1,108 ", 	702 , 	536 , 	76 , 	63 , 	47 , 	43 , 	109 , 	15 , 	160 , 	14 , 	2 , 	12 , 	29 , 	15 , 	101 , 	9 ," 	6,401 ",,,,,,,,,,,
NC, 	5 , 	7 , 	3 , 	2 , 	29 , 	4 , 	33 , 	91 , 	115 , 	10 , 	11 , 	15 , 	6 , 	7 , 	11 , 	3 , 	6 , 	10 , 	72 , 	43 , 	69 , 	11 , 	10 , 	21 , 	4 , 	275 , 	266 , 	144 , 	148 , 	21 , 	21 , 	9 , 	17 , 	41 , 	4 , 	2 , 	2 , 	3 , 	71 , 	6 , 	5 , 	20 , 	5 ," 	1,657 ",,,,,,,,,,,
WP, 	33 , 	35 , 	12 , 	10 , 	85 , 	20 , 	136 , 	215 , 	302 , 	31 , 	46 , 	73 , 	29 , 	22 , 	37 , 	15 , 	18 , 	28 , 	533 , 	171 , 	241 , 	33 , 	27 , 	56 , 	30 , 	599 , 	575 , 	439 , 	425 , 	90 , 	115 , 	35 , 	58 , 	85 , 	27 , 	5 , 	12 , 	81 , 	13 , 	28 , 	24 , 	54 , 	31 ," 	4,933 ",,,,,,,,,,,
SS, 	13 , 	22 , 	7 , 	8 , 	38 , 	9 , 	24 , 	55 , 	70 , 	10 , 	21 , 	19 , 	12 , 	10 , 	7 , 	4 , 	5 , 	12 , 	23 , 	30 , 	21 , 	6 , 	9 , 	16 , 	13 , 	466 , 	496 , 	341 , 	316 , 	79 , 	96 , 	45 , 	95 , 	62 , 	17 , 	4 , 	29 , 	6 , 	28 , 	6 , 	10 , 	38 , 	31 ," 	2,630 ",,,,,,,,,,,
SB, 	5 , 	17 , 	4 , 	3 , 	24 , 	7 , 	18 , 	27 , 	47 , 	10 , 	13 , 	20 , 	13 , 	6 , 	6 , 	3 , 	3 , 	8 , 	13 , 	16 , 	17 , 	5 , 	4 , 	9 , 	6 , 	282 , 	301 , 	217 , 	188 , 	64 , 	79 , 	31 , 	75 , 	72 , 	33 , 	1 , 	16 , 	5 , 	23 , 	19 , 	4 , 	31 , 	16 ," 	1,762 ",,,,,,,,,,,
SO, 	20 , 	51 , 	34 , 	44 , 	103 , 	33 , 	54 , 	38 , 	59 , 	23 , 	37 , 	37 , 	23 , 	17 , 	11 , 	6 , 	16 , 	37 , 	46 , 	79 , 	82 , 	45 , 	34 , 	76 , 	27 , 	252 , 	231 , 	490 , 	327 , 	100 , 	122 , 	65 , 	71 , 	145 , 	122 , 	13 , 	96 , 	23 , 	53 , 	44 , 	27 , 	10 , 	254 ," 	3,476 ",,,,,,,,,,,
MB, 	13 , 	24 , 	12 , 	17 , 	114 , 	15 , 	32 , 	66 , 	90 , 	12 , 	16 , 	21 , 	10 , 	5 , 	6 , 	2 , 	3 , 	5 , 	21 , 	21 , 	25 , 	7 , 	9 , 	18 , 	10 , 	496 , 	585 , 	376 , 	262 , 	92 , 	135 , 	61 , 	93 , 	170 , 	57 , 	3 , 	8 , 	5 , 	29 , 	33 , 	18 , 	251 , 	11 ," 	3,262 ",,,,,,,,,,,
