Exit stations,Entry stations->,,SATURDAY,,,Dec 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
BP, 	29 , 	41 , 	20 , 	17 , 	59 , 	24 , 	41 , 	32 , 	56 , 	29 , 	49 , 	37 , 	25 , 	33 , 	15 , 	7 , 	14 , 	17 , 	26 , 	16 , 	22 , 	9 , 	7 , 	14 , 	40 , 	326 , 	396 ," 	2,536 ", 	530 , 	401 , 	400 , 	72 , 	30 , 	67 , 	80 , 	7 , 	30 , 	6 , 	29 , 	44 , 	156 , 	50 , 	85 ," 	5,925 ",,,,,,,,,,,
DC, 	22 , 	47 , 	18 , 	16 , 	81 , 	17 , 	31 , 	39 , 	52 , 	31 , 	55 , 	36 , 	28 , 	36 , 	22 , 	12 , 	28 , 	30 , 	26 , 	22 , 	39 , 	10 , 	6 , 	19 , 	23 , 	192 , 	265 ," 	1,445 ", 	338 , 	193 , 	228 , 	57 , 	87 , 	12 , 	36 , 	12 , 	53 , 	10 , 	42 , 	39 , 	118 , 	108 , 	102 ," 	4,085 ",,,,,,,,,,,
CM, 	6 , 	17 , 	2 , 	4 , 	10 , 	4 , 	9 , 	10 , 	18 , 	3 , 	11 , 	7 , 	4 , 	13 , 	5 , 	4 , 	4 , 	6 , 	12 , 	13 , 	11 , 	3 , 	4 , 	6 , 	7 , 	65 , 	74 , 	513 , 	146 , 	83 , 	127 , 	39 , 	83 , 	34 , 	6 , 	2 , 	7 , 	4 , 	24 , 	11 , 	66 , 	58 , 	39 ," 	1,572 ",,,,,,,,,,,
CV, 	5 , 	5 , 	5 , 	4 , 	29 , 	7 , 	12 , 	13 , 	18 , 	44 , 	40 , 	56 , 	29 , 	77 , 	28 , 	15 , 	15 , 	23 , 	3 , 	3 , 	6 , 	0 , 	1 , 	5 , 	7 , 	92 , 	86 , 	369 , 	94 , 	26 , 	20 , 	11 , 	6 , 	16 , 	1 , 	6 , 	71 , 	0 , 	5 , 	1 , 	5 , 	14 , 	4 ," 	1,278 ",,,,,,,,,,,
ED, 	11 , 	21 , 	14 , 	8 , 	77 , 	14 , 	27 , 	22 , 	37 , 	70 , 	97 , 	303 , 	40 , 	133 , 	40 , 	30 , 	34 , 	64 , 	13 , 	9 , 	8 , 	4 , 	3 , 	10 , 	18 , 	360 , 	249 ," 	1,318 ", 	284 , 	60 , 	54 , 	57 , 	36 , 	62 , 	9 , 	87 , 	14 , 	1 , 	14 , 	10 , 	6 , 	108 , 	17 ," 	3,852 ",,,,,,,,,,,
NC, 	3 , 	3 , 	3 , 	3 , 	11 , 	4 , 	9 , 	14 , 	12 , 	5 , 	4 , 	38 , 	1 , 	2 , 	5 , 	3 , 	10 , 	5 , 	17 , 	9 , 	21 , 	5 , 	2 , 	11 , 	3 , 	53 , 	45 , 	170 , 	44 , 	9 , 	11 , 	12 , 	7 , 	7 , 	4 , 	0 , 	4 , 	7 , 	27 , 	3 , 	4 , 	19 , 	4 , 	632 ,,,,,,,,,,,
WP, 	33 , 	42 , 	8 , 	12 , 	40 , 	23 , 	98 , 	46 , 	79 , 	13 , 	51 , 	89 , 	26 , 	29 , 	24 , 	24 , 	11 , 	29 , 	207 , 	64 , 	105 , 	16 , 	10 , 	26 , 	21 , 	125 , 	105 , 	427 , 	128 , 	43 , 	77 , 	37 , 	39 , 	54 , 	19 , 	8 , 	12 , 	26 , 	9 , 	12 , 	13 , 	57 , 	18 ," 	2,335 ",,,,,,,,,,,
SS, 	5 , 	9 , 	2 , 	1 , 	11 , 	1 , 	8 , 	10 , 	11 , 	2 , 	7 , 	6 , 	4 , 	4 , 	4 , 	2 , 	5 , 	4 , 	8 , 	8 , 	10 , 	2 , 	2 , 	4 , 	4 , 	62 , 	64 , 	381 , 	90 , 	42 , 	61 , 	21 , 	39 , 	34 , 	11 , 	0 , 	7 , 	6 , 	10 , 	8 , 	35 , 	24 , 	16 ," 	1,043 ",,,,,,,,,,,
SB, 	10 , 	17 , 	5 , 	4 , 	17 , 	4 , 	10 , 	11 , 	19 , 	6 , 	11 , 	11 , 	8 , 	8 , 	7 , 	3 , 	5 , 	6 , 	14 , 	6 , 	8 , 	3 , 	2 , 	5 , 	9 , 	74 , 	63 , 	424 , 	177 , 	107 , 	180 , 	71 , 	177 , 	137 , 	68 , 	4 , 	13 , 	3 , 	14 , 	43 , 	10 , 	37 , 	29 ," 	1,840 ",,,,,,,,,,,
SO, 	20 , 	40 , 	33 , 	59 , 	324 , 	43 , 	68 , 	36 , 	56 , 	20 , 	26 , 	23 , 	16 , 	11 , 	9 , 	5 , 	11 , 	29 , 	55 , 	62 , 	63 , 	52 , 	41 , 	96 , 	34 , 	218 , 	257 ," 	1,378 ", 	395 , 	125 , 	135 , 	72 , 	76 , 	130 , 	45 , 	6 , 	86 , 	12 , 	50 , 	27 , 	40 , 	18 , 	308 ," 	4,609 ",,,,,,,,,,,
MB, 	13 , 	22 , 	13 , 	15 , 	85 , 	14 , 	25 , 	23 , 	29 , 	8 , 	18 , 	12 , 	10 , 	4 , 	7 , 	4 , 	6 , 	5 , 	13 , 	13 , 	18 , 	12 , 	6 , 	16 , 	11 , 	142 , 	138 , 	840 , 	201 , 	117 , 	129 , 	65 , 	94 , 	111 , 	37 , 	5 , 	13 , 	4 , 	10 , 	17 , 	29 , 	215 , 	14 ," 	2,585 ",,,,,,,,,,,
Entries," 	1,789 "," 	3,225 "," 	2,325 "," 	2,388 "," 	7,245 "," 	2,547 "," 	4,285 "," 	3,565 "," 	4,175 "," 	2,519 "," 	4,220 "," 	3,429 "," 	2,208 "," 	2,943 "," 	1,921 "," 	1,161 "," 	1,519 "," 	2,741 "," 	2,264 "," 	1,890 "," 	2,967 "," 	1,585 "," 	1,384 "," 	3,103 "," 	3,264 "," 	8,024 "," 	7,320 "," 	30,649 "," 	10,064 "," 	7,126 "," 	8,225 "," 	4,330 "," 	6,629 "," 	4,137 "," 	1,513 "," 	1,252 "," 	3,915 ", 	657 ," 	2,144 "," 	1,097 "," 	1,741 "," 	4,456 "," 	2,785 "," 	176,725 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
