Exit stations,Entry stations->,,SATURDAY,,,Sep 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
AN, 	9 , 	10 , 	1 , 	2 , 	18 , 	6 , 	31 , 	20 , 	24 , 	8 , 	17 , 	40 , 	12 , 	7 , 	11 , 	2 , 	3 , 	5 , 	60 , 	20 , 	44 , 	9 , 	4 , 	23 , 	11 , 	96 , 	42 , 	118 , 	56 , 	21 , 	20 , 	11 , 	19 , 	19 , 	9 , 	2 , 	4 , 	10 , 	14 , 	9 , 	9 , 	60 , 	4 , 	1 , 	13 , 	8 , 	-   , 	-   , 	15 , 	8 , 	961 ,,,,,,,,,,
Entries," 	2,105 "," 	3,349 "," 	2,301 "," 	2,123 "," 	7,157 "," 	2,431 "," 	3,712 "," 	4,312 "," 	4,240 "," 	2,996 "," 	3,964 "," 	5,877 "," 	2,734 "," 	2,514 "," 	1,841 "," 	1,126 "," 	1,618 "," 	1,874 "," 	1,811 "," 	1,491 "," 	1,726 ", 	955 ," 	2,401 "," 	2,660 "," 	4,610 "," 	11,399 "," 	8,157 "," 	19,150 "," 	9,640 "," 	6,852 "," 	6,572 "," 	3,366 "," 	5,077 "," 	4,444 "," 	1,392 "," 	1,214 "," 	3,331 ", 	429 ," 	1,101 "," 	1,009 "," 	1,399 "," 	5,242 "," 	2,454 "," 	1,402 "," 	1,036 "," 	1,920 ", 	-   , 	-   , 	391 , 	883 ," 	169,782 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
