Exit stations,Entry stations->,,WEEKDAY,,,Jun 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	9 , 	7 , 	3 , 	5 , 	28 , 	9 , 	46 , 	50 , 	60 , 	8 , 	13 , 	18 , 	6 , 	4 , 	5 , 	3 , 	3 , 	4 , 	81 , 	32 , 	40 , 	12 , 	8 , 	16 , 	9 , 	100 , 	116 , 	105 , 	87 , 	41 , 	24 , 	16 , 	17 , 	14 , 	7 , 	1 , 	1 , 	14 , 	13 , 	6 , 	8 , 	22 , 	5 , 	1 , 	3 , 	5 , 	-   , 	-   , 	7 , 	23 ," 	1,116 ",,,,,,,,,,,,,
AN, 	13 , 	8 , 	5 , 	5 , 	46 , 	7 , 	111 , 	119 , 	173 , 	23 , 	19 , 	40 , 	16 , 	8 , 	16 , 	6 , 	10 , 	7 , 	95 , 	52 , 	96 , 	12 , 	9 , 	35 , 	16 , 	398 , 	313 , 	278 , 	273 , 	123 , 	57 , 	42 , 	40 , 	44 , 	19 , 	2 , 	5 , 	20 , 	27 , 	22 , 	22 , 	112 , 	17 , 	1 , 	23 , 	12 , 	-   , 	-   , 	25 , 	21 ," 	2,844 ",,,,,,,,,,,,,
Entries," 	4,420 "," 	7,566 "," 	4,622 "," 	4,245 "," 	10,965 "," 	5,233 "," 	8,745 "," 	13,478 "," 	13,877 "," 	6,928 "," 	7,669 "," 	6,211 "," 	6,138 "," 	5,284 "," 	4,481 "," 	3,089 "," 	4,865 "," 	5,901 "," 	5,574 "," 	7,654 "," 	6,494 "," 	3,544 "," 	2,975 "," 	5,461 "," 	8,004 "," 	42,749 "," 	43,207 "," 	29,701 "," 	25,361 "," 	13,324 "," 	12,544 "," 	7,848 "," 	10,835 "," 	8,589 "," 	4,451 "," 	2,837 "," 	8,551 "," 	2,081 "," 	3,835 "," 	3,500 "," 	3,696 "," 	6,896 "," 	6,702 "," 	3,491 "," 	1,351 "," 	4,427 ", 	-   , 	-   ," 	1,247 "," 	2,879 "," 	413,525 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
