Exit stations,Entry stations->,,WEEKDAY,,,Feb 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
BP, 	72 , 	88 , 	36 , 	32 , 	103 , 	45 , 	82 , 	120 , 	168 , 	81 , 	84 , 	72 , 	70 , 	44 , 	37 , 	25 , 	19 , 	27 , 	56 , 	40 , 	40 , 	10 , 	14 , 	44 , 	86 ," 	1,313 "," 	1,777 "," 	2,250 "," 	1,188 ", 	556 , 	562 , 	124 , 	42 , 	103 , 	86 , 	22 , 	73 , 	26 , 	88 , 	81 , 	100 , 	88 , 	151 , 	23 , 	5 , 	15 ," 	10,168 ",,,,,,,,,,,,,
DC, 	110 , 	200 , 	61 , 	51 , 	137 , 	60 , 	106 , 	160 , 	201 , 	144 , 	166 , 	150 , 	128 , 	98 , 	65 , 	56 , 	69 , 	76 , 	120 , 	88 , 	76 , 	24 , 	23 , 	41 , 	90 ," 	1,258 "," 	1,740 "," 	1,338 ", 	785 , 	309 , 	278 , 	61 , 	123 , 	29 , 	44 , 	40 , 	126 , 	69 , 	172 , 	86 , 	118 , 	178 , 	299 , 	58 , 	11 , 	37 ," 	9,660 ",,,,,,,,,,,,,
CM, 	14 , 	26 , 	4 , 	8 , 	37 , 	10 , 	23 , 	75 , 	122 , 	11 , 	8 , 	14 , 	8 , 	10 , 	6 , 	5 , 	5 , 	8 , 	28 , 	13 , 	22 , 	6 , 	3 , 	4 , 	14 , 	838 ," 	1,026 ", 	641 , 	473 , 	142 , 	131 , 	50 , 	83 , 	38 , 	14 , 	3 , 	19 , 	7 , 	33 , 	20 , 	41 , 	128 , 	89 , 	3 , 	2 , 	2 ," 	4,266 ",,,,,,,,,,,,,
CV, 	4 , 	7 , 	6 , 	9 , 	54 , 	8 , 	23 , 	72 , 	105 , 	119 , 	60 , 	40 , 	43 , 	53 , 	21 , 	15 , 	18 , 	32 , 	7 , 	5 , 	5 , 	2 , 	3 , 	6 , 	13 , 	527 , 	571 , 	286 , 	265 , 	72 , 	28 , 	22 , 	25 , 	43 , 	3 , 	9 , 	103 , 	1 , 	2 , 	3 , 	5 , 	20 , 	5 , 	64 , 	8 , 	13 ," 	2,811 ",,,,,,,,,,,,,
ED, 	20 , 	30 , 	14 , 	14 , 	132 , 	22 , 	73 , 	229 , 	238 , 	193 , 	140 , 	116 , 	90 , 	142 , 	71 , 	39 , 	54 , 	73 , 	7 , 	4 , 	6 , 	2 , 	2 , 	11 , 	29 ," 	1,955 "," 	1,836 ", 	715 , 	679 , 	221 , 	91 , 	72 , 	83 , 	136 , 	18 , 	113 , 	41 , 	2 , 	8 , 	26 , 	14 , 	109 , 	19 , 	44 , 	67 , 	20 ," 	8,019 ",,,,,,,,,,,,,
NC, 	2 , 	7 , 	4 , 	5 , 	46 , 	8 , 	64 , 	171 , 	164 , 	10 , 	9 , 	15 , 	8 , 	4 , 	12 , 	3 , 	5 , 	7 , 	43 , 	37 , 	55 , 	13 , 	6 , 	30 , 	7 , 	478 , 	488 , 	261 , 	289 , 	80 , 	47 , 	24 , 	29 , 	66 , 	7 , 	1 , 	2 , 	11 , 	48 , 	10 , 	17 , 	55 , 	11 , 	1 , 	14 , 	3 ," 	2,674 ",,,,,,,,,,,,,
WP, 	40 , 	35 , 	13 , 	16 , 	122 , 	31 , 	281 , 	286 , 	340 , 	52 , 	55 , 	91 , 	37 , 	23 , 	60 , 	16 , 	20 , 	38 , 	326 , 	148 , 	246 , 	43 , 	24 , 	72 , 	43 , 	806 , 	758 , 	706 , 	652 , 	231 , 	170 , 	91 , 	108 , 	173 , 	34 , 	4 , 	9 , 	55 , 	39 , 	43 , 	56 , 	170 , 	38 , 	4 , 	32 , 	20 ," 	6,657 ",,,,,,,,,,,,,
SS, 	13 , 	30 , 	8 , 	8 , 	37 , 	12 , 	32 , 	67 , 	87 , 	12 , 	14 , 	23 , 	16 , 	15 , 	9 , 	5 , 	8 , 	4 , 	27 , 	28 , 	22 , 	5 , 	10 , 	12 , 	17 , 	601 , 	796 , 	460 , 	413 , 	128 , 	111 , 	38 , 	85 , 	92 , 	17 , 	2 , 	25 , 	10 , 	43 , 	15 , 	27 , 	55 , 	75 , 	9 , 	2 , 	2 ," 	3,530 ",,,,,,,,,,,,,
SB, 	22 , 	42 , 	9 , 	11 , 	42 , 	13 , 	27 , 	72 , 	83 , 	17 , 	27 , 	30 , 	15 , 	16 , 	14 , 	6 , 	6 , 	6 , 	22 , 	30 , 	22 , 	6 , 	7 , 	11 , 	29 , 	630 , 	762 , 	441 , 	353 , 	138 , 	123 , 	65 , 	119 , 	138 , 	44 , 	5 , 	13 , 	15 , 	54 , 	29 , 	15 , 	57 , 	45 , 	4 , 	3 , 	2 ," 	3,639 ",,,,,,,,,,,,,
SO, 	50 , 	111 , 	64 , 	81 , 	134 , 	56 , 	106 , 	94 , 	126 , 	40 , 	61 , 	33 , 	41 , 	25 , 	19 , 	17 , 	22 , 	26 , 	130 , 	154 , 	162 , 	82 , 	76 , 	127 , 	114 , 	392 , 	410 , 	864 , 	345 , 	150 , 	127 , 	85 , 	97 , 	173 , 	125 , 	21 , 	103 , 	61 , 	184 , 	51 , 	50 , 	51 , 	238 , 	32 , 	16 , 	11 ," 	5,535 ",,,,,,,,,,,,,
