Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Jan 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
SO, 	18 , 	44 , 	28 , 	32 , 	59 , 	19 , 	37 , 	28 , 	50 , 	15 , 	28 , 	35 , 	20 , 	13 , 	8 , 	4 , 	11 , 	26 , 	39 , 	66 , 	67 , 	37 , 	28 , 	53 , 	25 , 	180 , 	185 , 	454 , 	245 , 	66 , 	85 , 	46 , 	62 , 	123 , 	115 , 	9 , 	72 , 	19 , 	55 , 	39 , 	28 , 	10 , 	219 ," 	2,801 ",,,,,,,,,,,
MB, 	12 , 	24 , 	13 , 	15 , 	86 , 	14 , 	27 , 	66 , 	94 , 	8 , 	16 , 	23 , 	6 , 	4 , 	5 , 	1 , 	2 , 	5 , 	21 , 	18 , 	23 , 	7 , 	11 , 	18 , 	11 , 	480 , 	598 , 	366 , 	238 , 	98 , 	121 , 	53 , 	81 , 	106 , 	55 , 	3 , 	11 , 	6 , 	28 , 	30 , 	18 , 	249 , 	9 ," 	3,077 ",,,,,,,,,,,
Entries," 	3,213 "," 	6,537 "," 	3,628 "," 	3,140 "," 	9,348 "," 	3,937 "," 	6,118 "," 	8,006 "," 	11,935 "," 	4,500 "," 	6,312 "," 	5,569 "," 	4,679 "," 	4,636 "," 	4,319 "," 	2,722 "," 	3,563 "," 	5,718 "," 	5,047 "," 	5,968 "," 	5,354 "," 	2,847 "," 	2,436 "," 	4,123 "," 	4,350 "," 	26,254 "," 	28,112 "," 	23,923 "," 	18,397 "," 	9,010 "," 	11,137 "," 	6,551 "," 	11,557 "," 	6,221 "," 	3,145 "," 	2,054 "," 	6,111 "," 	1,638 "," 	4,661 "," 	2,580 "," 	1,706 "," 	3,263 "," 	3,199 "," 	297,524 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
