Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jan 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	17 , 	29 , 	11 , 	27 , 	54 , 	17 , 	26 , 	15 , 	50 , 	18 , 	26 , 	51 , 	13 , 	12 , 	9 , 	8 , 	9 , 	14 , 	14 , 	12 , 	15 , 	7 , 	8 , 	23 , 	19 , 	204 , 	259 ," 	1,181 ", 	296 , 	173 , 	162 , 	21 , 	62 , 	44 , 	39 , 	6 , 	18 , 	5 , 	26 , 	15 , 	29 , 	35 , 	28 ," 	3,101 ",,,,,,,,,,,
BP, 	24 , 	40 , 	9 , 	16 , 	47 , 	14 , 	27 , 	21 , 	46 , 	22 , 	44 , 	43 , 	22 , 	18 , 	13 , 	13 , 	9 , 	17 , 	18 , 	18 , 	15 , 	5 , 	6 , 	13 , 	31 , 	270 , 	435 ," 	2,399 ", 	587 , 	360 , 	354 , 	69 , 	29 , 	71 , 	74 , 	7 , 	21 , 	5 , 	45 , 	27 , 	43 , 	58 , 	52 ," 	5,453 ",,,,,,,,,,,
DC, 	25 , 	42 , 	15 , 	13 , 	59 , 	7 , 	24 , 	22 , 	46 , 	18 , 	41 , 	73 , 	23 , 	20 , 	22 , 	13 , 	15 , 	22 , 	23 , 	24 , 	18 , 	7 , 	7 , 	10 , 	21 , 	160 , 	175 , 	818 , 	260 , 	155 , 	219 , 	49 , 	80 , 	9 , 	34 , 	8 , 	34 , 	6 , 	27 , 	21 , 	42 , 	98 , 	55 ," 	2,854 ",,,,,,,,,,,
CM, 	8 , 	14 , 	2 , 	3 , 	17 , 	3 , 	6 , 	5 , 	27 , 	5 , 	7 , 	18 , 	6 , 	9 , 	3 , 	4 , 	7 , 	5 , 	11 , 	7 , 	13 , 	2 , 	5 , 	7 , 	5 , 	68 , 	76 , 	369 , 	157 , 	66 , 	114 , 	40 , 	76 , 	40 , 	5 , 	2 , 	8 , 	4 , 	19 , 	6 , 	24 , 	90 , 	21 ," 	1,375 ",,,,,,,,,,,
CV, 	4 , 	7 , 	2 , 	2 , 	23 , 	6 , 	8 , 	5 , 	14 , 	39 , 	32 , 	37 , 	25 , 	49 , 	17 , 	8 , 	8 , 	16 , 	3 , 	2 , 	2 , 	1 , 	0 , 	3 , 	4 , 	98 , 	62 , 	164 , 	58 , 	14 , 	11 , 	4 , 	6 , 	10 , 	1 , 	3 , 	69 , 	1 , 	3 , 	1 , 	1 , 	10 , 	3 , 	829 ,,,,,,,,,,,
ED, 	15 , 	13 , 	12 , 	8 , 	66 , 	11 , 	20 , 	26 , 	31 , 	53 , 	80 , 	197 , 	42 , 	136 , 	34 , 	15 , 	30 , 	40 , 	10 , 	4 , 	6 , 	2 , 	2 , 	10 , 	14 , 	467 , 	227 , 	688 , 	214 , 	33 , 	35 , 	18 , 	23 , 	37 , 	9 , 	78 , 	13 , 	1 , 	4 , 	5 , 	3 , 	48 , 	9 ," 	2,783 ",,,,,,,,,,,
NC, 	3 , 	8 , 	0 , 	3 , 	8 , 	2 , 	7 , 	5 , 	11 , 	1 , 	4 , 	10 , 	1 , 	4 , 	4 , 	1 , 	1 , 	3 , 	31 , 	8 , 	27 , 	4 , 	3 , 	6 , 	4 , 	60 , 	32 , 	82 , 	32 , 	8 , 	11 , 	5 , 	7 , 	4 , 	4 , 	1 , 	2 , 	3 , 	26 , 	2 , 	2 , 	8 , 	6 , 	450 ,,,,,,,,,,,
WP, 	26 , 	27 , 	6 , 	8 , 	26 , 	13 , 	63 , 	38 , 	70 , 	10 , 	40 , 	70 , 	15 , 	19 , 	23 , 	13 , 	13 , 	21 , 	215 , 	54 , 	88 , 	14 , 	11 , 	26 , 	21 , 	124 , 	86 , 	272 , 	116 , 	43 , 	69 , 	23 , 	46 , 	29 , 	19 , 	5 , 	7 , 	35 , 	9 , 	15 , 	11 , 	31 , 	14 ," 	1,879 ",,,,,,,,,,,
SS, 	6 , 	9 , 	2 , 	1 , 	9 , 	1 , 	3 , 	5 , 	10 , 	2 , 	5 , 	14 , 	4 , 	4 , 	3 , 	2 , 	3 , 	1 , 	7 , 	6 , 	5 , 	3 , 	2 , 	3 , 	3 , 	51 , 	47 , 	186 , 	64 , 	40 , 	52 , 	11 , 	28 , 	28 , 	8 , 	1 , 	6 , 	4 , 	10 , 	4 , 	9 , 	22 , 	6 , 	687 ,,,,,,,,,,,
SB, 	4 , 	7 , 	1 , 	2 , 	7 , 	2 , 	6 , 	3 , 	6 , 	2 , 	9 , 	14 , 	6 , 	4 , 	3 , 	1 , 	1 , 	2 , 	5 , 	2 , 	6 , 	3 , 	2 , 	3 , 	5 , 	37 , 	36 , 	147 , 	68 , 	41 , 	74 , 	24 , 	58 , 	35 , 	22 , 	1 , 	4 , 	2 , 	7 , 	10 , 	4 , 	21 , 	9 , 	704 ,,,,,,,,,,,
