Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Feb 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
BP, 	46 , 	64 , 	35 , 	43 , 	111 , 	33 , 	78 , 	97 , 	146 , 	58 , 	82 , 	68 , 	56 , 	35 , 	25 , 	14 , 	23 , 	25 , 	39 , 	38 , 	33 , 	8 , 	10 , 	49 , 	65 ," 	1,313 "," 	1,747 "," 	3,538 "," 	1,729 ", 	895 , 	916 , 	166 , 	37 , 	157 , 	122 , 	13 , 	41 , 	18 , 	55 , 	92 , 	73 , 	60 , 	93 ," 	12,344 ",,,,,,,,,,,
DC, 	52 , 	158 , 	66 , 	63 , 	175 , 	77 , 	113 , 	139 , 	205 , 	123 , 	140 , 	107 , 	84 , 	77 , 	51 , 	39 , 	48 , 	64 , 	99 , 	116 , 	94 , 	30 , 	24 , 	58 , 	73 , 	999 ," 	1,252 "," 	1,063 ", 	687 , 	233 , 	301 , 	61 , 	173 , 	15 , 	42 , 	42 , 	115 , 	48 , 	78 , 	67 , 	67 , 	115 , 	165 ," 	7,799 ",,,,,,,,,,,
CM, 	9 , 	16 , 	2 , 	4 , 	28 , 	6 , 	16 , 	55 , 	84 , 	7 , 	17 , 	14 , 	9 , 	8 , 	7 , 	4 , 	7 , 	6 , 	22 , 	28 , 	17 , 	4 , 	3 , 	6 , 	7 , 	542 , 	589 , 	500 , 	386 , 	111 , 	148 , 	48 , 	126 , 	34 , 	7 , 	1 , 	14 , 	3 , 	21 , 	14 , 	23 , 	121 , 	61 ," 	3,139 ",,,,,,,,,,,
CV, 	5 , 	7 , 	5 , 	4 , 	41 , 	12 , 	19 , 	55 , 	93 , 	81 , 	54 , 	38 , 	36 , 	53 , 	22 , 	15 , 	10 , 	20 , 	6 , 	3 , 	4 , 	2 , 	2 , 	4 , 	9 , 	400 , 	412 , 	202 , 	178 , 	19 , 	22 , 	7 , 	10 , 	42 , 	3 , 	3 , 	134 , 	2 , 	4 , 	4 , 	1 , 	10 , 	2 ," 	2,054 ",,,,,,,,,,,
ED, 	22 , 	37 , 	16 , 	17 , 	132 , 	26 , 	51 , 	181 , 	279 , 	216 , 	177 , 	184 , 	112 , 	275 , 	90 , 	54 , 	46 , 	81 , 	13 , 	8 , 	6 , 	3 , 	3 , 	14 , 	24 ," 	1,232 "," 	1,134 ", 	615 , 	507 , 	71 , 	62 , 	41 , 	45 , 	122 , 	13 , 	143 , 	11 , 	2 , 	8 , 	26 , 	15 , 	70 , 	9 ," 	6,195 ",,,,,,,,,,,
NC, 	4 , 	5 , 	3 , 	1 , 	28 , 	5 , 	26 , 	86 , 	120 , 	7 , 	9 , 	17 , 	5 , 	9 , 	11 , 	3 , 	3 , 	9 , 	76 , 	46 , 	64 , 	11 , 	12 , 	20 , 	3 , 	262 , 	265 , 	135 , 	137 , 	21 , 	17 , 	8 , 	14 , 	44 , 	3 , 	2 , 	1 , 	3 , 	73 , 	5 , 	4 , 	16 , 	5 ," 	1,597 ",,,,,,,,,,,
WP, 	37 , 	41 , 	12 , 	11 , 	75 , 	23 , 	136 , 	219 , 	302 , 	27 , 	50 , 	73 , 	26 , 	21 , 	40 , 	14 , 	17 , 	24 , 	493 , 	168 , 	242 , 	29 , 	22 , 	52 , 	29 , 	584 , 	558 , 	404 , 	417 , 	87 , 	109 , 	36 , 	61 , 	77 , 	24 , 	4 , 	8 , 	78 , 	11 , 	27 , 	23 , 	45 , 	25 ," 	4,758 ",,,,,,,,,,,
SS, 	13 , 	19 , 	10 , 	6 , 	36 , 	9 , 	24 , 	54 , 	74 , 	13 , 	17 , 	21 , 	10 , 	11 , 	8 , 	2 , 	5 , 	10 , 	18 , 	24 , 	24 , 	7 , 	8 , 	16 , 	13 , 	478 , 	512 , 	344 , 	297 , 	83 , 	100 , 	43 , 	102 , 	68 , 	18 , 	4 , 	25 , 	4 , 	27 , 	6 , 	11 , 	43 , 	28 ," 	2,642 ",,,,,,,,,,,
SB, 	5 , 	16 , 	5 , 	3 , 	23 , 	5 , 	19 , 	25 , 	42 , 	10 , 	12 , 	17 , 	11 , 	7 , 	6 , 	3 , 	3 , 	6 , 	12 , 	18 , 	13 , 	4 , 	4 , 	8 , 	7 , 	292 , 	335 , 	203 , 	182 , 	63 , 	82 , 	33 , 	76 , 	75 , 	35 , 	1 , 	13 , 	5 , 	23 , 	17 , 	4 , 	31 , 	16 ," 	1,772 ",,,,,,,,,,,
SO, 	17 , 	45 , 	29 , 	32 , 	67 , 	24 , 	36 , 	32 , 	55 , 	16 , 	28 , 	34 , 	19 , 	13 , 	9 , 	5 , 	12 , 	27 , 	39 , 	67 , 	71 , 	35 , 	29 , 	51 , 	27 , 	204 , 	201 , 	487 , 	245 , 	69 , 	87 , 	50 , 	64 , 	129 , 	125 , 	8 , 	73 , 	17 , 	48 , 	42 , 	27 , 	10 , 	222 ," 	2,927 ",,,,,,,,,,,
MB, 	12 , 	22 , 	13 , 	16 , 	105 , 	15 , 	29 , 	72 , 	87 , 	9 , 	14 , 	18 , 	7 , 	5 , 	6 , 	1 , 	2 , 	4 , 	18 , 	19 , 	24 , 	8 , 	10 , 	19 , 	10 , 	497 , 	613 , 	371 , 	236 , 	97 , 	118 , 	55 , 	89 , 	168 , 	59 , 	3 , 	9 , 	4 , 	27 , 	29 , 	22 , 	222 , 	12 ," 	3,178 ",,,,,,,,,,,
Entries," 	3,349 "," 	6,767 "," 	3,760 "," 	3,207 "," 	10,582 "," 	4,097 "," 	6,305 "," 	8,224 "," 	12,125 "," 	4,915 "," 	6,707 "," 	5,791 "," 	4,852 "," 	4,873 "," 	4,439 "," 	2,853 "," 	3,697 "," 	6,085 "," 	5,198 "," 	6,094 "," 	5,453 "," 	2,868 "," 	2,482 "," 	4,305 "," 	4,463 "," 	26,681 "," 	28,936 "," 	24,711 "," 	19,174 "," 	9,393 "," 	11,574 "," 	6,677 "," 	12,774 "," 	7,814 "," 	3,215 "," 	2,116 "," 	6,265 "," 	1,698 "," 	4,746 "," 	2,663 "," 	1,766 "," 	3,045 "," 	3,314 "," 	310,053 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
