Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jul 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
SO, 	5 , 	20 , 	17 , 	26 , 	41 , 	13 , 	17 , 	5 , 	22 , 	27 , 	19 , 	47 , 	15 , 	16 , 	4 , 	6 , 	11 , 	20 , 	22 , 	37 , 	36 , 	14 , 	15 , 	28 , 	13 , 	149 , 	122 , 	551 , 	203 , 	47 , 	53 , 	37 , 	38 , 	65 , 	83 , 	10 , 	86 , 	9 , 	16 , 	24 , 	19 , 	20 , 	118 ," 	2,142 ",,,,,,,,,,,
MB, 	6 , 	7 , 	7 , 	6 , 	23 , 	5 , 	8 , 	7 , 	27 , 	4 , 	5 , 	28 , 	4 , 	3 , 	3 , 	1 , 	5 , 	1 , 	11 , 	10 , 	16 , 	7 , 	6 , 	14 , 	3 , 	122 , 	67 , 	261 , 	102 , 	37 , 	35 , 	11 , 	26 , 	25 , 	12 , 	2 , 	8 , 	3 , 	15 , 	4 , 	7 , 	138 , 	11 ," 	1,098 ",,,,,,,,,,,
Entries," 	1,245 "," 	1,865 "," 	1,125 "," 	1,136 "," 	3,128 "," 	1,619 "," 	1,970 "," 	1,290 "," 	2,709 "," 	1,540 "," 	2,422 "," 	4,969 "," 	1,470 "," 	1,802 "," 	1,272 ", 	783 ," 	1,081 "," 	2,112 "," 	1,539 "," 	1,123 "," 	1,575 ", 	720 , 	635 ," 	1,489 "," 	1,276 "," 	5,650 "," 	3,771 "," 	13,506 "," 	6,094 "," 	3,687 "," 	4,494 "," 	2,162 "," 	3,814 "," 	1,858 "," 	1,249 ", 	651 ," 	2,447 ", 	362 ," 	1,173 ", 	388 , 	543 ," 	3,370 "," 	1,136 "," 	98,244 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
