Exit stations,Entry stations->,,WEEKDAY,,,May 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
SO, 	55 , 	123 , 	71 , 	106 , 	188 , 	73 , 	134 , 	108 , 	141 , 	45 , 	68 , 	39 , 	45 , 	35 , 	21 , 	16 , 	24 , 	39 , 	133 , 	187 , 	197 , 	103 , 	88 , 	162 , 	135 , 	457 , 	475 , 	966 , 	421 , 	182 , 	159 , 	101 , 	121 , 	201 , 	128 , 	23 , 	130 , 	71 , 	175 , 	60 , 	61 , 	55 , 	300 , 	38 , 	20 , 	14 ," 	6,492 ",,,,,,,,,,,,,
MB, 	33 , 	72 , 	32 , 	38 , 	148 , 	47 , 	68 , 	130 , 	137 , 	22 , 	28 , 	24 , 	11 , 	10 , 	7 , 	5 , 	3 , 	7 , 	24 , 	26 , 	29 , 	13 , 	11 , 	20 , 	42 ," 	1,037 "," 	1,348 ", 	662 , 	597 , 	232 , 	204 , 	142 , 	188 , 	272 , 	100 , 	4 , 	20 , 	14 , 	34 , 	77 , 	38 , 	299 , 	50 , 	6 , 	8 , 	2 ," 	6,321 ",,,,,,,,,,,,,
WD, 	4 , 	15 , 	9 , 	12 , 	50 , 	10 , 	27 , 	97 , 	120 , 	82 , 	66 , 	97 , 	53 , 	89 , 	38 , 	23 , 	22 , 	38 , 	4 , 	3 , 	3 , 	2 , 	1 , 	6 , 	12 , 	853 , 	772 , 	314 , 	285 , 	71 , 	38 , 	26 , 	25 , 	51 , 	5 , 	85 , 	41 , 	0 , 	8 , 	9 , 	5 , 	50 , 	5 , 	21 , 	37 , 	9 ," 	3,591 ",,,,,,,,,,,,,
OA, 	11 , 	38 , 	30 , 	37 , 	79 , 	26 , 	33 , 	42 , 	57 , 	22 , 	10 , 	40 , 	8 , 	8 , 	13 , 	8 , 	20 , 	38 , 	34 , 	55 , 	44 , 	22 , 	14 , 	19 , 	9 , 	184 , 	143 , 	111 , 	85 , 	29 , 	28 , 	17 , 	11 , 	16 , 	2 , 	10 , 	78 , 	12 , 	30 , 	3 , 	3 , 	25 , 	7 , 	34 , 	13 , 	13 ," 	1,569 ",,,,,,,,,,,,,
WS, 	10 , 	23 , 	14 , 	13 , 	84 , 	22 , 	36 , 	102 , 	79 , 	67 , 	45 , 	93 , 	48 , 	39 , 	70 , 	38 , 	43 , 	54 , 	10 , 	7 , 	9 , 	4 , 	3 , 	11 , 	9 , 	586 , 	563 , 	196 , 	205 , 	48 , 	24 , 	15 , 	12 , 	23 , 	2 , 	10 , 	19 , 	5 , 	17 , 	2 , 	1 , 	15 , 	2 , 	9 , 	13 , 	19 ," 	2,719 ",,,,,,,,,,,,,
Entries," 	4,359 "," 	8,440 "," 	4,947 "," 	4,521 "," 	11,585 "," 	5,573 "," 	9,262 "," 	13,352 "," 	13,578 "," 	7,041 "," 	8,376 "," 	6,685 "," 	6,286 "," 	5,849 "," 	5,098 "," 	3,180 "," 	4,951 "," 	7,390 "," 	6,126 "," 	7,770 "," 	6,876 "," 	3,589 "," 	3,004 "," 	5,452 "," 	7,871 "," 	41,731 "," 	43,949 "," 	30,492 "," 	25,509 "," 	12,632 "," 	13,009 "," 	7,941 "," 	11,502 "," 	9,463 "," 	4,492 "," 	2,934 "," 	8,326 "," 	2,802 "," 	6,475 "," 	3,697 "," 	3,729 "," 	6,906 "," 	6,699 "," 	3,462 "," 	1,611 "," 	2,760 "," 	421,279 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
