Exit stations,Entry stations->,,SATURDAY,,,May 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
AN, 	10 , 	9 , 	2 , 	4 , 	20 , 	5 , 	28 , 	12 , 	20 , 	5 , 	14 , 	23 , 	8 , 	7 , 	7 , 	4 , 	7 , 	4 , 	56 , 	16 , 	32 , 	5 , 	3 , 	16 , 	8 , 	76 , 	39 , 	104 , 	51 , 	24 , 	23 , 	11 , 	23 , 	20 , 	8 , 	1 , 	2 , 	9 , 	15 , 	7 , 	8 , 	65 , 	10 , 	0 , 	15 , 	7 , 	-   , 	-   , 	9 , 	9 , 	857 ,,,,,,,,,,
Entries," 	1,824 "," 	2,966 "," 	2,051 "," 	2,099 "," 	6,199 "," 	2,157 "," 	3,313 "," 	3,756 "," 	3,635 "," 	2,706 "," 	3,729 "," 	3,669 "," 	2,448 "," 	2,229 "," 	1,559 ", 	981 ," 	1,347 "," 	1,538 "," 	1,206 "," 	2,247 "," 	2,340 "," 	1,272 "," 	1,009 "," 	2,482 "," 	4,086 "," 	9,822 "," 	7,150 "," 	18,850 "," 	8,893 "," 	6,734 "," 	6,773 "," 	3,113 "," 	4,713 "," 	3,993 "," 	1,209 "," 	1,050 "," 	2,895 ", 	391 , 	999 , 	916 ," 	1,278 "," 	4,957 "," 	2,298 "," 	1,122 ", 	871 ," 	1,611 ", 	-   , 	-   , 	306 , 	723 ," 	153,509 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
