Exit stations,Entry stations->,,TOTAL,,,May 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
ED, 	380 , 	672 , 	310 , 	376 ," 	3,025 ", 	548 ," 	1,661 "," 	5,157 "," 	6,064 "," 	4,569 "," 	3,424 "," 	5,903 "," 	2,694 "," 	3,307 "," 	1,650 ", 	958 ," 	1,460 "," 	1,244 ", 	235 , 	158 , 	125 , 	59 , 	47 , 	268 , 	771 ," 	49,529 "," 	41,485 "," 	19,669 "," 	16,545 "," 	5,903 "," 	2,447 "," 	1,774 "," 	1,588 "," 	2,964 ", 	454 ," 	2,332 "," 	1,178 ", 	27 , 	85 , 	572 , 	331 ," 	3,894 ", 	473 ," 	1,318 "," 	2,040 "," 	1,045 ", 	-   , 	-   , 	47 , 	77 ," 	200,842 ",,,,,,,,,,,,,
NC, 	104 , 	149 , 	91 , 	118 , 	802 , 	153 ," 	1,101 "," 	2,651 "," 	2,870 ", 	198 , 	155 , 	394 , 	143 , 	89 , 	152 , 	54 , 	73 , 	88 ," 	1,087 ", 	762 ," 	1,095 ", 	210 , 	154 , 	510 , 	131 ," 	7,297 "," 	7,772 "," 	4,848 "," 	4,949 "," 	1,573 ", 	820 , 	398 , 	362 , 	893 , 	67 , 	30 , 	15 , 	256 , 	524 , 	213 , 	306 ," 	1,292 ", 	160 , 	16 , 	317 , 	175 , 	-   , 	-   , 	314 , 	499 ," 	46,430 ",,,,,,,,,,,,,
WP, 	475 , 	401 , 	176 , 	250 ," 	1,669 ", 	337 ," 	3,414 "," 	3,911 "," 	5,237 ", 	602 , 	651 ," 	1,132 ", 	381 , 	234 , 	479 , 	186 , 	185 , 	198 ," 	4,118 "," 	1,962 "," 	3,131 ", 	651 , 	354 , 	992 , 	428 ," 	12,189 "," 	11,435 "," 	10,973 "," 	9,246 "," 	3,819 "," 	2,682 "," 	1,228 "," 	1,303 "," 	1,844 ", 	409 , 	30 , 	92 , 	528 , 	634 , 	461 , 	639 ," 	3,038 ", 	377 , 	31 , 	532 , 	380 , 	-   , 	-   , 	487 , 	653 ," 	94,564 ",,,,,,,,,,,,,
SS, 	345 , 	645 , 	149 , 	225 , 	818 , 	191 , 	688 ," 	1,490 "," 	2,054 ", 	253 , 	313 , 	475 , 	312 , 	281 , 	158 , 	105 , 	117 , 	119 , 	514 , 	571 , 	555 , 	192 , 	133 , 	307 , 	517 ," 	14,155 "," 	16,638 "," 	11,804 "," 	9,043 "," 	3,390 "," 	3,110 ", 	858 ," 	1,605 "," 	1,665 ", 	537 , 	136 , 	557 , 	177 , 	374 , 	367 , 	788 ," 	1,814 "," 	1,504 ", 	165 , 	94 , 	120 , 	-   , 	-   , 	169 , 	556 ," 	81,153 ",,,,,,,,,,,,,
SB, 	485 , 	883 , 	308 , 	307 , 	933 , 	339 , 	748 ," 	1,624 "," 	1,984 ", 	464 , 	654 , 	578 , 	268 , 	377 , 	256 , 	161 , 	101 , 	207 , 	511 , 	718 , 	559 , 	178 , 	179 , 	323 , 	698 ," 	14,861 "," 	16,674 "," 	12,100 "," 	9,121 "," 	4,061 "," 	3,797 "," 	1,918 "," 	3,136 "," 	3,659 "," 	1,118 ", 	133 , 	291 , 	278 , 	600 , 	875 , 	383 ," 	1,693 "," 	1,364 ", 	142 , 	155 , 	60 , 	-   , 	-   , 	259 , 	514 ," 	91,035 ",,,,,,,,,,,,,
SO," 	1,595 "," 	3,387 "," 	2,036 "," 	2,836 "," 	5,371 "," 	2,006 "," 	3,435 "," 	2,969 "," 	3,770 "," 	1,159 "," 	1,871 "," 	1,073 "," 	1,394 ", 	814 , 	518 , 	456 , 	534 , 	812 ," 	3,803 "," 	5,589 "," 	5,059 "," 	3,075 "," 	2,552 "," 	4,304 "," 	3,884 "," 	11,404 "," 	11,558 "," 	24,971 "," 	10,928 "," 	4,920 "," 	4,114 "," 	2,693 "," 	3,637 "," 	5,764 "," 	3,715 ", 	547 ," 	3,201 "," 	1,421 "," 	3,143 "," 	1,546 "," 	1,352 "," 	1,885 "," 	7,086 ", 	965 , 	658 , 	425 , 	-   , 	-   , 	507 ," 	2,494 "," 	173,236 ",,,,,,,,,,,,,
MB, 	639 ," 	1,803 ", 	717 , 	873 ," 	3,405 ", 	758 ," 	1,425 "," 	2,851 "," 	3,311 ", 	471 , 	589 , 	557 , 	311 , 	232 , 	188 , 	100 , 	93 , 	87 , 	628 , 	564 , 	575 , 	339 , 	250 , 	697 , 	977 ," 	24,341 "," 	29,941 "," 	16,921 "," 	14,112 "," 	6,181 "," 	5,074 "," 	2,899 "," 	3,985 "," 	6,074 "," 	2,136 ", 	151 , 	492 , 	142 , 	391 ," 	1,574 ", 	984 ," 	7,767 "," 	1,333 ", 	126 , 	142 , 	62 , 	-   , 	-   , 	157 , 	346 ," 	147,771 ",,,,,,,,,,,,,
WD, 	155 , 	322 , 	193 , 	194 ," 	1,193 ", 	314 , 	611 ," 	2,699 "," 	3,011 "," 	2,361 "," 	1,744 "," 	2,788 "," 	1,572 "," 	1,907 ", 	860 , 	534 , 	773 , 	575 , 	91 , 	72 , 	43 , 	20 , 	7 , 	134 , 	278 ," 	19,756 "," 	17,144 "," 	8,014 "," 	7,121 "," 	2,442 "," 	1,013 ", 	698 , 	717 ," 	1,269 ", 	97 ," 	1,859 "," 	1,198 ", 	33 , 	41 , 	141 , 	137 ," 	1,192 ", 	134 , 	388 , 	918 , 	449 , 	-   , 	-   , 	18 , 	35 ," 	87,265 ",,,,,,,,,,,,,
OA, 	290 , 	954 , 	823 , 	935 ," 	1,768 ", 	665 , 	738 ," 	1,003 "," 	1,294 ", 	487 , 	345 , 	857 , 	233 , 	147 , 	217 , 	166 , 	428 , 	527 , 	823 ," 	1,314 ", 	956 , 	535 , 	340 , 	400 , 	214 ," 	4,575 "," 	3,598 "," 	2,803 "," 	2,175 ", 	693 , 	640 , 	461 , 	253 , 	466 , 	71 , 	180 ," 	1,635 ", 	246 , 	503 , 	73 , 	154 , 	645 , 	122 , 	739 , 	147 , 	392 , 	-   , 	-   , 	89 , 	452 ," 	37,571 ",,,,,,,,,,,,,
WS, 	468 ," 	1,309 ", 	670 , 	745 ," 	4,855 "," 	1,002 "," 	1,750 "," 	4,755 "," 	4,331 "," 	2,701 "," 	2,179 "," 	4,231 "," 	1,886 "," 	2,031 "," 	2,745 "," 	2,103 "," 	2,282 "," 	2,365 ", 	421 , 	519 , 	402 , 	144 , 	167 , 	390 , 	431 ," 	17,834 "," 	17,716 "," 	7,920 "," 	6,773 "," 	2,271 ", 	870 , 	349 , 	538 ," 	1,041 ", 	103 , 	415 , 	920 , 	227 , 	385 , 	147 , 	73 , 	537 , 	65 , 	421 , 	475 , 	757 , 	-   , 	-   , 	160 , 	375 ," 	105,254 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	236 , 	178 , 	74 , 	116 , 	565 , 	174 ," 	1,153 "," 	1,274 "," 	1,386 ", 	158 , 	389 , 	512 , 	176 , 	130 , 	173 , 	83 , 	76 , 	104 ," 	2,320 ", 	850 ," 	1,117 ", 	317 , 	194 , 	417 , 	168 ," 	2,368 "," 	2,580 "," 	2,589 "," 	2,061 ", 	824 , 	610 , 	401 , 	495 , 	550 , 	184 , 	12 , 	32 , 	339 , 	439 , 	146 , 	244 , 	535 , 	115 , 	25 , 	88 , 	133 , 	-   , 	-   , 	185 , 	646 ," 	27,941 ",,,,,,,,,,,,,
AN, 	311 , 	280 , 	121 , 	151 ," 	1,130 ", 	186 ," 	2,771 "," 	2,780 "," 	4,014 ", 	547 , 	538 ," 	1,148 ", 	413 , 	222 , 	498 , 	180 , 	263 , 	194 ," 	2,669 "," 	1,198 "," 	2,304 ", 	372 , 	263 , 	936 , 	436 ," 	9,144 "," 	7,387 "," 	7,120 "," 	6,571 "," 	2,939 "," 	1,522 "," 	1,069 "," 	1,174 "," 	1,722 ", 	556 , 	54 , 	118 , 	624 , 	695 , 	597 , 	590 ," 	2,709 ", 	438 , 	40 , 	601 , 	372 , 	-   , 	-   , 	687 , 	463 ," 	71,117 ",,,,,,,,,,,,,
Entries," 	112,170 "," 	191,970 "," 	119,612 "," 	110,562 "," 	273,460 "," 	130,982 "," 	220,780 "," 	321,974 "," 	331,432 "," 	178,673 "," 	201,437 "," 	169,821 "," 	153,963 "," 	135,108 "," 	112,100 "," 	76,356 "," 	113,906 "," 	140,839 "," 	134,398 "," 	187,426 "," 	157,763 "," 	87,759 "," 	73,760 "," 	135,419 "," 	209,628 "," 	987,202 "," 	997,043 "," 	790,650 "," 	618,516 "," 	338,146 "," 	328,791 "," 	192,934 "," 	282,825 "," 	237,782 "," 	106,294 "," 	69,827 "," 	204,634 "," 	49,572 "," 	92,126 "," 	82,917 "," 	89,991 "," 	189,120 "," 	157,835 "," 	84,002 "," 	40,182 "," 	107,466 ", 	-   , 	-   ," 	30,333 "," 	69,226 "," 	10,228,712 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
