Exit stations,Entry stations->,,WEEKDAY,,,Mar 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
AN, 	7 , 	7 , 	2 , 	2 , 	25 , 	6 , 	56 , 	66 , 	76 , 	13 , 	12 , 	20 , 	9 , 	4 , 	11 , 	3 , 	5 , 	4 , 	66 , 	28 , 	47 , 	8 , 	5 , 	17 , 	12 , 	156 , 	145 , 	125 , 	160 , 	56 , 	32 , 	21 , 	17 , 	33 , 	11 , 	1 , 	2 , 	14 , 	16 , 	8 , 	12 , 	47 , 	8 , 	1 , 	10 , 	6 , 	-   , 	-   , 	15 , 	9 ," 	1,417 ",,,,,,,,,,,,,
Entries," 	2,393 "," 	3,667 "," 	1,892 "," 	1,504 "," 	4,210 "," 	2,046 "," 	3,806 "," 	5,662 "," 	5,939 "," 	3,054 "," 	3,916 "," 	2,571 "," 	2,962 "," 	2,601 "," 	2,296 "," 	1,526 "," 	1,965 "," 	2,027 "," 	2,613 "," 	2,935 "," 	2,406 "," 	1,218 "," 	1,006 "," 	1,902 "," 	3,400 "," 	14,639 "," 	15,429 "," 	11,168 "," 	10,818 "," 	5,636 "," 	5,404 "," 	3,161 "," 	5,203 "," 	4,132 "," 	1,900 "," 	1,171 "," 	2,966 ", 	878 ," 	1,903 "," 	1,463 "," 	1,438 "," 	2,304 "," 	2,107 "," 	1,164 ", 	376 ," 	1,572 ", 	-   , 	-   , 	711 ," 	1,519 "," 	166,577 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
