Exit stations,Entry stations->,,WEEKDAY,,,Dec 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC, 	10 , 	6 , 	5 , 	3 , 	23 , 	4 , 	47 , 	50 , 	55 , 	10 , 	15 , 	15 , 	6 , 	3 , 	7 , 	2 , 	3 , 	3 , 	79 , 	30 , 	45 , 	9 , 	8 , 	16 , 	7 , 	95 , 	94 , 	105 , 	91 , 	36 , 	20 , 	13 , 	15 , 	19 , 	8 , 	0 , 	2 , 	18 , 	12 , 	6 , 	11 , 	17 , 	4 , 	1 , 	3 , 	5 , 	-   , 	-   , 	4 , 	22 ," 	1,064 ",,,,,,,,,,,,,
AN, 	10 , 	10 , 	5 , 	5 , 	46 , 	12 , 	104 , 	118 , 	164 , 	18 , 	18 , 	31 , 	13 , 	6 , 	20 , 	6 , 	7 , 	7 , 	113 , 	55 , 	97 , 	16 , 	10 , 	29 , 	16 , 	342 , 	312 , 	291 , 	280 , 	105 , 	59 , 	40 , 	36 , 	70 , 	17 , 	1 , 	3 , 	21 , 	23 , 	18 , 	26 , 	96 , 	16 , 	2 , 	19 , 	13 , 	-   , 	-   , 	22 , 	19 ," 	2,765 ",,,,,,,,,,,,,
Entries," 	4,336 "," 	7,156 "," 	4,397 "," 	3,771 "," 	9,008 "," 	4,602 "," 	8,105 "," 	12,299 "," 	12,722 "," 	6,275 "," 	7,122 "," 	4,460 "," 	5,695 "," 	5,041 "," 	4,301 "," 	2,872 "," 	4,329 "," 	5,036 "," 	5,216 "," 	6,946 "," 	5,936 "," 	3,311 "," 	2,748 "," 	4,898 "," 	7,347 "," 	36,587 "," 	37,807 "," 	30,140 "," 	22,636 "," 	12,200 "," 	11,682 "," 	7,164 "," 	10,445 "," 	8,999 "," 	4,130 "," 	2,681 "," 	7,663 "," 	1,875 "," 	3,523 "," 	3,217 "," 	3,384 "," 	6,151 "," 	5,875 "," 	3,156 "," 	1,316 "," 	3,889 ", 	-   , 	-   ," 	1,219 "," 	2,883 "," 	376,552 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
