Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jun 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
ED, 	9 , 	12 , 	7 , 	8 , 	37 , 	9 , 	13 , 	10 , 	21 , 	35 , 	54 , 	601 , 	39 , 	91 , 	31 , 	19 , 	18 , 	25 , 	8 , 	2 , 	5 , 	1 , 	2 , 	6 , 	10 , 	565 , 	167 , 	455 , 	239 , 	29 , 	34 , 	20 , 	11 , 	24 , 	32 , 	62 , 	36 , 	1 , 	5 , 	2 , 	2 , 	40 , 	3 ," 	2,801 ",,,,,,,,,,,
NC, 	1 , 	1 , 	1 , 	1 , 	5 , 	1 , 	5 , 	4 , 	10 , 	2 , 	5 , 	41 , 	1 , 	1 , 	2 , 	1 , 	2 , 	4 , 	18 , 	7 , 	21 , 	3 , 	2 , 	6 , 	-   , 	64 , 	21 , 	64 , 	45 , 	7 , 	7 , 	3 , 	5 , 	3 , 	6 , 	1 , 	2 , 	2 , 	19 , 	0 , 	1 , 	4 , 	0 , 	400 ,,,,,,,,,,,
WP, 	22 , 	21 , 	9 , 	6 , 	13 , 	11 , 	34 , 	17 , 	36 , 	7 , 	30 , 	97 , 	13 , 	12 , 	16 , 	10 , 	15 , 	23 , 	153 , 	38 , 	59 , 	8 , 	7 , 	19 , 	7 , 	141 , 	57 , 	182 , 	103 , 	32 , 	54 , 	23 , 	35 , 	35 , 	41 , 	2 , 	5 , 	25 , 	12 , 	4 , 	4 , 	13 , 	4 ," 	1,457 ",,,,,,,,,,,
SS, 	3 , 	1 , 	-   , 	0 , 	3 , 	0 , 	1 , 	1 , 	1 , 	0 , 	1 , 	12 , 	1 , 	1 , 	1 , 	1 , 	1 , 	2 , 	2 , 	0 , 	1 , 	3 , 	0 , 	1 , 	0 , 	10 , 	8 , 	49 , 	56 , 	7 , 	12 , 	3 , 	6 , 	10 , 	3 , 	0 , 	1 , 	0 , 	3 , 	11 , 	3 , 	32 , 	6 , 	258 ,,,,,,,,,,,
SB, 	3 , 	1 , 	0 , 	-   , 	2 , 	0 , 	1 , 	1 , 	1 , 	0 , 	2 , 	10 , 	2 , 	0 , 	1 , 	0 , 	1 , 	1 , 	3 , 	0 , 	2 , 	-   , 	0 , 	1 , 	1 , 	12 , 	8 , 	56 , 	58 , 	15 , 	25 , 	5 , 	7 , 	11 , 	6 , 	1 , 	3 , 	0 , 	4 , 	9 , 	11 , 	28 , 	6 , 	299 ,,,,,,,,,,,
SO, 	5 , 	14 , 	11 , 	11 , 	18 , 	4 , 	11 , 	4 , 	13 , 	15 , 	13 , 	22 , 	10 , 	7 , 	5 , 	3 , 	11 , 	12 , 	11 , 	13 , 	21 , 	9 , 	9 , 	17 , 	13 , 	68 , 	50 , 	228 , 	102 , 	24 , 	34 , 	38 , 	30 , 	41 , 	56 , 	8 , 	39 , 	4 , 	9 , 	31 , 	30 , 	11 , 	116 ," 	1,202 ",,,,,,,,,,,
MB, 	3 , 	5 , 	3 , 	3 , 	18 , 	3 , 	2 , 	3 , 	10 , 	1 , 	3 , 	20 , 	1 , 	2 , 	1 , 	1 , 	1 , 	2 , 	6 , 	6 , 	6 , 	2 , 	4 , 	3 , 	1 , 	67 , 	43 , 	159 , 	212 , 	20 , 	19 , 	9 , 	7 , 	14 , 	7 , 	1 , 	2 , 	1 , 	3 , 	4 , 	6 , 	111 , 	32 , 	828 ,,,,,,,,,,,
Entries," 	1,352 "," 	2,159 "," 	1,329 "," 	1,385 "," 	3,627 "," 	1,661 "," 	1,905 "," 	1,438 "," 	2,775 "," 	1,721 "," 	2,653 "," 	6,027 "," 	1,687 "," 	1,915 "," 	1,363 ", 	846 ," 	1,175 "," 	2,359 "," 	1,551 "," 	1,246 "," 	1,685 ", 	867 , 	741 ," 	1,748 "," 	1,604 "," 	6,026 "," 	4,242 "," 	14,462 "," 	9,635 "," 	4,089 "," 	5,074 "," 	2,535 "," 	3,992 "," 	2,392 "," 	2,118 ", 	805 ," 	2,887 ", 	427 ," 	1,351 ", 	255 , 	297 ," 	1,451 ", 	871 ," 	109,727 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
