Exit stations,Entry stations->,,SUNDAY,,,Jun 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
AN, 	9 , 	7 , 	2 , 	6 , 	13 , 	6 , 	25 , 	16 , 	23 , 	5 , 	10 , 	33 , 	5 , 	4 , 	7 , 	4 , 	4 , 	8 , 	35 , 	16 , 	25 , 	4 , 	5 , 	15 , 	10 , 	112 , 	52 , 	141 , 	110 , 	20 , 	21 , 	10 , 	9 , 	15 , 	6 , 	1 , 	3 , 	10 , 	15 , 	6 , 	7 , 	64 , 	6 , 	3 , 	19 , 	3 , 	-   , 	-   , 	12 , 	16 , 	953 ,,,,,,,,,,,
Entries," 	1,519 "," 	2,753 "," 	1,759 "," 	1,889 "," 	5,016 "," 	2,063 "," 	3,235 "," 	2,968 "," 	3,050 "," 	2,700 "," 	3,277 "," 	3,909 "," 	2,048 "," 	2,119 "," 	1,312 ", 	833 ," 	1,243 "," 	2,046 "," 	1,850 "," 	1,698 "," 	2,194 "," 	1,197 "," 	1,027 "," 	2,354 "," 	3,626 "," 	10,158 "," 	6,453 "," 	18,467 "," 	14,060 "," 	6,228 "," 	5,451 "," 	2,974 "," 	3,892 "," 	3,801 "," 	1,144 "," 	1,035 "," 	3,126 ", 	615 ," 	1,425 ", 	878 ," 	1,333 "," 	6,244 "," 	2,970 "," 	1,229 "," 	1,424 "," 	1,226 ", 	-   , 	-   , 	232 , 	858 ," 	152,902 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
