Exit stations,Entry stations->,,SUNDAY,,,Jan 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
AN, 	6 , 	10 , 	2 , 	2 , 	11 , 	3 , 	25 , 	10 , 	17 , 	2 , 	10 , 	12 , 	6 , 	5 , 	4 , 	2 , 	3 , 	5 , 	29 , 	15 , 	23 , 	6 , 	4 , 	11 , 	6 , 	48 , 	36 , 	85 , 	41 , 	10 , 	13 , 	8 , 	11 , 	11 , 	6 , 	3 , 	1 , 	5 , 	8 , 	3 , 	6 , 	44 , 	7 , 	1 , 	18 , 	6 , 	-   , 	-   , 	12 , 	5 , 	612 ,,,,,,,,,,,
Entries," 	1,119 "," 	1,713 "," 	1,179 "," 	1,224 "," 	3,231 "," 	1,367 "," 	2,066 "," 	3,149 "," 	2,822 "," 	1,895 "," 	2,304 "," 	1,090 "," 	1,389 "," 	1,420 ", 	860 , 	529 , 	760 , 	909 ," 	1,093 "," 	1,046 "," 	1,412 ", 	737 , 	573 ," 	1,565 "," 	2,427 "," 	5,127 "," 	4,229 "," 	12,444 "," 	5,341 "," 	4,020 "," 	3,881 "," 	1,970 "," 	2,909 "," 	2,160 ", 	709 , 	593 ," 	1,416 ", 	321 , 	766 , 	528 , 	818 ," 	3,811 "," 	1,511 ", 	607 , 	950 , 	931 , 	-   , 	-   , 	230 , 	527 ," 	93,672 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
