Exit stations,Entry stations->,,WEEKDAY,,,Oct 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
SB, 	33 , 	53 , 	12 , 	15 , 	53 , 	22 , 	46 , 	69 , 	101 , 	26 , 	40 , 	39 , 	19 , 	24 , 	16 , 	8 , 	11 , 	15 , 	28 , 	33 , 	23 , 	9 , 	7 , 	19 , 	33 , 	582 , 	756 , 	530 , 	407 , 	137 , 	154 , 	85 , 	159 , 	196 , 	67 , 	4 , 	15 , 	13 , 	50 , 	37 , 	16 , 	68 , 	68 , 	8 , 	4 , 	-   ," 	4,110 ",,,,,,,,,,,
SO, 	53 , 	125 , 	73 , 	106 , 	200 , 	76 , 	136 , 	112 , 	144 , 	50 , 	74 , 	37 , 	46 , 	34 , 	24 , 	16 , 	29 , 	53 , 	128 , 	178 , 	194 , 	98 , 	82 , 	165 , 	117 , 	566 , 	588 ," 	1,180 ", 	512 , 	238 , 	197 , 	116 , 	124 , 	217 , 	126 , 	25 , 	130 , 	69 , 	159 , 	57 , 	65 , 	39 , 	382 , 	44 , 	21 , 	-   ," 	7,201 ",,,,,,,,,,,
MB, 	35 , 	74 , 	34 , 	49 , 	196 , 	47 , 	66 , 	138 , 	158 , 	25 , 	33 , 	23 , 	16 , 	9 , 	10 , 	6 , 	5 , 	7 , 	31 , 	21 , 	29 , 	14 , 	11 , 	26 , 	41 ," 	1,071 "," 	1,470 ", 	825 , 	599 , 	270 , 	236 , 	151 , 	225 , 	359 , 	121 , 	5 , 	20 , 	12 , 	33 , 	86 , 	56 , 	355 , 	47 , 	5 , 	8 , 	-   ," 	7,062 ",,,,,,,,,,,
WD, 	6 , 	18 , 	9 , 	8 , 	68 , 	13 , 	32 , 	94 , 	126 , 	89 , 	59 , 	64 , 	57 , 	119 , 	46 , 	22 , 	31 , 	57 , 	7 , 	4 , 	3 , 	2 , 	2 , 	6 , 	10 , 	837 , 	753 , 	357 , 	277 , 	67 , 	34 , 	25 , 	27 , 	65 , 	5 , 	111 , 	44 , 	1 , 	8 , 	5 , 	7 , 	48 , 	6 , 	15 , 	41 , 	-   ," 	3,683 ",,,,,,,,,,,
OA, 	10 , 	36 , 	30 , 	40 , 	110 , 	39 , 	43 , 	52 , 	80 , 	29 , 	15 , 	45 , 	11 , 	8 , 	12 , 	7 , 	18 , 	41 , 	30 , 	50 , 	47 , 	22 , 	18 , 	28 , 	10 , 	166 , 	136 , 	121 , 	84 , 	26 , 	24 , 	14 , 	8 , 	13 , 	2 , 	10 , 	77 , 	12 , 	27 , 	2 , 	3 , 	22 , 	6 , 	37 , 	13 , 	-   ," 	1,632 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,841 "," 	9,121 "," 	5,246 "," 	4,943 "," 	14,064 "," 	6,163 "," 	9,968 "," 	13,691 "," 	14,713 "," 	7,740 "," 	9,076 "," 	6,334 "," 	6,226 "," 	6,389 "," 	5,778 "," 	3,429 "," 	5,364 "," 	9,589 "," 	6,624 "," 	7,779 "," 	7,056 "," 	3,748 "," 	3,112 "," 	5,897 "," 	7,802 "," 	40,624 "," 	44,936 "," 	34,591 "," 	26,768 "," 	13,739 "," 	14,003 "," 	8,442 "," 	13,486 "," 	11,015 "," 	4,880 "," 	3,170 "," 	8,079 "," 	2,965 "," 	6,732 "," 	3,810 "," 	4,047 "," 	7,395 "," 	7,422 "," 	3,561 "," 	1,648 ", 	-   ," 	446,008 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
