Exit stations,Entry stations->,,SATURDAY,,,Apr 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
SO, 	13 , 	33 , 	28 , 	37 , 	122 , 	25 , 	36 , 	19 , 	33 , 	16 , 	27 , 	19 , 	13 , 	8 , 	5 , 	4 , 	5 , 	21 , 	37 , 	58 , 	73 , 	46 , 	31 , 	58 , 	23 , 	261 , 	187 , 	941 , 	292 , 	94 , 	96 , 	48 , 	42 , 	82 , 	28 , 	9 , 	69 , 	13 , 	46 , 	15 , 	29 , 	15 , 	144 ," 	3,195 ",,,,,,,,,,,
MB, 	14 , 	28 , 	10 , 	13 , 	136 , 	18 , 	19 , 	25 , 	30 , 	7 , 	17 , 	28 , 	7 , 	9 , 	8 , 	4 , 	4 , 	4 , 	13 , 	13 , 	20 , 	8 , 	4 , 	21 , 	15 , 	162 , 	130 , 	625 , 	233 , 	124 , 	119 , 	63 , 	93 , 	119 , 	48 , 	5 , 	16 , 	4 , 	18 , 	25 , 	36 , 	136 , 	11 ," 	2,437 ",,,,,,,,,,,
Entries," 	1,814 "," 	3,318 "," 	2,257 "," 	2,238 "," 	8,077 "," 	2,661 "," 	4,076 "," 	3,071 "," 	4,145 "," 	2,401 "," 	4,151 "," 	5,377 "," 	2,255 "," 	2,948 "," 	1,953 "," 	1,197 "," 	1,556 "," 	3,007 "," 	2,101 "," 	1,833 "," 	2,717 "," 	1,401 "," 	1,135 "," 	2,827 "," 	2,957 "," 	9,825 "," 	7,125 "," 	24,697 "," 	9,565 "," 	6,974 "," 	7,688 "," 	3,831 "," 	6,578 "," 	3,736 "," 	1,460 "," 	1,190 "," 	4,107 ", 	622 ," 	2,149 "," 	1,063 "," 	1,381 "," 	4,015 "," 	2,486 "," 	169,961 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
