Exit stations,Entry stations->,,TOTAL,,,Mar 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
ED, 	382 , 	634 , 	323 , 	330 ," 	2,881 ", 	519 ," 	1,581 "," 	4,957 "," 	5,772 "," 	3,995 "," 	3,151 "," 	5,442 "," 	2,554 "," 	3,056 "," 	1,531 ", 	934 ," 	1,317 "," 	1,127 ", 	250 , 	139 , 	146 , 	36 , 	46 , 	283 , 	673 ," 	45,361 "," 	40,305 "," 	20,052 "," 	15,921 "," 	5,639 "," 	2,066 "," 	1,685 "," 	1,591 "," 	2,952 ", 	398 ," 	2,483 "," 	1,205 ", 	42 , 	110 , 	574 , 	330 ," 	3,085 ", 	414 ," 	1,290 "," 	1,957 "," 	1,033 ", 	-   , 	-   , 	47 , 	91 ," 	190,690 ",,,,,,,,,,,,,
NC, 	64 , 	168 , 	85 , 	106 , 	687 , 	134 ," 	1,089 "," 	2,539 "," 	2,962 ", 	198 , 	171 , 	440 , 	184 , 	101 , 	247 , 	43 , 	70 , 	82 , 	952 , 	881 ," 	1,056 ", 	227 , 	125 , 	522 , 	134 ," 	7,249 "," 	7,702 "," 	5,148 "," 	4,909 "," 	1,542 ", 	817 , 	392 , 	337 , 	938 , 	82 , 	25 , 	28 , 	217 , 	479 , 	198 , 	295 ," 	1,262 ", 	124 , 	22 , 	263 , 	207 , 	-   , 	-   , 	303 , 	499 ," 	46,305 ",,,,,,,,,,,,,
WP, 	479 , 	385 , 	159 , 	230 ," 	1,578 ", 	322 ," 	3,156 "," 	3,782 "," 	4,868 ", 	533 , 	683 , 	993 , 	339 , 	240 , 	523 , 	181 , 	232 , 	183 ," 	3,991 "," 	1,946 "," 	2,996 ", 	611 , 	372 ," 	1,041 ", 	460 ," 	11,530 "," 	11,404 "," 	11,401 "," 	9,116 "," 	3,326 "," 	2,454 "," 	1,227 "," 	1,250 "," 	1,917 ", 	412 , 	42 , 	94 , 	499 , 	602 , 	542 , 	677 ," 	2,902 ", 	445 , 	37 , 	478 , 	399 , 	-   , 	-   , 	455 , 	614 ," 	92,106 ",,,,,,,,,,,,,
SS, 	319 , 	681 , 	123 , 	217 , 	836 , 	221 , 	569 ," 	1,524 "," 	1,957 ", 	331 , 	309 , 	516 , 	321 , 	260 , 	158 , 	162 , 	98 , 	126 , 	509 , 	632 , 	535 , 	136 , 	142 , 	283 , 	510 ," 	13,721 "," 	16,523 "," 	11,653 "," 	8,893 "," 	3,248 "," 	2,654 ", 	772 ," 	1,532 "," 	1,679 ", 	454 , 	150 , 	511 , 	178 , 	475 , 	435 , 	800 ," 	1,671 "," 	1,450 ", 	159 , 	86 , 	112 , 	-   , 	-   , 	152 , 	453 ," 	79,236 ",,,,,,,,,,,,,
SB, 	562 , 	816 , 	292 , 	255 ," 	1,000 ", 	340 , 	678 ," 	1,606 "," 	1,935 ", 	486 , 	570 , 	626 , 	318 , 	432 , 	219 , 	208 , 	131 , 	233 , 	581 , 	710 , 	503 , 	238 , 	197 , 	343 , 	637 ," 	14,420 "," 	16,514 "," 	12,138 "," 	8,814 "," 	4,019 "," 	3,553 "," 	1,804 "," 	2,993 "," 	3,506 "," 	1,076 ", 	162 , 	312 , 	255 , 	596 , 	893 , 	403 ," 	1,669 "," 	1,262 ", 	96 , 	124 , 	85 , 	-   , 	-   , 	224 , 	564 ," 	89,398 ",,,,,,,,,,,,,
SO," 	1,388 "," 	3,099 "," 	1,827 "," 	2,461 "," 	5,401 "," 	1,609 "," 	2,903 "," 	2,373 "," 	3,194 ", 	989 ," 	1,649 "," 	1,037 "," 	1,145 ", 	746 , 	503 , 	387 , 	463 , 	651 ," 	3,479 "," 	4,182 "," 	4,600 "," 	2,530 "," 	2,313 "," 	3,852 "," 	3,386 "," 	9,544 "," 	9,877 "," 	20,144 "," 	8,964 "," 	4,292 "," 	3,685 "," 	2,258 "," 	3,172 "," 	5,060 "," 	3,360 ", 	477 ," 	2,742 "," 	1,371 "," 	2,935 "," 	1,401 "," 	1,293 "," 	1,501 "," 	5,550 ", 	805 , 	556 , 	337 , 	-   , 	-   , 	433 ," 	2,172 "," 	148,096 ",,,,,,,,,,,,,
MB, 	581 ," 	1,682 ", 	676 , 	889 ," 	3,737 ", 	737 ," 	1,416 "," 	2,903 "," 	3,303 ", 	416 , 	582 , 	611 , 	253 , 	225 , 	149 , 	126 , 	58 , 	89 , 	687 , 	543 , 	592 , 	333 , 	244 , 	678 ," 	1,051 "," 	23,463 "," 	30,804 "," 	18,223 "," 	14,708 "," 	6,269 "," 	4,991 "," 	2,855 "," 	3,746 "," 	5,713 "," 	1,831 ", 	131 , 	447 , 	127 , 	400 ," 	1,489 ", 	820 ," 	6,333 "," 	1,370 ", 	127 , 	166 , 	38 , 	-   , 	-   , 	146 , 	367 ," 	147,125 ",,,,,,,,,,,,,
WD, 	116 , 	310 , 	181 , 	189 ," 	1,221 ", 	291 , 	584 ," 	2,491 "," 	3,658 "," 	2,261 "," 	1,676 "," 	2,653 "," 	1,373 "," 	1,747 ", 	976 , 	556 , 	693 , 	494 , 	83 , 	69 , 	44 , 	20 , 	13 , 	100 , 	293 ," 	18,367 "," 	16,285 "," 	8,489 "," 	6,805 "," 	2,253 ", 	928 , 	736 , 	662 ," 	1,239 ", 	74 ," 	1,778 "," 	1,216 ", 	24 , 	49 , 	125 , 	119 , 	963 , 	153 , 	440 , 	850 , 	434 , 	-   , 	-   , 	20 , 	58 ," 	84,159 ",,,,,,,,,,,,,
OA, 	271 , 	795 , 	678 , 	797 ," 	2,219 ", 	579 , 	630 , 	857 ," 	1,311 ", 	390 , 	220 , 	702 , 	159 , 	117 , 	222 , 	122 , 	364 , 	421 , 	700 , 	979 , 	817 , 	486 , 	309 , 	412 , 	208 ," 	3,889 "," 	3,249 "," 	2,417 "," 	1,685 ", 	616 , 	583 , 	348 , 	242 , 	368 , 	57 , 	165 ," 	1,416 ", 	252 , 	447 , 	67 , 	108 , 	557 , 	106 , 	726 , 	171 , 	258 , 	-   , 	-   , 	79 , 	390 ," 	32,961 ",,,,,,,,,,,,,
WS, 	449 ," 	1,237 ", 	666 , 	660 ," 	5,072 ", 	937 ," 	1,574 "," 	4,672 "," 	4,109 "," 	2,521 "," 	2,041 "," 	4,122 "," 	1,835 "," 	2,039 "," 	3,060 "," 	2,172 "," 	2,428 "," 	2,551 ", 	463 , 	474 , 	369 , 	116 , 	130 , 	372 , 	410 ," 	16,235 "," 	17,469 "," 	7,904 "," 	6,588 "," 	2,086 ", 	844 , 	348 , 	518 ," 	1,026 ", 	92 , 	441 , 	905 , 	219 , 	391 , 	127 , 	65 , 	422 , 	48 , 	446 , 	308 , 	782 , 	-   , 	-   , 	197 , 	314 ," 	102,254 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	224 , 	213 , 	76 , 	82 , 	598 , 	143 ," 	1,163 "," 	1,116 "," 	1,202 ", 	197 , 	300 , 	477 , 	104 , 	136 , 	245 , 	63 , 	66 , 	100 ," 	2,111 ", 	821 , 	931 , 	356 , 	132 , 	443 , 	209 ," 	2,138 "," 	2,330 "," 	2,488 "," 	1,836 ", 	807 , 	576 , 	347 , 	334 , 	543 , 	127 , 	10 , 	41 , 	344 , 	412 , 	101 , 	195 , 	439 , 	131 , 	16 , 	99 , 	196 , 	-   , 	-   , 	165 , 	568 ," 	25,751 ",,,,,,,,,,,,,
AN, 	318 , 	263 , 	118 , 	156 ," 	1,044 ", 	203 ," 	2,847 "," 	2,862 "," 	4,052 ", 	512 , 	535 ," 	1,194 ", 	397 , 	234 , 	696 , 	142 , 	242 , 	249 ," 	2,730 "," 	1,250 "," 	2,408 ", 	408 , 	271 , 	918 , 	414 ," 	8,752 "," 	7,141 "," 	7,045 "," 	6,480 "," 	2,743 "," 	1,426 "," 	1,012 "," 	1,066 "," 	1,694 ", 	432 , 	48 , 	103 , 	606 , 	779 , 	483 , 	651 ," 	2,457 ", 	413 , 	57 , 	635 , 	388 , 	-   , 	-   , 	690 , 	623 ," 	70,187 ",,,,,,,,,,,,,
Entries," 	104,841 "," 	184,318 "," 	117,049 "," 	105,688 "," 	278,220 "," 	125,139 "," 	207,607 "," 	313,175 "," 	324,258 "," 	171,934 "," 	191,802 "," 	163,353 "," 	146,320 "," 	129,451 "," 	111,409 "," 	71,612 "," 	111,285 "," 	137,948 "," 	134,841 "," 	176,728 "," 	155,764 "," 	84,101 "," 	70,242 "," 	130,576 "," 	202,456 "," 	944,532 "," 	979,592 "," 	782,715 "," 	599,918 "," 	326,851 "," 	315,510 "," 	186,346 "," 	273,431 "," 	231,370 "," 	102,352 "," 	67,788 "," 	194,629 "," 	49,041 "," 	89,649 "," 	81,415 "," 	88,391 "," 	162,275 "," 	158,103 "," 	81,260 "," 	36,291 "," 	104,470 ", 	-   , 	-   ," 	27,681 "," 	66,871 "," 	9,900,598 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
