Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Dec 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
BP, 	23 , 	50 , 	16 , 	13 , 	30 , 	17 , 	26 , 	16 , 	36 , 	28 , 	35 , 	71 , 	23 , 	20 , 	11 , 	10 , 	11 , 	22 , 	25 , 	17 , 	21 , 	8 , 	6 , 	20 , 	30 , 	254 , 	262 ," 	2,514 ", 	492 , 	331 , 	369 , 	65 , 	37 , 	52 , 	63 , 	13 , 	76 , 	15 , 	37 , 	26 , 	109 , 	82 , 	53 ," 	5,434 ",,,,,,,,,,
DC, 	18 , 	41 , 	11 , 	13 , 	56 , 	15 , 	22 , 	24 , 	32 , 	25 , 	30 , 	109 , 	20 , 	18 , 	14 , 	8 , 	10 , 	26 , 	30 , 	22 , 	23 , 	13 , 	9 , 	21 , 	17 , 	136 , 	131 ," 	1,084 ", 	241 , 	127 , 	159 , 	40 , 	61 , 	11 , 	28 , 	10 , 	43 , 	9 , 	39 , 	16 , 	78 , 	140 , 	57 ," 	3,039 ",,,,,,,,,,
CM, 	5 , 	7 , 	2 , 	0 , 	6 , 	3 , 	4 , 	2 , 	9 , 	7 , 	10 , 	26 , 	7 , 	10 , 	5 , 	3 , 	6 , 	5 , 	4 , 	6 , 	3 , 	2 , 	1 , 	3 , 	6 , 	49 , 	49 , 	366 , 	106 , 	60 , 	79 , 	30 , 	70 , 	25 , 	5 , 	2 , 	12 , 	2 , 	11 , 	7 , 	23 , 	90 , 	22 ," 	1,150 ",,,,,,,,,,
CV, 	3 , 	3 , 	2 , 	4 , 	15 , 	5 , 	7 , 	7 , 	8 , 	42 , 	25 , 	278 , 	23 , 	53 , 	10 , 	9 , 	4 , 	11 , 	4 , 	1 , 	1 , 	1 , 	0 , 	2 , 	7 , 	88 , 	54 , 	288 , 	66 , 	11 , 	14 , 	8 , 	11 , 	8 , 	2 , 	3 , 	57 , 	1 , 	4 , 	4 , 	1 , 	11 , 	4 ," 	1,162 ",,,,,,,,,,
ED, 	8 , 	18 , 	7 , 	6 , 	36 , 	12 , 	19 , 	11 , 	17 , 	45 , 	67 ," 	1,819 ", 	41 , 	132 , 	28 , 	17 , 	20 , 	45 , 	7 , 	4 , 	4 , 	3 , 	1 , 	6 , 	14 , 	365 , 	197 ," 	1,139 ", 	204 , 	37 , 	31 , 	30 , 	65 , 	33 , 	13 , 	68 , 	15 , 	1 , 	10 , 	9 , 	10 , 	142 , 	22 ," 	4,781 ",,,,,,,,,,
NC, 	1 , 	4 , 	2 , 	1 , 	11 , 	2 , 	9 , 	2 , 	6 , 	2 , 	3 , 	90 , 	2 , 	3 , 	2 , 	2 , 	1 , 	2 , 	22 , 	5 , 	20 , 	4 , 	3 , 	7 , 	2 , 	57 , 	27 , 	131 , 	29 , 	5 , 	8 , 	6 , 	11 , 	7 , 	1 , 	-   , 	2 , 	3 , 	19 , 	2 , 	1 , 	16 , 	4 , 	536 ,,,,,,,,,,
WP, 	22 , 	32 , 	5 , 	4 , 	16 , 	11 , 	68 , 	22 , 	48 , 	8 , 	42 , 	202 , 	17 , 	21 , 	18 , 	16 , 	7 , 	20 , 	151 , 	50 , 	81 , 	16 , 	8 , 	20 , 	21 , 	122 , 	67 , 	330 , 	91 , 	41 , 	60 , 	22 , 	41 , 	45 , 	9 , 	3 , 	9 , 	24 , 	10 , 	9 , 	7 , 	45 , 	16 ," 	1,881 ",,,,,,,,,,
SS, 	5 , 	7 , 	2 , 	2 , 	5 , 	0 , 	3 , 	3 , 	5 , 	7 , 	7 , 	30 , 	7 , 	3 , 	3 , 	2 , 	2 , 	3 , 	5 , 	6 , 	3 , 	1 , 	1 , 	3 , 	3 , 	40 , 	33 , 	279 , 	56 , 	23 , 	40 , 	16 , 	26 , 	23 , 	5 , 	2 , 	9 , 	1 , 	10 , 	5 , 	16 , 	33 , 	9 , 	746 ,,,,,,,,,,
SB, 	4 , 	9 , 	3 , 	2 , 	7 , 	1 , 	4 , 	4 , 	6 , 	7 , 	13 , 	28 , 	6 , 	6 , 	7 , 	3 , 	3 , 	4 , 	6 , 	3 , 	3 , 	2 , 	3 , 	2 , 	6 , 	38 , 	34 , 	244 , 	97 , 	69 , 	137 , 	46 , 	122 , 	79 , 	31 , 	2 , 	13 , 	1 , 	8 , 	16 , 	4 , 	36 , 	15 ," 	1,131 ",,,,,,,,,,
SO, 	13 , 	29 , 	30 , 	37 , 	108 , 	28 , 	42 , 	17 , 	21 , 	48 , 	37 , 	65 , 	15 , 	13 , 	9 , 	5 , 	11 , 	27 , 	31 , 	51 , 	49 , 	26 , 	24 , 	49 , 	31 , 	232 , 	224 ," 	1,017 ", 	361 , 	116 , 	132 , 	58 , 	75 , 	112 , 	58 , 	14 , 	106 , 	9 , 	26 , 	21 , 	34 , 	18 , 	292 ," 	3,722 ",,,,,,,,,,
MB, 	9 , 	12 , 	9 , 	7 , 	36 , 	5 , 	13 , 	8 , 	9 , 	18 , 	11 , 	61 , 	7 , 	6 , 	1 , 	1 , 	4 , 	4 , 	11 , 	10 , 	13 , 	6 , 	2 , 	8 , 	7 , 	89 , 	79 , 	661 , 	152 , 	50 , 	62 , 	25 , 	52 , 	55 , 	22 , 	2 , 	20 , 	4 , 	12 , 	9 , 	13 , 	340 , 	10 ," 	1,937 ",,,,,,,,,,
Entries," 	1,401 "," 	2,738 "," 	1,639 "," 	1,558 "," 	3,998 "," 	1,949 "," 	2,811 "," 	1,737 "," 	2,778 "," 	2,313 "," 	3,407 "," 	11,114 "," 	2,171 "," 	2,683 "," 	1,543 "," 	1,001 "," 	1,309 "," 	2,996 "," 	1,685 "," 	1,537 "," 	2,081 "," 	1,155 ", 	980 ," 	2,076 "," 	2,258 "," 	6,083 "," 	4,676 "," 	24,636 "," 	7,594 "," 	5,171 "," 	6,010 "," 	3,047 "," 	5,449 "," 	2,909 "," 	1,091 "," 	1,170 "," 	4,644 ", 	526 ," 	1,703 ", 	703 ," 	1,079 "," 	4,339 "," 	1,887 "," 	143,636 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
