Exit stations,Entry stations->,,WEEKDAY,,,Nov 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
PC, 	10 , 	6 , 	4 , 	4 , 	27 , 	6 , 	54 , 	50 , 	63 , 	10 , 	13 , 	18 , 	6 , 	4 , 	8 , 	3 , 	3 , 	3 , 	93 , 	33 , 	43 , 	11 , 	9 , 	21 , 	8 , 	108 , 	106 , 	108 , 	100 , 	42 , 	21 , 	12 , 	20 , 	23 , 	9 , 	1 , 	2 , 	17 , 	13 , 	7 , 	13 , 	17 , 	5 , 	1 , 	3 , 	5 , 	-   , 	-   , 	5 , 	24 ," 	1,171 ",,,,,,,,,,,,,
AN, 	11 , 	12 , 	4 , 	6 , 	54 , 	13 , 	116 , 	133 , 	178 , 	24 , 	22 , 	39 , 	15 , 	8 , 	25 , 	6 , 	7 , 	10 , 	129 , 	61 , 	102 , 	17 , 	13 , 	39 , 	19 , 	364 , 	350 , 	294 , 	300 , 	112 , 	64 , 	48 , 	43 , 	84 , 	20 , 	1 , 	4 , 	23 , 	24 , 	18 , 	28 , 	103 , 	18 , 	2 , 	22 , 	15 , 	-   , 	-   , 	24 , 	18 ," 	3,041 ",,,,,,,,,,,,,
Entries," 	4,669 "," 	7,835 "," 	4,730 "," 	4,100 "," 	11,072 "," 	5,165 "," 	8,957 "," 	13,732 "," 	14,033 "," 	7,292 "," 	7,760 "," 	5,673 "," 	6,203 "," 	5,456 "," 	4,907 "," 	3,113 "," 	4,782 "," 	5,680 "," 	5,702 "," 	7,564 "," 	6,355 "," 	3,455 "," 	2,880 "," 	5,334 "," 	7,878 "," 	40,303 "," 	42,290 "," 	29,396 "," 	25,116 "," 	13,308 "," 	12,751 "," 	7,721 "," 	11,464 "," 	9,858 "," 	4,427 "," 	2,847 "," 	8,285 "," 	2,057 "," 	3,812 "," 	3,525 "," 	3,598 "," 	6,134 "," 	6,381 "," 	3,399 "," 	1,257 "," 	4,506 ", 	-   , 	-   ," 	1,355 "," 	3,067 "," 	411,183 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
