Exit stations,Entry stations->,,TOTAL,,,Nov 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
ED, 	306 , 	582 , 	295 , 	317 ," 	3,188 ", 	525 ," 	1,353 "," 	4,361 "," 	5,767 "," 	4,230 "," 	3,178 "," 	6,759 "," 	2,217 "," 	3,114 "," 	1,530 ", 	829 ," 	1,452 "," 	1,230 ", 	205 , 	109 , 	129 , 	42 , 	66 , 	266 , 	681 ," 	39,739 "," 	35,361 "," 	19,065 "," 	15,960 "," 	5,897 "," 	2,082 "," 	1,531 "," 	1,444 "," 	2,756 ", 	378 ," 	2,482 ", 	997 , 	26 , 	107 , 	504 , 	327 ," 	3,416 ", 	398 ," 	1,377 "," 	1,793 "," 	1,139 ", 	-   , 	-   , 	72 , 	94 ," 	179,676 ",,,,,,,,,,,,,
NC, 	119 , 	135 , 	60 , 	96 , 	625 , 	128 , 	791 ," 	2,251 "," 	2,486 ", 	169 , 	160 , 	390 , 	173 , 	93 , 	158 , 	30 , 	20 , 	89 ," 	1,117 ", 	706 ," 	1,161 ", 	183 , 	112 , 	464 , 	101 ," 	6,286 "," 	6,620 "," 	4,632 "," 	4,101 "," 	1,507 ", 	701 , 	388 , 	326 , 	913 , 	94 , 	37 , 	26 , 	217 , 	427 , 	201 , 	224 ," 	1,378 ", 	143 , 	28 , 	294 , 	136 , 	-   , 	-   , 	382 , 	428 ," 	41,306 ",,,,,,,,,,,,,
WP, 	425 , 	333 , 	202 , 	111 ," 	1,702 ", 	309 ," 	2,857 "," 	3,470 "," 	4,547 ", 	391 , 	628 ," 	1,008 ", 	364 , 	209 , 	515 , 	180 , 	215 , 	204 ," 	3,877 "," 	1,773 "," 	2,897 ", 	754 , 	408 , 	856 , 	441 ," 	10,480 "," 	9,870 "," 	10,475 "," 	8,069 "," 	3,138 "," 	2,385 "," 	1,004 "," 	1,178 "," 	1,842 ", 	438 , 	33 , 	84 , 	487 , 	563 , 	422 , 	487 ," 	2,955 ", 	312 , 	49 , 	455 , 	379 , 	-   , 	-   , 	335 , 	571 ," 	84,687 ",,,,,,,,,,,,,
SS, 	348 , 	738 , 	204 , 	217 , 	808 , 	248 , 	542 ," 	1,366 "," 	1,925 ", 	270 , 	356 , 	410 , 	289 , 	211 , 	209 , 	124 , 	189 , 	114 , 	491 , 	536 , 	432 , 	115 , 	128 , 	219 , 	564 ," 	12,506 "," 	13,799 "," 	11,234 "," 	7,952 "," 	3,289 "," 	2,579 ", 	857 ," 	1,616 "," 	1,710 ", 	416 , 	122 , 	509 , 	179 , 	420 , 	383 , 	777 ," 	1,775 "," 	1,413 ", 	121 , 	63 , 	65 , 	-   , 	-   , 	227 , 	409 ," 	73,474 ",,,,,,,,,,,,,
SB, 	569 , 	932 , 	287 , 	227 , 	948 , 	325 , 	646 ," 	1,313 "," 	1,754 ", 	432 , 	562 , 	500 , 	262 , 	303 , 	225 , 	207 , 	102 , 	173 , 	603 , 	565 , 	456 , 	203 , 	161 , 	343 , 	642 ," 	11,580 "," 	14,736 "," 	10,827 "," 	8,265 "," 	3,458 "," 	3,312 "," 	1,664 "," 	2,913 "," 	3,525 ", 	961 , 	110 , 	286 , 	230 , 	533 , 	867 , 	390 ," 	1,702 "," 	1,173 ", 	107 , 	76 , 	60 , 	-   , 	-   , 	289 , 	566 ," 	80,370 ",,,,,,,,,,,,,
SO," 	1,522 "," 	3,048 "," 	1,753 "," 	2,308 "," 	4,802 "," 	1,648 "," 	3,199 "," 	2,937 "," 	3,213 "," 	1,022 "," 	1,556 "," 	1,170 "," 	1,175 ", 	688 , 	610 , 	493 , 	483 , 	680 ," 	3,364 "," 	4,076 "," 	3,971 "," 	2,374 "," 	2,024 "," 	4,004 "," 	3,389 "," 	8,881 "," 	11,047 "," 	20,722 "," 	10,022 "," 	4,956 "," 	3,788 "," 	2,526 "," 	3,587 "," 	5,733 "," 	3,874 ", 	434 ," 	2,613 "," 	1,256 "," 	2,843 "," 	1,424 "," 	1,216 "," 	1,454 "," 	6,257 ", 	804 , 	379 , 	355 , 	-   , 	-   , 	457 ," 	2,402 "," 	152,539 ",,,,,,,,,,,,,
MB, 	643 ," 	1,459 ", 	674 , 	693 ," 	3,989 ", 	848 ," 	1,434 "," 	2,560 "," 	2,970 ", 	352 , 	504 , 	408 , 	299 , 	218 , 	139 , 	100 , 	78 , 	104 , 	560 , 	576 , 	522 , 	338 , 	246 , 	649 , 	928 ," 	19,487 "," 	24,232 "," 	15,673 "," 	12,005 "," 	5,728 "," 	4,633 "," 	2,892 "," 	3,582 "," 	5,687 "," 	1,991 ", 	122 , 	334 , 	165 , 	268 ," 	1,426 ", 	932 ," 	6,691 "," 	1,145 ", 	172 , 	112 , 	49 , 	-   , 	-   , 	114 , 	337 ," 	129,068 ",,,,,,,,,,,,,
WD, 	168 , 	283 , 	176 , 	111 ," 	1,205 ", 	271 , 	567 ," 	2,159 "," 	2,615 "," 	2,313 "," 	1,788 "," 	2,468 "," 	1,490 "," 	1,793 ", 	856 , 	544 , 	661 , 	607 , 	99 , 	100 , 	37 , 	18 , 	21 , 	133 , 	268 ," 	16,723 "," 	14,532 "," 	7,908 "," 	6,192 "," 	2,336 ", 	922 , 	709 , 	680 ," 	1,144 ", 	68 ," 	1,957 "," 	1,211 ", 	41 , 	50 , 	136 , 	117 ," 	1,158 ", 	179 , 	444 , 	856 , 	502 , 	-   , 	-   , 	28 , 	59 ," 	78,703 ",,,,,,,,,,,,,
OA, 	260 , 	716 , 	739 , 	815 ," 	2,481 ", 	635 , 	757 , 	916 ," 	1,290 ", 	528 , 	269 ," 	1,746 ", 	175 , 	144 , 	249 , 	167 , 	378 , 	426 , 	669 , 	949 , 	791 , 	455 , 	298 , 	436 , 	204 ," 	3,640 "," 	3,043 "," 	2,419 "," 	1,630 ", 	624 , 	577 , 	366 , 	225 , 	325 , 	46 , 	158 ," 	1,402 ", 	240 , 	383 , 	62 , 	88 , 	476 , 	105 , 	716 , 	250 , 	270 , 	-   , 	-   , 	47 , 	418 ," 	34,003 ",,,,,,,,,,,,,
WS, 	573 ," 	1,158 ", 	601 , 	696 ," 	5,855 "," 	1,016 "," 	1,619 "," 	4,505 "," 	4,106 "," 	2,319 "," 	2,104 "," 	3,456 "," 	1,828 "," 	2,054 "," 	3,233 "," 	2,216 "," 	2,561 "," 	2,530 ", 	466 , 	429 , 	386 , 	119 , 	182 , 	440 , 	409 ," 	15,687 "," 	15,530 "," 	7,957 "," 	6,244 "," 	2,388 ", 	893 , 	397 , 	528 ," 	1,147 ", 	86 , 	437 , 	984 , 	136 , 	321 , 	64 , 	40 , 	551 , 	37 , 	419 , 	329 , 	845 , 	-   , 	-   , 	185 , 	324 ," 	100,390 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	239 , 	162 , 	87 , 	74 , 	541 , 	134 ," 	1,118 "," 	1,005 "," 	1,245 ", 	219 , 	314 , 	435 , 	141 , 	105 , 	182 , 	64 , 	79 , 	67 ," 	2,144 ", 	732 , 	975 , 	243 , 	184 , 	442 , 	190 ," 	2,182 "," 	2,097 "," 	2,522 "," 	1,999 ", 	834 , 	459 , 	276 , 	416 , 	466 , 	204 , 	15 , 	39 , 	389 , 	306 , 	161 , 	274 , 	434 , 	112 , 	24 , 	84 , 	124 , 	-   , 	-   , 	111 , 	550 ," 	25,199 ",,,,,,,,,,,,,
AN, 	293 , 	334 , 	116 , 	153 ," 	1,175 ", 	296 ," 	2,491 "," 	2,623 "," 	3,510 ", 	486 , 	558 ," 	1,031 ", 	378 , 	211 , 	562 , 	152 , 	175 , 	239 ," 	2,914 "," 	1,359 "," 	2,307 ", 	392 , 	289 , 	894 , 	457 ," 	7,575 "," 	7,068 "," 	6,885 "," 	6,116 "," 	2,357 "," 	1,406 "," 	1,056 ", 	984 ," 	1,723 ", 	468 , 	51 , 	94 , 	514 , 	575 , 	416 , 	627 ," 	2,611 ", 	403 , 	40 , 	564 , 	370 , 	-   , 	-   , 	574 , 	429 ," 	66,301 ",,,,,,,,,,,,,
Entries," 	106,643 "," 	174,508 "," 	108,000 "," 	94,794 "," 	263,759 "," 	116,591 "," 	199,471 "," 	291,397 "," 	296,260 "," 	159,198 "," 	182,209 "," 	146,360 "," 	138,554 "," 	124,027 "," 	106,644 "," 	67,527 "," 	102,260 "," 	121,810 "," 	123,442 "," 	157,565 "," 	139,135 "," 	75,083 "," 	64,449 "," 	122,285 "," 	184,374 "," 	841,654 "," 	858,327 "," 	736,678 "," 	542,384 "," 	305,208 "," 	295,036 "," 	172,984 "," 	256,000 "," 	218,382 "," 	94,990 "," 	63,063 "," 	181,790 "," 	43,227 "," 	82,433 "," 	74,897 "," 	79,874 "," 	169,487 "," 	139,200 "," 	75,271 "," 	34,906 "," 	101,070 ", 	-   , 	-   ," 	28,438 "," 	65,756 "," 	9,127,400 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
