Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Aug 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
MB, 	8 , 	11 , 	10 , 	7 , 	60 , 	4 , 	10 , 	12 , 	26 , 	4 , 	6 , 	30 , 	6 , 	3 , 	4 , 	2 , 	4 , 	3 , 	15 , 	14 , 	14 , 	6 , 	7 , 	11 , 	4 , 	157 , 	103 , 	325 , 	131 , 	37 , 	45 , 	22 , 	32 , 	37 , 	25 , 	3 , 	6 , 	4 , 	17 , 	13 , 	12 , 	91 , 	12 ," 	1,351 ",,,,,,,,,,,
Entries," 	1,825 "," 	3,357 "," 	1,909 "," 	1,864 "," 	6,521 "," 	2,362 "," 	3,023 "," 	2,085 "," 	4,412 "," 	2,048 "," 	3,597 "," 	7,352 "," 	2,421 "," 	2,714 "," 	1,932 "," 	1,237 "," 	1,722 "," 	3,217 "," 	2,440 "," 	1,959 "," 	2,438 "," 	1,263 ", 	909 ," 	2,388 "," 	2,097 "," 	8,572 "," 	6,858 "," 	21,006 "," 	8,183 "," 	5,226 "," 	6,646 "," 	3,411 "," 	5,994 "," 	3,025 "," 	1,814 ", 	938 ," 	4,087 ", 	658 ," 	1,990 ", 	625 , 	803 ," 	2,938 "," 	1,625 "," 	151,493 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
