Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Aug 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
SB, 	3 , 	5 , 	1 , 	1 , 	5 , 	1 , 	4 , 	2 , 	5 , 	2 , 	6 , 	24 , 	3 , 	4 , 	4 , 	2 , 	3 , 	3 , 	3 , 	3 , 	5 , 	1 , 	2 , 	3 , 	3 , 	34 , 	29 , 	120 , 	45 , 	30 , 	58 , 	21 , 	32 , 	23 , 	14 , 	1 , 	4 , 	0 , 	8 , 	9 , 	6 , 	26 , 	8 , 	566 ,,,,,,,,,,,
SO, 	6 , 	21 , 	20 , 	19 , 	51 , 	14 , 	19 , 	10 , 	17 , 	22 , 	19 , 	51 , 	16 , 	13 , 	5 , 	4 , 	10 , 	22 , 	16 , 	27 , 	36 , 	17 , 	20 , 	22 , 	21 , 	144 , 	150 , 	613 , 	211 , 	45 , 	52 , 	32 , 	45 , 	70 , 	82 , 	14 , 	78 , 	7 , 	19 , 	19 , 	16 , 	13 , 	86 ," 	2,197 ",,,,,,,,,,,
MB, 	4 , 	8 , 	7 , 	4 , 	37 , 	5 , 	11 , 	8 , 	26 , 	4 , 	5 , 	25 , 	4 , 	5 , 	5 , 	1 , 	2 , 	4 , 	10 , 	9 , 	14 , 	5 , 	5 , 	10 , 	3 , 	87 , 	65 , 	240 , 	102 , 	31 , 	27 , 	11 , 	28 , 	31 , 	14 , 	3 , 	8 , 	2 , 	13 , 	7 , 	9 , 	95 , 	15 ," 	1,011 ",,,,,,,,,,,
Entries," 	1,281 "," 	2,151 "," 	1,350 "," 	1,320 "," 	4,323 "," 	1,771 "," 	2,173 "," 	1,427 "," 	3,817 "," 	1,704 "," 	2,625 "," 	6,628 "," 	1,660 "," 	2,037 "," 	1,347 ", 	867 ," 	1,195 "," 	2,323 "," 	1,645 "," 	1,284 "," 	1,677 ", 	849 , 	728 ," 	1,609 "," 	1,365 "," 	5,879 "," 	4,370 "," 	15,215 "," 	6,280 "," 	3,769 "," 	4,664 "," 	2,272 "," 	4,077 "," 	2,038 "," 	1,302 ", 	760 ," 	3,178 ", 	409 ," 	1,500 ", 	454 , 	564 ," 	3,220 "," 	1,149 "," 	110,255 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
