Exit stations,Entry stations->,,WEEKDAY,,,Aug 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
HY, 	11 , 	15 , 	4 , 	8 , 	13 , 	6 , 	20 , 	29 , 	34 , 	29 , 	66 , 	38 , 	42 , 	29 , 	5 , 	25 , 	43 , 	51 , 	6 , 	3 , 	4 , 	2 , 	1 , 	5 , 	12 , 	43 , 	40 , 	59 , 	48 , 	20 , 	16 , 	13 , 	10 , 	8 , 	2 , 	5 , 	19 , 	1 , 	2 , 	1 , 	2 , 	4 , 	3 , 	6 , 	1 , 	23 , 	10 , 	9 , 	3 , 	4 , 	851 ,,,,,,,,,,,,,
SH, 	8 , 	9 , 	4 , 	1 , 	9 , 	2 , 	16 , 	13 , 	21 , 	20 , 	39 , 	22 , 	30 , 	25 , 	19 , 	4 , 	17 , 	32 , 	4 , 	1 , 	3 , 	0 , 	1 , 	1 , 	8 , 	38 , 	40 , 	41 , 	43 , 	17 , 	15 , 	4 , 	6 , 	3 , 	3 , 	4 , 	11 , 	1 , 	3 , 	3 , 	2 , 	2 , 	3 , 	7 , 	1 , 	19 , 	7 , 	6 , 	1 , 	3 , 	595 ,,,,,,,,,,,,,
UC, 	3 , 	8 , 	4 , 	2 , 	14 , 	6 , 	11 , 	14 , 	22 , 	17 , 	28 , 	19 , 	22 , 	22 , 	30 , 	16 , 	4 , 	29 , 	2 , 	2 , 	2 , 	1 , 	0 , 	2 , 	4 , 	27 , 	33 , 	28 , 	41 , 	13 , 	10 , 	3 , 	3 , 	4 , 	1 , 	5 , 	13 , 	1 , 	2 , 	2 , 	2 , 	2 , 	1 , 	8 , 	2 , 	23 , 	8 , 	9 , 	2 , 	2 , 	528 ,,,,,,,,,,,,,
FM, 	6 , 	12 , 	3 , 	2 , 	7 , 	2 , 	13 , 	12 , 	17 , 	16 , 	32 , 	20 , 	22 , 	28 , 	51 , 	33 , 	58 , 	5 , 	2 , 	2 , 	1 , 	1 , 	1 , 	1 , 	4 , 	25 , 	28 , 	25 , 	32 , 	15 , 	8 , 	2 , 	3 , 	4 , 	2 , 	7 , 	10 , 	0 , 	2 , 	0 , 	3 , 	2 , 	1 , 	2 , 	3 , 	13 , 	14 , 	14 , 	2 , 	2 , 	569 ,,,,,,,,,,,,,
CN, 	9 , 	9 , 	5 , 	3 , 	6 , 	3 , 	27 , 	24 , 	30 , 	7 , 	9 , 	9 , 	6 , 	7 , 	6 , 	3 , 	2 , 	2 , 	7 , 	20 , 	56 , 	29 , 	11 , 	14 , 	5 , 	75 , 	72 , 	97 , 	90 , 	28 , 	26 , 	11 , 	10 , 	10 , 	4 , 	1 , 	3 , 	10 , 	44 , 	6 , 	6 , 	18 , 	7 , 	1 , 	4 , 	1 , 	1 , 	3 , 	35 , 	27 , 	898 ,,,,,,,,,,,,,
PH, 	2 , 	4 , 	3 , 	3 , 	6 , 	2 , 	22 , 	23 , 	25 , 	5 , 	5 , 	7 , 	3 , 	3 , 	1 , 	1 , 	2 , 	2 , 	24 , 	4 , 	16 , 	10 , 	7 , 	13 , 	5 , 	76 , 	60 , 	72 , 	64 , 	25 , 	13 , 	9 , 	2 , 	6 , 	2 , 	0 , 	2 , 	6 , 	23 , 	3 , 	6 , 	11 , 	2 , 	0 , 	6 , 	1 , 	0 , 	1 , 	12 , 	9 , 	610 ,,,,,,,,,,,,,
WC, 	8 , 	7 , 	3 , 	3 , 	8 , 	3 , 	21 , 	16 , 	25 , 	3 , 	9 , 	6 , 	4 , 	5 , 	4 , 	1 , 	2 , 	1 , 	62 , 	18 , 	4 , 	11 , 	6 , 	19 , 	5 , 	47 , 	48 , 	49 , 	37 , 	15 , 	11 , 	3 , 	5 , 	8 , 	1 , 	1 , 	2 , 	7 , 	31 , 	3 , 	3 , 	12 , 	1 , 	0 , 	3 , 	0 , 	1 , 	1 , 	19 , 	20 , 	582 ,,,,,,,,,,,,,
LF, 	2 , 	2 , 	1 , 	0 , 	2 , 	2 , 	7 , 	8 , 	5 , 	2 , 	6 , 	2 , 	3 , 	1 , 	1 , 	0 , 	1 , 	1 , 	35 , 	14 , 	14 , 	2 , 	2 , 	5 , 	1 , 	18 , 	25 , 	16 , 	19 , 	4 , 	6 , 	1 , 	2 , 	1 , 	1 , 	0 , 	1 , 	2 , 	10 , 	0 , 	0 , 	4 , 	1 , 	0 , 	2 , 	0 , 	0 , 	0 , 	3 , 	5 , 	242 ,,,,,,,,,,,,,
OR, 	2 , 	1 , 	2 , 	1 , 	2 , 	1 , 	5 , 	7 , 	10 , 	1 , 	13 , 	2 , 	1 , 	2 , 	1 , 	0 , 	0 , 	1 , 	8 , 	7 , 	8 , 	1 , 	1 , 	5 , 	1 , 	17 , 	24 , 	10 , 	12 , 	6 , 	3 , 	2 , 	1 , 	1 , 	0 , 	0 , 	1 , 	1 , 	4 , 	0 , 	1 , 	3 , 	1 , 	0 , 	2 , 	0 , 	0 , 	0 , 	2 , 	2 , 	176 ,,,,,,,,,,,,,
RR, 	6 , 	6 , 	4 , 	2 , 	3 , 	2 , 	7 , 	9 , 	13 , 	3 , 	11 , 	7 , 	8 , 	3 , 	5 , 	1 , 	2 , 	1 , 	12 , 	16 , 	18 , 	4 , 	6 , 	3 , 	4 , 	29 , 	26 , 	26 , 	29 , 	11 , 	7 , 	3 , 	3 , 	3 , 	1 , 	0 , 	2 , 	3 , 	12 , 	2 , 	1 , 	5 , 	2 , 	0 , 	0 , 	0 , 	0 , 	1 , 	5 , 	10 , 	341 ,,,,,,,,,,,,,
OW, 	10 , 	11 , 	5 , 	2 , 	10 , 	6 , 	15 , 	9 , 	18 , 	6 , 	35 , 	30 , 	15 , 	16 , 	8 , 	8 , 	6 , 	4 , 	6 , 	3 , 	5 , 	1 , 	1 , 	4 , 	5 , 	176 , 	141 , 	179 , 	135 , 	61 , 	45 , 	11 , 	16 , 	14 , 	4 , 	3 , 	10 , 	2 , 	6 , 	5 , 	9 , 	12 , 	5 , 	2 , 	2 , 	2 , 	1 , 	1 , 	3 , 	6 ," 	1,090 ",,,,,,,,,,,,,
EM, 	105 , 	135 , 	41 , 	31 , 	46 , 	41 , 	79 , 	82 , 	90 , 	85 , 	151 , 	88 , 	117 , 	90 , 	52 , 	45 , 	33 , 	32 , 	89 , 	85 , 	52 , 	21 , 	20 , 	36 , 	193 , 	12 , 	9 , 	29 , 	40 , 	70 , 	98 , 	68 , 	144 , 	117 , 	43 , 	40 , 	83 , 	22 , 	86 , 	30 , 	23 , 	17 , 	14 , 	28 , 	7 , 	8 , 	5 , 	10 , 	21 , 	72 ," 	2,937 ",,,,,,,,,,,,,
MT, 	104 , 	144 , 	41 , 	23 , 	37 , 	34 , 	70 , 	82 , 	86 , 	77 , 	137 , 	94 , 	117 , 	97 , 	51 , 	46 , 	42 , 	30 , 	84 , 	66 , 	53 , 	24 , 	25 , 	28 , 	165 , 	9 , 	9 , 	13 , 	35 , 	91 , 	129 , 	106 , 	266 , 	153 , 	61 , 	38 , 	74 , 	28 , 	90 , 	40 , 	40 , 	22 , 	31 , 	16 , 	5 , 	13 , 	10 , 	16 , 	22 , 	57 ," 	3,133 ",,,,,,,,,,,,,
PL, 	115 , 	142 , 	40 , 	20 , 	41 , 	37 , 	71 , 	74 , 	107 , 	85 , 	159 , 	78 , 	95 , 	83 , 	51 , 	34 , 	23 , 	26 , 	87 , 	61 , 	40 , 	14 , 	8 , 	20 , 	175 , 	32 , 	12 , 	15 , 	26 , 	126 , 	190 , 	137 , 	294 , 	208 , 	72 , 	26 , 	61 , 	23 , 	78 , 	50 , 	46 , 	42 , 	31 , 	20 , 	6 , 	7 , 	5 , 	8 , 	30 , 	50 ," 	3,282 ",,,,,,,,,,,,,
CC, 	83 , 	123 , 	34 , 	23 , 	41 , 	36 , 	86 , 	80 , 	76 , 	78 , 	169 , 	81 , 	74 , 	81 , 	46 , 	37 , 	34 , 	30 , 	79 , 	56 , 	36 , 	18 , 	11 , 	28 , 	141 , 	42 , 	30 , 	19 , 	13 , 	79 , 	115 , 	84 , 	206 , 	154 , 	72 , 	29 , 	62 , 	22 , 	71 , 	41 , 	41 , 	30 , 	37 , 	22 , 	4 , 	8 , 	7 , 	13 , 	21 , 	61 ," 	2,860 ",,,,,,,,,,,,,
16, 	62 , 	63 , 	14 , 	13 , 	25 , 	18 , 	51 , 	43 , 	43 , 	35 , 	77 , 	40 , 	39 , 	40 , 	22 , 	18 , 	12 , 	11 , 	25 , 	26 , 	15 , 	5 , 	5 , 	10 , 	65 , 	69 , 	90 , 	148 , 	95 , 	6 , 	26 , 	43 , 	105 , 	96 , 	42 , 	8 , 	19 , 	8 , 	41 , 	26 , 	28 , 	25 , 	21 , 	9 , 	2 , 	4 , 	1 , 	4 , 	12 , 	35 ," 	1,740 ",,,,,,,,,,,,,
24, 	64 , 	56 , 	10 , 	13 , 	23 , 	10 , 	33 , 	23 , 	30 , 	27 , 	58 , 	38 , 	27 , 	21 , 	15 , 	17 , 	9 , 	8 , 	24 , 	12 , 	9 , 	6 , 	4 , 	8 , 	45 , 	83 , 	109 , 	222 , 	143 , 	30 , 	8 , 	43 , 	80 , 	63 , 	36 , 	5 , 	11 , 	5 , 	29 , 	34 , 	29 , 	19 , 	21 , 	4 , 	3 , 	1 , 	3 , 	4 , 	12 , 	16 ," 	1,606 ",,,,,,,,,,,,,
GP, 	15 , 	17 , 	3 , 	4 , 	7 , 	4 , 	12 , 	15 , 	16 , 	11 , 	17 , 	21 , 	8 , 	9 , 	11 , 	3 , 	2 , 	2 , 	8 , 	7 , 	3 , 	1 , 	2 , 	3 , 	9 , 	63 , 	94 , 	142 , 	81 , 	43 , 	43 , 	5 , 	18 , 	16 , 	10 , 	3 , 	5 , 	2 , 	10 , 	6 , 	16 , 	9 , 	7 , 	3 , 	1 , 	2 , 	1 , 	2 , 	4 , 	10 , 	806 ,,,,,,,,,,,,,
BP, 	22 , 	23 , 	5 , 	3 , 	11 , 	7 , 	11 , 	14 , 	22 , 	13 , 	20 , 	16 , 	10 , 	13 , 	7 , 	5 , 	4 , 	2 , 	8 , 	3 , 	5 , 	1 , 	1 , 	2 , 	16 , 	119 , 	162 , 	342 , 	194 , 	95 , 	82 , 	19 , 	7 , 	20 , 	20 , 	3 , 	6 , 	1 , 	12 , 	18 , 	34 , 	23 , 	21 , 	4 , 	2 , 	2 , 	0 , 	2 , 	2 , 	6 ," 	1,441 ",,,,,,,,,,,,,
DC, 	10 , 	15 , 	2 , 	6 , 	9 , 	3 , 	8 , 	12 , 	22 , 	11 , 	18 , 	13 , 	11 , 	8 , 	7 , 	4 , 	5 , 	3 , 	8 , 	5 , 	9 , 	1 , 	1 , 	2 , 	15 , 	117 , 	125 , 	251 , 	162 , 	97 , 	65 , 	17 , 	23 , 	8 , 	7 , 	2 , 	11 , 	2 , 	8 , 	12 , 	26 , 	37 , 	25 , 	3 , 	1 , 	2 , 	2 , 	2 , 	3 , 	11 ," 	1,225 ",,,,,,,,,,,,,
CM, 	5 , 	5 , 	1 , 	1 , 	4 , 	1 , 	3 , 	6 , 	8 , 	3 , 	3 , 	1 , 	3 , 	3 , 	2 , 	3 , 	4 , 	1 , 	3 , 	2 , 	2 , 	0 , 	0 , 	1 , 	4 , 	41 , 	45 , 	89 , 	66 , 	30 , 	32 , 	11 , 	19 , 	7 , 	3 , 	1 , 	2 , 	0 , 	6 , 	3 , 	12 , 	28 , 	19 , 	0 , 	0 , 	1 , 	0 , 	0 , 	3 , 	8 , 	496 ,,,,,,,,,,,,,
CV, 	1 , 	1 , 	1 , 	1 , 	3 , 	2 , 	2 , 	2 , 	3 , 	17 , 	20 , 	12 , 	15 , 	10 , 	4 , 	4 , 	4 , 	6 , 	0 , 	0 , 	1 , 	0 , 	0 , 	0 , 	3 , 	33 , 	32 , 	32 , 	29 , 	10 , 	5 , 	3 , 	3 , 	3 , 	1 , 	2 , 	26 , 	-   , 	0 , 	1 , 	1 , 	3 , 	1 , 	16 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	319 ,,,,,,,,,,,,,
ED, 	5 , 	10 , 	1 , 	2 , 	5 , 	2 , 	12 , 	8 , 	8 , 	26 , 	56 , 	28 , 	22 , 	40 , 	15 , 	11 , 	13 , 	9 , 	4 , 	2 , 	2 , 	1 , 	0 , 	2 , 	9 , 	69 , 	66 , 	70 , 	70 , 	21 , 	13 , 	6 , 	7 , 	13 , 	2 , 	24 , 	6 , 	0 , 	2 , 	2 , 	2 , 	10 , 	1 , 	7 , 	8 , 	3 , 	2 , 	4 , 	1 , 	1 , 	706 ,,,,,,,,,,,,,
NC, 	1 , 	2 , 	1 , 	1 , 	2 , 	0 , 	4 , 	8 , 	5 , 	1 , 	1 , 	1 , 	1 , 	2 , 	1 , 	0 , 	0 , 	0 , 	10 , 	5 , 	5 , 	1 , 	0 , 	3 , 	1 , 	15 , 	26 , 	26 , 	22 , 	9 , 	6 , 	2 , 	1 , 	2 , 	0 , 	0 , 	0 , 	2 , 	7 , 	2 , 	1 , 	8 , 	0 , 	0 , 	2 , 	-   , 	0 , 	0 , 	6 , 	5 , 	200 ,,,,,,,,,,,,,
WP, 	5 , 	7 , 	2 , 	3 , 	9 , 	3 , 	33 , 	19 , 	25 , 	3 , 	9 , 	8 , 	4 , 	2 , 	2 , 	4 , 	3 , 	2 , 	45 , 	23 , 	33 , 	7 , 	4 , 	10 , 	7 , 	70 , 	69 , 	102 , 	90 , 	41 , 	32 , 	8 , 	11 , 	14 , 	6 , 	0 , 	3 , 	6 , 	7 , 	4 , 	8 , 	20 , 	3 , 	0 , 	4 , 	2 , 	1 , 	1 , 	5 , 	13 , 	788 ,,,,,,,,,,,,,
SS, 	3 , 	7 , 	2 , 	1 , 	4 , 	1 , 	4 , 	5 , 	10 , 	2 , 	4 , 	4 , 	3 , 	3 , 	2 , 	3 , 	2 , 	0 , 	5 , 	4 , 	2 , 	-   , 	0 , 	1 , 	5 , 	34 , 	33 , 	58 , 	46 , 	28 , 	33 , 	7 , 	14 , 	12 , 	5 , 	1 , 	2 , 	2 , 	3 , 	4 , 	6 , 	13 , 	9 , 	0 , 	1 , 	0 , 	0 , 	0 , 	1 , 	8 , 	396 ,,,,,,,,,,,,,
SB, 	11 , 	9 , 	2 , 	1 , 	3 , 	4 , 	4 , 	6 , 	9 , 	3 , 	7 , 	4 , 	2 , 	5 , 	1 , 	3 , 	2 , 	3 , 	8 , 	5 , 	3 , 	0 , 	1 , 	1 , 	8 , 	23 , 	35 , 	49 , 	44 , 	30 , 	26 , 	17 , 	36 , 	30 , 	9 , 	2 , 	2 , 	2 , 	7 , 	6 , 	2 , 	11 , 	7 , 	0 , 	1 , 	0 , 	1 , 	0 , 	3 , 	5 , 	455 ,,,,,,,,,,,,,
SO, 	7 , 	16 , 	5 , 	3 , 	6 , 	2 , 	9 , 	7 , 	7 , 	4 , 	5 , 	4 , 	7 , 	6 , 	3 , 	1 , 	2 , 	1 , 	17 , 	11 , 	11 , 	5 , 	3 , 	4 , 	13 , 	14 , 	13 , 	37 , 	27 , 	20 , 	15 , 	7 , 	23 , 	32 , 	26 , 	2 , 	9 , 	7 , 	21 , 	8 , 	8 , 	9 , 	28 , 	2 , 	2 , 	1 , 	0 , 	0 , 	3 , 	22 , 	494 ,,,,,,,,,,,,,
MB, 	7 , 	10 , 	3 , 	2 , 	8 , 	3 , 	5 , 	7 , 	8 , 	2 , 	5 , 	3 , 	3 , 	3 , 	5 , 	2 , 	0 , 	1 , 	6 , 	1 , 	1 , 	1 , 	0 , 	1 , 	5 , 	13 , 	28 , 	34 , 	36 , 	22 , 	18 , 	7 , 	25 , 	29 , 	17 , 	1 , 	1 , 	0 , 	2 , 	5 , 	7 , 	31 , 	5 , 	1 , 	0 , 	1 , 	0 , 	0 , 	1 , 	6 , 	379 ,,,,,,,,,,,,,
WD, 	1 , 	1 , 	0 , 	0 , 	2 , 	1 , 	3 , 	3 , 	3 , 	14 , 	23 , 	8 , 	12 , 	21 , 	6 , 	7 , 	6 , 	2 , 	2 , 	0 , 	1 , 	0 , 	0 , 	0 , 	1 , 	26 , 	18 , 	20 , 	24 , 	8 , 	6 , 	3 , 	4 , 	4 , 	0 , 	14 , 	7 , 	0 , 	0 , 	0 , 	0 , 	2 , 	0 , 	2 , 	2 , 	1 , 	1 , 	1 , 	0 , 	0 , 	263 ,,,,,,,,,,,,,
OA, 	3 , 	5 , 	1 , 	1 , 	3 , 	2 , 	1 , 	2 , 	2 , 	2 , 	2 , 	3 , 	2 , 	1 , 	1 , 	2 , 	1 , 	2 , 	3 , 	5 , 	3 , 	1 , 	0 , 	1 , 	1 , 	5 , 	3 , 	5 , 	5 , 	2 , 	2 , 	1 , 	3 , 	1 , 	0 , 	0 , 	7 , 	1 , 	4 , 	0 , 	0 , 	3 , 	0 , 	2 , 	1 , 	1 , 	2 , 	0 , 	1 , 	4 , 	102 ,,,,,,,,,,,,,
WS, 	2 , 	5 , 	1 , 	3 , 	3 , 	3 , 	3 , 	6 , 	5 , 	11 , 	11 , 	13 , 	10 , 	9 , 	18 , 	18 , 	18 , 	10 , 	1 , 	1 , 	0 , 	0 , 	0 , 	1 , 	1 , 	8 , 	11 , 	7 , 	7 , 	5 , 	1 , 	2 , 	2 , 	3 , 	1 , 	2 , 	4 , 	0 , 	2 , 	0 , 	0 , 	1 , 	0 , 	1 , 	1 , 	2 , 	6 , 	12 , 	0 , 	1 , 	233 ,,,,,,,,,,,,,
ML, 	3 , 	3 , 	1 , 	1 , 	2 , 	1 , 	3 , 	3 , 	5 , 	5 , 	7 , 	4 , 	4 , 	6 , 	11 , 	8 , 	9 , 	13 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	0 , 	4 , 	10 , 	6 , 	8 , 	1 , 	2 , 	1 , 	1 , 	2 , 	1 , 	1 , 	2 , 	0 , 	1 , 	0 , 	1 , 	1 , 	0 , 	1 , 	1 , 	8 , 	3 , 	4 , 	0 , 	0 , 	150 ,,,,,,,,,,,,,
BE, 	2 , 	6 , 	1 , 	1 , 	9 , 	3 , 	5 , 	7 , 	8 , 	8 , 	13 , 	9 , 	7 , 	5 , 	10 , 	7 , 	11 , 	16 , 	3 , 	1 , 	1 , 	0 , 	0 , 	1 , 	2 , 	10 , 	15 , 	11 , 	13 , 	6 , 	4 , 	2 , 	2 , 	3 , 	0 , 	1 , 	6 , 	0 , 	1 , 	0 , 	-   , 	0 , 	-   , 	1 , 	1 , 	13 , 	3 , 	3 , 	1 , 	1 , 	234 ,,,,,,,,,,,,,
PC, 	4 , 	3 , 	2 , 	0 , 	2 , 	1 , 	16 , 	8 , 	9 , 	1 , 	5 , 	4 , 	5 , 	1 , 	3 , 	2 , 	1 , 	1 , 	32 , 	11 , 	18 , 	3 , 	2 , 	5 , 	2 , 	19 , 	14 , 	29 , 	25 , 	10 , 	10 , 	5 , 	2 , 	3 , 	2 , 	0 , 	0 , 	4 , 	5 , 	1 , 	4 , 	3 , 	1 , 	0 , 	1 , 	0 , 	0 , 	1 , 	3 , 	9 , 	292 ,,,,,,,,,,,,,
