Exit stations,Entry stations->,,SUNDAY,,,May 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	14 , 	26 , 	12 , 	19 , 	57 , 	17 , 	29 , 	19 , 	26 , 	22 , 	21 , 	31 , 	13 , 	15 , 	8 , 	7 , 	11 , 	14 , 	18 , 	15 , 	24 , 	8 , 	7 , 	26 , 	19 , 	191 , 	180 , 	982 , 	295 , 	236 , 	231 , 	36 , 	65 , 	35 , 	28 , 	8 , 	23 , 	4 , 	28 , 	16 , 	40 , 	112 , 	47 ," 	3,033 ",,,,,,,,,,,
BP, 	23 , 	37 , 	12 , 	19 , 	30 , 	14 , 	20 , 	15 , 	40 , 	22 , 	39 , 	29 , 	14 , 	20 , 	12 , 	11 , 	9 , 	17 , 	18 , 	10 , 	12 , 	5 , 	6 , 	14 , 	25 , 	310 , 	287 ," 	2,178 ", 	592 , 	445 , 	491 , 	66 , 	54 , 	46 , 	73 , 	5 , 	21 , 	6 , 	36 , 	35 , 	92 , 	96 , 	59 ," 	5,365 ",,,,,,,,,,,
DC, 	21 , 	29 , 	14 , 	9 , 	52 , 	12 , 	18 , 	14 , 	23 , 	27 , 	30 , 	32 , 	14 , 	20 , 	12 , 	10 , 	10 , 	25 , 	24 , 	21 , 	27 , 	8 , 	9 , 	15 , 	18 , 	152 , 	132 , 	658 , 	274 , 	186 , 	231 , 	42 , 	64 , 	10 , 	36 , 	9 , 	48 , 	8 , 	37 , 	27 , 	75 , 	173 , 	70 ," 	2,724 ",,,,,,,,,,,
CM, 	5 , 	12 , 	4 , 	3 , 	8 , 	3 , 	9 , 	5 , 	14 , 	6 , 	13 , 	10 , 	7 , 	7 , 	2 , 	3 , 	5 , 	6 , 	9 , 	5 , 	8 , 	1 , 	1 , 	4 , 	5 , 	62 , 	63 , 	298 , 	144 , 	81 , 	113 , 	29 , 	75 , 	38 , 	6 , 	3 , 	15 , 	2 , 	15 , 	8 , 	35 , 	89 , 	23 ," 	1,252 ",,,,,,,,,,,
CV, 	5 , 	6 , 	5 , 	2 , 	15 , 	2 , 	10 , 	8 , 	5 , 	30 , 	30 , 	47 , 	23 , 	41 , 	9 , 	7 , 	5 , 	11 , 	5 , 	3 , 	4 , 	0 , 	-   , 	1 , 	4 , 	101 , 	52 , 	140 , 	84 , 	18 , 	16 , 	7 , 	6 , 	10 , 	2 , 	3 , 	65 , 	1 , 	4 , 	2 , 	2 , 	14 , 	3 , 	809 ,,,,,,,,,,,
ED, 	9 , 	17 , 	13 , 	16 , 	48 , 	19 , 	24 , 	12 , 	23 , 	53 , 	54 , 	235 , 	37 , 	125 , 	29 , 	21 , 	31 , 	40 , 	6 , 	4 , 	8 , 	2 , 	3 , 	7 , 	13 , 	736 , 	206 , 	567 , 	292 , 	79 , 	59 , 	24 , 	21 , 	43 , 	14 , 	65 , 	11 , 	3 , 	8 , 	8 , 	12 , 	145 , 	14 ," 	3,155 ",,,,,,,,,,,
NC, 	2 , 	1 , 	2 , 	1 , 	9 , 	2 , 	8 , 	6 , 	6 , 	1 , 	5 , 	22 , 	3 , 	2 , 	1 , 	1 , 	2 , 	6 , 	16 , 	7 , 	13 , 	2 , 	3 , 	7 , 	1 , 	76 , 	32 , 	75 , 	47 , 	10 , 	11 , 	6 , 	3 , 	6 , 	2 , 	1 , 	3 , 	2 , 	22 , 	3 , 	3 , 	28 , 	3 , 	460 ,,,,,,,,,,,
WP, 	26 , 	26 , 	7 , 	8 , 	21 , 	13 , 	73 , 	22 , 	52 , 	8 , 	48 , 	79 , 	18 , 	24 , 	22 , 	16 , 	11 , 	22 , 	136 , 	42 , 	72 , 	12 , 	13 , 	25 , 	23 , 	175 , 	82 , 	236 , 	105 , 	58 , 	68 , 	25 , 	34 , 	36 , 	21 , 	6 , 	10 , 	20 , 	11 , 	12 , 	8 , 	76 , 	15 ," 	1,816 ",,,,,,,,,,,
SS, 	6 , 	9 , 	3 , 	3 , 	9 , 	1 , 	3 , 	6 , 	4 , 	3 , 	13 , 	12 , 	5 , 	7 , 	2 , 	1 , 	4 , 	2 , 	10 , 	4 , 	6 , 	2 , 	2 , 	2 , 	4 , 	47 , 	47 , 	179 , 	76 , 	45 , 	66 , 	21 , 	37 , 	31 , 	6 , 	3 , 	9 , 	1 , 	15 , 	5 , 	27 , 	53 , 	9 , 	801 ,,,,,,,,,,,
SB, 	9 , 	13 , 	4 , 	3 , 	11 , 	4 , 	6 , 	5 , 	10 , 	5 , 	12 , 	9 , 	3 , 	5 , 	3 , 	1 , 	3 , 	4 , 	9 , 	6 , 	5 , 	2 , 	3 , 	4 , 	4 , 	55 , 	29 , 	202 , 	131 , 	74 , 	127 , 	39 , 	101 , 	76 , 	32 , 	2 , 	11 , 	5 , 	13 , 	29 , 	5 , 	83 , 	20 ," 	1,177 ",,,,,,,,,,,
SO, 	12 , 	38 , 	26 , 	45 , 	122 , 	24 , 	48 , 	26 , 	46 , 	16 , 	23 , 	30 , 	15 , 	9 , 	8 , 	6 , 	15 , 	28 , 	47 , 	64 , 	81 , 	40 , 	38 , 	69 , 	28 , 	340 , 	351 ," 	1,543 ", 	466 , 	137 , 	129 , 	51 , 	64 , 	100 , 	54 , 	8 , 	73 , 	20 , 	41 , 	20 , 	36 , 	19 , 	158 ," 	4,516 ",,,,,,,,,,,
MB, 	8 , 	11 , 	10 , 	16 , 	54 , 	16 , 	21 , 	13 , 	18 , 	17 , 	16 , 	20 , 	9 , 	8 , 	4 , 	2 , 	3 , 	2 , 	11 , 	11 , 	13 , 	4 , 	5 , 	17 , 	13 , 	170 , 	106 , 	450 , 	352 , 	153 , 	155 , 	47 , 	59 , 	83 , 	25 , 	4 , 	16 , 	2 , 	14 , 	13 , 	23 , 	332 , 	11 ," 	2,337 ",,,,,,,,,,,
Entries," 	1,349 "," 	2,192 "," 	1,515 "," 	1,766 "," 	4,304 "," 	2,002 "," 	2,890 "," 	1,870 "," 	2,572 "," 	2,051 "," 	2,887 "," 	3,289 "," 	1,552 "," 	2,061 "," 	1,339 ", 	854 ," 	1,058 "," 	2,163 "," 	1,533 "," 	1,405 "," 	2,033 ", 	993 , 	822 ," 	2,129 "," 	2,178 "," 	7,790 "," 	5,075 "," 	18,821 "," 	9,593 "," 	6,878 "," 	6,857 "," 	3,092 "," 	5,477 "," 	2,695 "," 	1,179 ", 	872 ," 	2,957 ", 	453 ," 	1,630 ", 	756 ," 	1,082 "," 	5,589 "," 	2,136 "," 	131,740 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
