Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Oct 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	23 , 	42 , 	16 , 	16 , 	130 , 	27 , 	48 , 	96 , 	132 , 	30 , 	35 , 	53 , 	21 , 	18 , 	22 , 	10 , 	12 , 	18 , 	27 , 	32 , 	27 , 	10 , 	11 , 	26 , 	27 ," 	1,039 "," 	1,295 "," 	1,497 ", 	740 , 	274 , 	276 , 	20 , 	163 , 	66 , 	56 , 	12 , 	42 , 	8 , 	27 , 	34 , 	28 , 	64 , 	55 ," 	6,605 ",,,,,,,,,,,
BP, 	49 , 	81 , 	41 , 	46 , 	96 , 	39 , 	69 , 	95 , 	137 , 	59 , 	87 , 	68 , 	58 , 	31 , 	33 , 	18 , 	21 , 	35 , 	37 , 	43 , 	33 , 	9 , 	14 , 	49 , 	61 ," 	1,311 "," 	1,798 "," 	3,679 "," 	1,813 ", 	834 , 	935 , 	174 , 	38 , 	147 , 	141 , 	16 , 	40 , 	18 , 	58 , 	94 , 	67 , 	66 , 	94 ," 	12,630 ",,,,,,,,,,,
DC, 	46 , 	164 , 	59 , 	61 , 	176 , 	73 , 	114 , 	131 , 	209 , 	122 , 	147 , 	98 , 	91 , 	84 , 	52 , 	42 , 	57 , 	62 , 	97 , 	118 , 	95 , 	28 , 	25 , 	54 , 	69 , 	952 ," 	1,260 "," 	1,109 ", 	698 , 	224 , 	323 , 	65 , 	166 , 	15 , 	43 , 	45 , 	110 , 	46 , 	87 , 	69 , 	60 , 	121 , 	175 ," 	7,843 ",,,,,,,,,,,
CM, 	7 , 	20 , 	4 , 	5 , 	25 , 	6 , 	16 , 	58 , 	85 , 	7 , 	18 , 	18 , 	10 , 	9 , 	6 , 	4 , 	7 , 	7 , 	23 , 	27 , 	16 , 	3 , 	3 , 	5 , 	7 , 	543 , 	614 , 	541 , 	392 , 	109 , 	157 , 	59 , 	146 , 	41 , 	8 , 	2 , 	16 , 	6 , 	25 , 	15 , 	29 , 	122 , 	59 ," 	3,278 ",,,,,,,,,,,
CV, 	5 , 	10 , 	4 , 	5 , 	43 , 	10 , 	19 , 	49 , 	95 , 	95 , 	53 , 	56 , 	43 , 	59 , 	22 , 	15 , 	12 , 	23 , 	8 , 	4 , 	4 , 	2 , 	1 , 	6 , 	8 , 	393 , 	411 , 	207 , 	180 , 	19 , 	20 , 	9 , 	16 , 	47 , 	2 , 	4 , 	149 , 	2 , 	3 , 	4 , 	3 , 	14 , 	2 ," 	2,132 ",,,,,,,,,,,
ED, 	25 , 	38 , 	18 , 	15 , 	133 , 	25 , 	61 , 	188 , 	263 , 	221 , 	173 , 	260 , 	109 , 	303 , 	97 , 	64 , 	54 , 	84 , 	14 , 	10 , 	7 , 	4 , 	5 , 	16 , 	29 ," 	1,227 "," 	1,099 ", 	633 , 	528 , 	79 , 	68 , 	48 , 	44 , 	113 , 	15 , 	165 , 	14 , 	2 , 	9 , 	31 , 	17 , 	95 , 	11 ," 	6,414 ",,,,,,,,,,,
NC, 	7 , 	7 , 	3 , 	1 , 	30 , 	5 , 	31 , 	90 , 	121 , 	8 , 	14 , 	19 , 	6 , 	8 , 	13 , 	3 , 	6 , 	11 , 	64 , 	41 , 	67 , 	11 , 	11 , 	22 , 	3 , 	267 , 	268 , 	136 , 	136 , 	19 , 	17 , 	9 , 	16 , 	42 , 	5 , 	2 , 	2 , 	3 , 	70 , 	7 , 	5 , 	21 , 	6 ," 	1,634 ",,,,,,,,,,,
WP, 	32 , 	35 , 	11 , 	10 , 	85 , 	23 , 	143 , 	214 , 	304 , 	28 , 	46 , 	83 , 	29 , 	20 , 	39 , 	15 , 	18 , 	29 , 	535 , 	178 , 	238 , 	34 , 	30 , 	64 , 	27 , 	600 , 	573 , 	409 , 	415 , 	90 , 	117 , 	36 , 	62 , 	90 , 	28 , 	4 , 	10 , 	83 , 	12 , 	29 , 	24 , 	53 , 	32 ," 	4,941 ",,,,,,,,,,,
SS, 	14 , 	20 , 	9 , 	9 , 	39 , 	9 , 	20 , 	57 , 	67 , 	10 , 	22 , 	26 , 	12 , 	9 , 	7 , 	4 , 	5 , 	12 , 	22 , 	30 , 	25 , 	7 , 	10 , 	17 , 	14 , 	462 , 	473 , 	346 , 	306 , 	80 , 	98 , 	44 , 	102 , 	63 , 	18 , 	4 , 	31 , 	7 , 	31 , 	6 , 	10 , 	35 , 	35 ," 	2,626 ",,,,,,,,,,,
SB, 	6 , 	15 , 	4 , 	4 , 	25 , 	8 , 	18 , 	28 , 	43 , 	7 , 	14 , 	16 , 	12 , 	5 , 	7 , 	2 , 	3 , 	7 , 	15 , 	18 , 	16 , 	6 , 	4 , 	10 , 	6 , 	281 , 	306 , 	215 , 	187 , 	59 , 	72 , 	27 , 	74 , 	68 , 	35 , 	1 , 	18 , 	5 , 	25 , 	17 , 	3 , 	33 , 	16 ," 	1,740 ",,,,,,,,,,,
