Exit stations,Entry stations->,,WEEKDAY,,,Oct 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	7 , 	5 , 	4 , 	3 , 	21 , 	4 , 	50 , 	56 , 	59 , 	11 , 	13 , 	22 , 	7 , 	5 , 	11 , 	3 , 	4 , 	5 , 	91 , 	38 , 	48 , 	17 , 	8 , 	21 , 	9 , 	111 , 	107 , 	105 , 	84 , 	34 , 	26 , 	15 , 	17 , 	33 , 	5 , 	1 , 	1 , 	17 , 	15 , 	4 , 	8 , 	21 , 	5 , 	2 , 	3 , 	7 , 	-   , 	-   , 	9 , 	27 ," 	1,177 ",,,,,,,,,,,,,
AN, 	15 , 	12 , 	6 , 	7 , 	51 , 	10 , 	135 , 	127 , 	179 , 	25 , 	23 , 	42 , 	16 , 	6 , 	29 , 	6 , 	9 , 	11 , 	109 , 	51 , 	92 , 	17 , 	12 , 	36 , 	17 , 	374 , 	333 , 	281 , 	272 , 	101 , 	64 , 	40 , 	50 , 	89 , 	19 , 	2 , 	3 , 	27 , 	29 , 	21 , 	24 , 	98 , 	19 , 	3 , 	24 , 	15 , 	-   , 	-   , 	27 , 	26 ," 	2,984 ",,,,,,,,,,,,,
Entries," 	4,585 "," 	8,213 "," 	4,990 "," 	4,434 "," 	11,311 "," 	5,336 "," 	8,987 "," 	13,810 "," 	14,164 "," 	7,557 "," 	8,338 "," 	6,190 "," 	6,476 "," 	5,719 "," 	5,177 "," 	3,280 "," 	5,006 "," 	6,514 "," 	5,987 "," 	8,166 "," 	6,765 "," 	3,557 "," 	3,114 "," 	5,466 "," 	8,250 "," 	42,212 "," 	44,646 "," 	30,114 "," 	25,212 "," 	12,714 "," 	12,828 "," 	7,928 "," 	12,157 "," 	10,379 "," 	4,558 "," 	2,970 "," 	8,611 "," 	2,357 "," 	4,203 "," 	3,678 "," 	3,771 "," 	6,634 "," 	6,774 "," 	3,590 "," 	1,495 "," 	4,260 ", 	-   , 	-   ," 	1,304 "," 	3,044 "," 	426,829 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
