Exit stations,Entry stations->,,WEEKDAY,,,May 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	1 , 	0 , 	0 , 	0 , 	3 , 	1 , 	4 , 	3 , 	5 , 	1 , 	1 , 	2 , 	1 , 	1 , 	1 , 	0 , 	1 , 	1 , 	7 , 	3 , 	5 , 	1 , 	0 , 	2 , 	1 , 	10 , 	9 , 	10 , 	9 , 	2 , 	2 , 	2 , 	1 , 	1 , 	0 , 	0 , 	0 , 	2 , 	2 , 	0 , 	1 , 	2 , 	1 , 	0 , 	1 , 	1 , 	-   , 	-   , 	1 , 	3 , 	105 ,,,,,,,,,,,,,
AN, 	1 , 	1 , 	1 , 	1 , 	5 , 	2 , 	18 , 	19 , 	26 , 	3 , 	3 , 	7 , 	3 , 	1 , 	3 , 	1 , 	1 , 	2 , 	12 , 	6 , 	12 , 	2 , 	1 , 	5 , 	2 , 	52 , 	44 , 	35 , 	38 , 	12 , 	9 , 	5 , 	4 , 	4 , 	2 , 	0 , 	1 , 	3 , 	5 , 	3 , 	2 , 	11 , 	3 , 	0 , 	3 , 	1 , 	-   , 	-   , 	3 , 	3 , 	379 ,,,,,,,,,,,,,
Entries," 	4,212 "," 	8,155 "," 	4,872 "," 	4,411 "," 	10,813 "," 	5,397 "," 	8,929 "," 	13,624 "," 	13,853 "," 	7,385 "," 	8,150 "," 	7,213 "," 	6,277 "," 	5,679 "," 	4,903 "," 	3,222 "," 	4,905 "," 	6,859 "," 	6,048 "," 	7,938 "," 	6,666 "," 	3,450 "," 	3,045 "," 	5,336 "," 	7,914 "," 	41,776 "," 	43,522 "," 	29,502 "," 	25,016 "," 	12,484 "," 	12,568 "," 	7,747 "," 	11,081 "," 	9,186 "," 	4,481 "," 	2,888 "," 	8,567 "," 	2,769 "," 	6,382 "," 	3,563 "," 	3,600 "," 	6,844 "," 	6,555 "," 	3,558 "," 	1,586 "," 	3,406 ", 	-   , 	-   , 	100 , 	358 ," 	416,795 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
