Exit stations,Entry stations->,,SUNDAY,,,Jul 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
AN, 	7 , 	8 , 	3 , 	2 , 	11 , 	4 , 	28 , 	10 , 	19 , 	7 , 	11 , 	25 , 	5 , 	4 , 	5 , 	3 , 	4 , 	4 , 	39 , 	18 , 	28 , 	5 , 	3 , 	17 , 	10 , 	71 , 	39 , 	94 , 	43 , 	17 , 	10 , 	8 , 	13 , 	14 , 	6 , 	1 , 	4 , 	8 , 	10 , 	9 , 	4 , 	69 , 	7 , 	1 , 	18 , 	7 , 	-   , 	-   , 	12 , 	8 , 	746 ,,,,,,,,,,,
Entries," 	1,446 "," 	2,039 "," 	1,434 "," 	1,402 "," 	4,373 "," 	1,546 "," 	2,606 "," 	2,581 "," 	3,093 "," 	1,874 "," 	2,388 "," 	3,468 "," 	1,541 "," 	1,526 "," 	1,043 ", 	650 , 	956 ," 	1,120 "," 	1,339 "," 	1,276 "," 	1,700 ", 	928 , 	776 ," 	1,818 "," 	3,002 "," 	8,271 "," 	4,793 "," 	13,086 "," 	6,038 "," 	4,495 "," 	3,977 "," 	2,107 "," 	3,082 "," 	2,535 ", 	897 , 	674 ," 	2,144 ", 	372 , 	920 , 	653 , 	973 ," 	5,785 "," 	1,390 ", 	832 ," 	1,167 "," 	1,329 ", 	-   , 	-   , 	272 , 	666 ," 	112,377 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
